"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12"
"Downtown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26432219621196,2.2787610619469,2.26486486486486,2.21934127325189,2.32905982905983,2.22772277227723,2.26486486486486,2.57599501515428,2.60409556313993,2.62402088772846,2.67737617135207,2.61282660332542,2.55304101838755,2.53681392235609,2.52610966057441,2.39362912400455,2.3481228668942,2.36005089058524,2.32372686165258,2.31612885154062,2.36752082257733,2.45960502692998,2.38958564633962,2.49457517325184,2.31721232288536,2.25,2.26881720430108,2.25359911406423,2.17741935483871,2.19326500732064,2.23705768174795,2.22975496110759,2.40076335877863,2.29224376731302,2.63373601946817,2.62797619047619
"The Waterfront","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",343,,,,,,,,,,,,,,,,,2.97619047619048,2.875,2.92837837837838,2.8957528957529,3.00832342449465,3,3.16823529411765,3.14588235294118,3.0306652512385,3.03566878980892,3.04419791622727,3.13399711399711,3.21733005851333,3.15327793167128,3.2258064516129,3.19164430106513,3.16644993498049,3.21428571428571,3.14457831325301,3.15250708717222,3.13930199295509,3.20467277820219,3.0440097799511,3.0340656391381,3.10063030856688,3.18661930368568,3.13829787234043,3.15205013565669,3.13291139240506,3.15457538818195,3.09768637532134,3.14048569709566,3.15423219537144,3.1547619047619,3.18440487129202,3.24757724719101,3.29478609625668,3.33333333333333,3.18125,3.22,3.25688073394495,3.21528662420382,3.15064958300074,3.26570680628272,3.37467362924282,3.375,3.32048425430778,3.26388888888889,3.38850909981941,3.3886503294588,3.40787482434331,3.43030186502596,3.42060867012428,3.338199513382,3.32996697570422,3.332,3.34404746659837,3.45588235294118,3.44603381014304,3.42420212765957,3.29806553493881,3.31599479843953,3.34306569343066,3.42536504302355,3.34306569343066,3.39012345679012,3.21629213483146,3.41954952712792,3.43174956871765,3.51506502343868,3.5210396039604,3.49863387978142,3.56960394101527,3.86817699505285,3.70101596516691,3.76518218623482,3.71107544141252,3.80249562334712,3.72688477951636,3.657670995671,3.81440058853931,3.72693101381018,3.73375796178344,3.72345679012346,3.85665529010239,3.78775510204082,3.76044807370184,3.68164794007491,3.74937027707809,3.86666666666667,3.9878640776699,3.9878640776699,4.01156527825005,3.95816326530612,4.04783420271056,4.11188811188811,4.05255474452555,3.99874055415617,4.06104767628205,4.05960264900662,4.01490683229814,4.06666666666667,4.07979450467983
"Mercury Central","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19153439153439,1.26858513189448,1.32937038884857,1.2391402975893,1.21040432655164,1.271484375,1.3016230620155,1.32121212121212,1.3337182448037,1.24197860962567,1.27651966626937,1.25136561551656,1.26275659824047,1.25757575757576,1.25533434139785,1.24571428571429,1.23918826447695,1.28905109489051,1.32121212121212,1.35164620860101,1.28676067081245,1.32791728212703,1.37913043478261,1.35281411498708,1.33140208574739,1.35412074903142,1.32434685986847,1.34829244829245,1.36876461178787,1.4268117758467,1.35294117647059,1.32041343669251,1.359375,1.36591179976162,1.38388480392157,1.39885714285714
"Speer","Denver","CO","Denver-Aurora-Lakewood","Denver County",345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04778156996587,2.12480385957517,1.99637023593466,1.81021128135699,1.99720670391061,2.04636157072943,2.05523318640337,2.09948320413437,2.13178294573643,2.12259250379605,2.07291666666667,2.11175616835994,2.08333333333333,2.05479452054795,2.07826086956522,2.11537952747573,2.31042654028436,2.08527131782946,2.2,2.1195652173913,2.12828504043127,1.94117647058824,2.15463917525773,2.04273504273504,2.10263157894737,2.09546925566343,2.28678304239401,2.31172069825436,2.32418952618454,2.32479317579068,2.42117764434518,2.42828685258964,2.40833333333333,2.43356643356643,2.3660074290713,2.36159600997506,2.35266457680251,2.35732984293194,2.31117824773414,2.34850560067951,2.37556561085973,2.37068965517241,2.33673469387755,2.28632478632479,2.3,2.28125,2.27474120082816,2.3002849002849,2.24583333333333,2.3005698005698,2.2952895622118,2.35019973368842,2.3500936329588,2.32191780821918,2.324486863711,2.35857461024499,2.38125,2.39043824701195,2.39641853932584
"Belmont Heights","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56428571428571,2.45762711864407,2.53846153846154,2.49166666666667,2.49166666666667,2.43888888888889,2.34375,2.38888888888889,2.35714285714286,2.30714285714286,2.32142857142857,2.33683517879833,2.45384615384615
"Near East","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.899477997713,1.98737083811711,1.84675615212528,1.83758446031782,1.7955269578577,1.84152457372116,1.74148250092016,1.60901467505241,1.71157323688969,1.69448140339386,1.66002656042497,1.64831223628692,1.62951167728238,1.62767365309687,1.78629932985853,1.625,1.65895061728395,1.58227848101266,1.54440154440154,1.73534129881624,1.72824541713431,1.69767441860465,1.69767441860465,1.79257907542579,1.78571428571429,1.78140703517588,1.80170316301703,1.76831735889244,1.76996805111821,1.76930147058824,1.68828238719068,1.71063218390805,1.81663246256729,1.80293757649939,1.81257557436518,1.82370869033048,1.84885126964933,1.88276804432465,1.93938897453274,1.87853773584906,1.87853773584906,1.97259923428342,1.93889541715629,1.99534665681505,1.93760808593663,2.06206896551724,2.01269331160905,1.94383561643836,1.97748031496063,2.03367496339678,2.02602739726027,1.95845658994437,1.96305554640398,1.92099056603774,1.83481615826317,1.88823335409872,2.00619364668559,2.01828671328671,2.07584597432905,2.06382978723404,1.98898408812729,2.01912260967379,2.18412141652614,2.24089635854342,2.38034397495901,2.54122211445199,2.58971871968962,2.58879781420765,2.77115613825983,2.66976744186047,2.66976744186047,2.58971871968962,2.43078626799557,2.34765625,2.33798099155451,2.29446935724963,2.34214390602056,2.50883002207506,2.34271374405506,2.28148411874309,2.39777835408022,2.31334841628959,2.39137587067552,2.26792009400705,2.2624867162593,2.34766149422286,2.18332738506837,2.17514124293785,2.13610798650169,2.19844192634561,2.13747645951036
"Aurora Highlands","Arlington","VA","Washington-Arlington-Alexandria","Arlington County",348,,,,,,,,,,,,,,,,,,,,,,,,2.56329113924051,2.59388038942976,2.55744255744256,2.62169680111266,2.66272189349112,2.73289995110938,2.67142857142857,2.725,2.72804774083546,2.71137658637659,2.70979020979021,2.73764380585592,2.56813417190776,2.53557567917206,2.60814249363868,2.6820652173913,2.5125313283208,2.55339805825243,2.53089600593885,2.54166504854369,2.54733009708738,2.54064874419586,2.34904395383949,2.53159581042369,2.64705882352941,2.44873341375151,2.48694516971279,2.40597345132743,2.46109175377468,2.53396739130435,2.54939106901218,2.63,2.52759381898455,2.40560753232823,2.32342854458329,2.3714684244691,2.45923913043478,2.46109175377468,2.39229024943311,2.41809290953545,2.6177343931631,2.57485169335346,2.54750701039655,2.52308469196364,2.54397834912043,2.53602305475504,2.46109175377468,2.57128608023506,2.46115288220551,2.45301570920766,2.55023532801844,2.64809323771588,2.72177282016349,2.80526903468353,2.53396739130435,2.66146788990826,2.85954454776134,2.75416666666667,2.69174680181351,2.66846071044133,2.70050125313283,2.67570754716981,2.7600968143337,2.80402978250931,2.6718954248366,2.64436274509804,2.6687898089172,2.56962025316456,2.56962025316456,2.49278579356271,2.52291666666667,2.58105411049203,2.60222531293463,2.64705882352941,2.72017045454545,2.71649839412857,2.7710843373494,2.82547770700637,2.84625668449198,2.83455344070278,2.74716032693144,2.68210862619808,2.68088292668287,2.68929503916449,2.75104349131675,2.77854406130268,2.76587093987025,2.83018867924528,2.77070063694268,3.20552147239264,3.2378446728667,3.03494452163363,3.01146496815287,2.91903409090909,2.91440217391304,2.94375
"Peabody","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",349,,,,,,,,,,,,,,,,,,,,,,,,,2.81488549618321,3.09882747068677,3.07249322493225,3.29930555555556,3.29861111111111,3.54085368306714,3.486328125,3.49228197175958,3.11904761904762,2.95833333333333,2.92620865139949,2.80254777070064,2.86764705882353,2.92620865139949,3.10026385224274,3.48605577689243,3.67403314917127,3.54906054279749,3.56024455711303,3.2590051457976,3.24464769990062,3.24254215304799,3.43834452761357,3.45709570957096,3.39363094372546,3.45506719180205,3.40425531914894,3.62211221122112,3.6734693877551,3.7207838906868,3.49860636515913,3.43053173241852,3.2,3.2380655226209,3.03265940902022,3.10452418096724,3.29337094499295,3.60205831903945,3.69230769230769,3.80952380952381,3.79439071511696,3.80412416342832,3.68867924528302,3.37711069418387,3.33333333333333,3.28282828282828,3.31792975970425,3.26641414141414,3.3231351981352,3.60240963855422,3.62694300518135,4.00280898876404,3.86329252148875,3.86206896551724,3.89719294612759,3.66311212340822,3.08880308880309,3.3950210748156,3.49390243902439,3.23076923076923,3.47551342812006,3.56801345132473,3.84615384615385,3.86859657431526,4.01889534883721,4.08333333333333,3.72112211221122,3.41428571428571,3.18681318681319,3.51056338028169,3.54688219052002,3.41772151898734,3.45454545454545,3.81818181818182,4.22491190168405,4,4.03361344537815,3.888,3.90097356175423,3.8893006993007,3.56328285830265,3.60120481927711,3.52025174825175,3.64510489510489,3.66666666666667,4.09090909090909,4.25609756097561,4.23861852433281,4.20792079207921,4.2296511627907,4.20198578390984,4.22425952045134,4.13571428571429,3.856,3.75
"Congress Park","Denver","CO","Denver-Aurora-Lakewood","Denver County",350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79166666666667,1.79910044977511,1.80140597539543,1.81774193548387,1.93888888888889,1.97142857142857,2.03703703703704,1.91538461538462,1.864,1.77037037037037,1.99107142857143,1.97956204379562,1.99047619047619,1.97,1.99047619047619,2.07666666666667,2.07738095238095,2.08333333333333,2.01863354037267,2.15642857142857,2.15,2.15,2.05,2.095,2.09090909090909,2.03715486194478,2.0842,2.20412371134021,2.19216360856269,2.23880597014925,2.31346153846154,2.23552875695733,2.23140495867769,2.14833333333333,2.29,2.24308398023994
"Kings Point","Delray Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2396694214876,1.30853994490358,1.2396694214876,1.2396694214876,1.25,1.22408293460925,1.27410468319559,1.31578947368421,1.36363636363636,1.34297520661157,1.36019283746556,1.31578947368421,1.3125,1.31578947368421,1.30853994490358,1.30853994490358,1.26262626262626,1.30853994490358,1.3767217630854,1.3121647092939,1.34297520661157,1.41447368421053,1.44078947368421,1.44078947368421,1.38157894736842,1.37741046831956,1.33333333333333,1.38888888888889,1.31578947368421,1.39802631578947,1.37620523415978,1.44736842105263,1.51415470494418,1.44628099173554,1.39275766016713,1.31578947368421
"Ballantyne West","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37581274382315,1.44602851323829,1.44505494505495,1.42356241234222,1.44460028050491,1.35672885219004,1.49639098396186,1.41102263263249,1.44065648088051,1.48229548229548,1.33065838350199,1.37655860349127,1.39799099099099,1.3667100130039,1.59,1.58898148148148,1.57677419354839,1.565,1.565,1.57032258064516,1.565,1.565,1.56597406513872,1.565,1.565,1.565,1.55875,1.56043281057811,1.565,1.62125,1.64821648216482,1.6525,1.6975,1.7025,1.72816728167282,1.62365274427021
"Park West","Chicago","IL","Chicago-Naperville-Elgin","Cook County",353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05357142857143,2.0625,2.08141176470588,2.24998816388755,2.06428571428571,2.10264598540146,2.24375,2.51938919452673,2.3450466853408,2.19555555555556,2.08333333333333,2.08333333333333,2.16392503437419,2.1828797190518,2.16955941255007,2.23020833333333,2.275,2.17164179104478,2.34968253968254,2.17164179104478,2.19444444444444,2.11875,2.11875,2.17164179104478,2.20705882352941,2.15625,2.32773109243697,2.36875,2.325,2.34375,2.41121212121212,2.56232686980609,2.42142857142857,2.42142857142857,2.27857142857143,2.24285714285714,2.27880886426593
"East Village","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6633183276663,2.66949152542373,2.90993071593533,2.87528868360277,3.03786972596781,2.56637168141593,2.80740740740741,2.65573732153089,2.49166666666667,2.60056719022688,2.56359649122807,2.66666666666667,3.06730769230769,2.94923398961522,2.90401270207852,2.8427636643572,2.86374133949192,2.67192760942761,2.81425891181989,2.71235133287765,2.75,2.99295059508203,3.12135355892649,3.12865497076023,3.0719794344473,2.99166666666667,2.93766237796089,2.8,2.75,2.74336283185841,2.78868360277136,2.78792288246676,2.79166666666667
"Sellwood-Moreland","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32307692307692,2.39,2.4702380952381,2.33644859813084,2.43455497382199,2.49552772808587,2.45700043821209,2.43455497382199,2.43455497382199,2.35576923076923,2.395,2.32681818181818,2.31663685152057,2.42263462976814,2.3084920368714,2.44101633393829,2.54733357193987,2.54772727272727,2.58085086042065,2.51295510386419,2.49388325533021,2.49113408521303,2.51650165016502,2.51235584843493,2.52403846153846,2.51235584843493
"Redwood Shores","Redwood City","CA","San Francisco-Oakland-Hayward","San Mateo County",356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25478645066274,4.22648463035734,4.29125186775376,4.2484168594099,4.30563002680965,4.09309523809524,3.93424657534247,3.88429752066116,4.14571428571429,4.04489905787349,4.05068493150685,4.17217630853995,4.35640648011782,4.40633608815427,4.59972136636152,4.33746556473829,4.18767123287671,4.02826379542396,4.0068870523416,4.0137741046832
