"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"11226","New York","NY","New York","Kings",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4001976284585,2.4375,2.4375,2.54195804195804,2.53571428571429,2.55137362637363,2.66666666666667,2.57142857142857,2.53846153846154,2.64718614718615,2.65217391304348,2.61076923076923,2.61076923076923,2.67948717948718
"10016","New York","NY","New York","New York",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29526073807989,5.28852459016393,5.24797160243408,5.27119513130151,5.26074074074074,5.29925925925926,5.25536076499565,5.31734837799718,5.33537222660209,5.37281682116013,5.33900364520049,5.35222736182827,5.30884120871284,5.34145949455792,5.34145949455792,5.31194744597249,5.30176767676768,5.29526073807989,5.26699320137982,5.28554070473876,5.28571428571429,5.22783251231527,5.34391534391534,5.34391534391534,5.23995396915126,5.33885542168675,5.26478836496446,5.18181818181818,5.21757489201173,5.16926512784994,5.28571428571429,5.33616848926691,5.38461538461539,5.35802469135802,5.40888888888889,5.4010550996483,5.41425925925926,5.33616848926691,5.30864019021914,5.25,5.22394127356666,5.23071751594929,5.28723404255319,5.33616848926691,5.35960591133005
"11375","New York","NY","New York","Queens",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26666666666667,2.25,2.25326991676575,2.2962962962963,2.29520697167756,2.30769230769231,2.26923076923077,2.20588235294118,2.26666666666667,2.32200460829493,2.36255857872281,2.33333333333333,2.33854166666667,2.33333333333333,2.33333333333333,2.31558412604043,2.38461538461538,2.35783582089552,2.37881944444444,2.4,2.3972602739726,2.35625,2.36111111111111,2.4,2.35294117647059,2.4,2.3871925360475,2.41058823529412,2.36666666666667,2.40625,2.44791666666667,2.35693630621718,2.39583333333333,2.42857142857143,2.43062572872134,2.40900735294118,2.48216911764706,2.44055944055944,2.36068111455108,2.4,2.375,2.41741071428571,2.39333333333333,2.44,2.4463601532567,2.43303571428571,2.45454545454545,2.375,2.42142857142857,2.37083333333333,2.3499095840868,2.3468297920434,2.378125
"11235","New York","NY","New York","Kings",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22252747252747,2.38636363636364,2.35507246376812,2.54342431761787,2.65042979942693,2.76796230859835,2.69230769230769,2.42857142857143,2.4375,2.41556534508076,2.39963503649635,2.31543624161074,2.27922077922078,2.2887323943662
"60647","Chicago","IL","Chicago","Cook",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53333333333333,1.58571428571429,1.66666666666667,1.895,1.82843137254902,1.78571428571429,1.99772727272727,1.86875,1.875,1.90140845070423,1.90140845070423,1.9,1.75,1.85714285714286,2.01666666666667,1.88809523809524,1.83333333333333
"37211","Nashville","TN","Nashville","Davidson",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42207151446559,1.42772511848341,1.27128263337117,1.3797385620915,1.44052287581699,1.43754200885803,1.32746878547106,1.31271282633371,1.46119402985075,1.46327014218009,1.43432835820896,1.32982871309443,1.29497408158666,1.32679738562091,1.47511848341232
"78660","Pflugerville","TX","Austin","Travis",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42433234421365,1.43532338308458,1.42298026688204,1.45290322580645,1.45373382011284,1.49032258064516,1.49032258064516,1.50967741935484,1.51884057971014,1.51884057971014,1.50888324873096,1.40198511166253,1.37294633077766,1.37697124999319,1.40677966101695
"60618","Chicago","IL","Chicago","Cook",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.596875,1.50088339222615,1.51470588235294,1.5,1.50062578222778,1.5,1.4625,1.39642857142857,1.35714285714286,1.46153846153846,1.46875,1.55
"10029","New York","NY","New York","New York",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97589009821095,5.28744502338319,5.24642289348172,5.24642289348172,5.32846715328467,5.52558782849239,5.52558782849239,5.41149020538792,5.38999792079079,4.82959401709402,5.43154761904762,5.43154761904762,5.52558782849239,5.52558782849239,5.42195937653412,5.35994997250644,5.39143279172821,5.44372597693786,5.4559043348281,5.42195937653412,5.52558782849239,5.52558782849239,5.52558782849239,5.52558782849239,5.52558782849239,5.52558782849239,5.52558782849239,5.52558782849239,5.52558782849239,5.52558782849239,5.53096000421159,5.52558782849239,5.52558782849239,5.49074608166025,5.52558782849239,5.2064631956912,5.44372597693786,5.4559043348281,5.330900243309,5.43154761904762,5.44372597693786,5.52558782849239,5.49543793197146,5.24642289348172,5.25654478007419,5.1698670605613
"10011","New York","NY","New York","New York",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.74431226500192,5.46322463768116,5.62583069620253,5.61875,5.71871008939974,5.69688469257435,5.75227272727273,5.52857142857143,5.54444444444444,5.53745928338762,5.6125,5.83333333333333,5.99285714285714,5.99285714285714,5.99451286261631,5.99808429118774
