"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"10025","New York","NY","New York","New York",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57409879839786,5.46,5.51704939919893,5.2883112654656,4.98307692307692,5.48735294117647,5.23529411764706,4.97799511002445,4.91668986270453,4.68116537107897,4.97799511002445,5.28823529411765,5.57409879839786,5.57409879839786,5.58524855174131,5.57409879839786,5.58524855174131,5.59639830508475,5.58524855174131,5.60434322033898,5.59639830508475,5.58524855174131,5.57409879839786,5.46,5.57409879839786,5.59639830508475,5.60434322033898,5.51704939919893,5.59639830508475,5.57409879839786,5.57409879839786,5.58524855174131,5.57409879839786,5.58524855174131,5.58524855174131,5.59639830508475,5.58524855174131,5.51704939919893,5.61228813559322,5.60434322033898,5.59639830508475,5.58524855174131,5.53704939919893,5.57409879839786,5.46,5.40066420664207,5.46,5.51704939919893,5.59639830508475,5.57409879839786,5.60434322033898,5.59639830508475,5.60434322033898,5.61228813559322,5.59639830508475,5.59639830508475,5.58524855174131
"60657","Chicago","IL","Chicago","Cook",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71902268760908,1.80124223602484,1.8033988957902,1.84316353887399,1.75139425139425,1.84316353887399,1.82465277777778,1.70227272727273,1.6948275862069,1.5952380952381,1.63829701372074,1.57511654135338,1.57128571428571,1.69782082324455,1.71902268760908
"75070","McKinney","TX","Dallas-Fort Worth","Collin",3,,,,,,,,,,,,,0.720170306586577,0.70781091114401,0.715844534783945,0.713662628350646,0.711547367421094,0.727016885553471,0.709973560517039,0.688582852065749,0.693116634799235,0.727133562954459,0.720412147460456,0.720906282183316,0.737068696005115,0.72769054002298,0.730485655566917,0.747384155455904,0.751295336787565,0.75,0.749659245797365,0.741006619657056,0.732217573221757,0.731942835071456,0.738095022733577,0.761878754778809,0.774611398963731,0.783410138248848,0.808427241548261,0.792311229286957,0.783629059623236,0.786463298379409,0.790165495020504,0.788664323374341,0.784632034632035,0.782454060462359,0.787390914757675,0.793538936616651,0.793532338308458,0.799398885361318,0.800552789872926,0.808275568631236,0.815239813732704,0.819096698266147,0.814351851851852,0.813999698671492,0.806451612903226,0.795624067628046,0.818928262748488,0.830078916624943,0.835130280091456,0.825825825825826,0.829059574214324,0.844386263564399,0.84868414728604,0.844541757898029,0.852123754588359,0.843065835737851,0.830686537991693,0.819493006993007,0.829353772509688,0.836920133907221,0.840571588680303,0.864123194688207,0.858034321372855,0.86461656309482,0.878117316473481,0.879249706916764,0.840571588680303,0.883520651714155,0.844541757898029,0.859325270528326,0.854037267080745,0.851636037651277,0.849983597720063,0.875331564986737,0.894901578534102,0.904851599770939,0.899690543732375,0.88852247438238,0.876315350657785,0.870831204640051,0.869173171702905,0.877674163466813,0.870851133749589,0.887694588584136,0.880728879072336,0.895036615134255
"77494","Cinco Ranch","TX","Houston","Fort Bend",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.929456625357483,0.934861278648975,0.909037189394558,0.896551724137931,0.897052541648868,0.907441016333938,0.910219280099297,0.908123265043457,0.91566265060241,0.91566265060241,0.905356055995131,0.909451541902468,0.912411797417941,0.919537105423235,0.920598388952819,0.935406057357277,0.922744109681708,0.909810126582278,0.911994882844246,0.891181988742964,0.877793879387939,0.8984375,0.903567413524967,0.900616873070662,0.904033379694019,0.913041246265743,0.905104792486003,0.920132499079867,0.921273031825796,0.903659283836149,0.895094880057286,0.89247311827957,0.897908979089791,0.900794133787734,0.885179564997471,0.883838383838384,0.86936632324277,0.873373373373373,0.874537949317161,0.885627530364372,0.868621064060804,0.849443468072642,0.824788230049041,0.806121719833386,0.826952526799387,0.81876408677645,0.818928356451967,0.836172189532363,0.839493136219641,0.84244317599207,0.855230540406544,0.87260034904014,0.856327307326356,0.846755637367694,0.853242320819113,0.859486926934097,0.882111241549622,0.891600187705303,0.878569187323502,0.870904725889439,0.875232774674115
"60614","Chicago","IL","Chicago","Cook",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32692307692308,2.16791221265727,2.22316145393068,2.26574739363201,2.14208227669766,2.16666666666667,2.23616406029868,2.19720468431772,2.18729727691031,2.12124894336433,2.12740872210953,2.11749788672866,2.05243986254295,2.18181818181818,2.22316145393068,2.34830283710001,2.3641182487725,2.35714285714286,2.39019675895484,2.33992926917857,2.25446808510638,2.23809523809524,2.32692307692308,2.33602875112309,2.25428571428571,2.29156327543424,2.22316145393068,2.31762820512821,2.30833333333333,2.31041666666667,2.27083333333333,2.22316145393068,2.26785296867695,2.16666666666667,2.19491406029868,2.19491406029868,2.28878205128205,2.22316145393068,2.17852564102564,2.125,2.31971153846154,2.125,2.30833333333333,2.14285714285714,2.22316145393068,2.23304380495016,2.35675904977376,2.21111111111111,2.28366740663359,2.31760315301175,2.32135627530364,2.30833333333333,2.28214285714286,2.2,2.17571785268414,2.22316145393068,2.22269183807645,2.30232558139535,2.26274351766302,2.30532945736434
"79936","El Paso","TX","El Paso","El Paso",6,,,,,,,,,,,,,,,0.726010101010101,0.731310942578548,0.751222921034242,0.723110465116279,0.748504671431101,0.74468085106383,0.745784695201038,0.76404131446629,0.776376058984451,0.764006791171477,0.754558825855225,0.753588516746411,0.751201788269918,0.7560415960674,0.755939524838013,0.75,0.767918088737201,0.762476894639556,0.74642126789366,0.736127666116315,0.730182926829268,0.731181764861919,0.737265415549598,0.739071798212547,0.743301455715696,0.751249358155309,0.752688172043011,0.751223287885299,0.74002574002574,0.739476678043231,0.733235077376566,0.739130434782609,0.741029641185647,0.732276793374696,0.72,0.726059654631083,0.729770370602425,0.742767787333855,0.741839762611276,0.739708701181414,0.723860797924458,0.727034291110462,0.719561833186531,0.714854639585822,0.72411003236246,0.720032180209171,0.735076896341993,0.743745774171738,0.743268560997286,0.740624944292005,0.745500620299978,0.741239892183288,0.738077637188832,0.744622173193602,0.747708634828751,0.741526156627313,0.744026630398281,0.746241159774994,0.742887727872495,0.742846380408252,0.74874686716792,0.744978848850168,0.737518910741301,0.732356857523302,0.735324598393635,0.748683220466516,0.709421112372304,0.721687638786084,0.742014774809496,0.717644561040621,0.741935483870968,0.741935483870968,0.743973399833749,0.740713898183529,0.710499352530471,0.724914260427038,0.731628351704802,0.744269127716582,0.743171515464509,0.743881775754202,0.745682888540031,0.739434550049962,0.733048259010385,0.758502417998318
"77084","Houston","TX","Houston","Harris",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696022727272727,0.699650174912544,0.702279443155356,0.699815837937385,0.697674418604651,0.712250712250712,0.726443768996961,0.716845878136201,0.728025084368368,0.765041493775934,0.780625,0.767836203677622,0.766509433962264,0.748183120937612,0.75363005050505,0.75599582898853,0.764749131093485,0.767813267813268,0.76402005817245,0.768322098234122,0.767901736881986,0.779150994089199,0.777777777777778,0.779622833100346,0.792869149634931,0.777777777777778,0.768836494105587,0.773109724704724,0.7839844467577,0.784419986827386,0.76981741375571,0.767123287671233,0.769971126082772,0.756276661155997,0.749354005167959,0.769569041336851,0.773262522125391,0.776231263383298,0.770025639627905,0.77609789151767,0.755284413129404,0.767131876290153,0.770614602901424,0.789953851286233,0.788869764773379,0.785726423109601,0.791687283523008,0.79469136894535,0.798969072164949,0.807115731640871,0.790223666840379,0.797967277070088,0.819155639571519,0.82896090883241,0.820058997050148,0.820515634497197
"77449","Houston","TX","Houston","Harris",8,,,,,,,,,,,,0.638338941006177,0.674576271186441,0.692934782608696,0.660772361136767,0.678969688593396,0.704638872577804,0.711321873147599,0.702322875407251,0.699300699300699,0.682128240109141,0.684931506849315,0.690184049079755,0.684931506849315,0.700722042185457,0.721627597699124,0.695998487975398,0.682507583417594,0.714285714285714,0.713860797144557,0.690846286701209,0.681526286713607,0.721153846153846,0.690798865893957,0.716049382716049,0.720461095100865,0.775428080424416,0.735294117647059,0.740303047877136,0.730593607305936,0.731081834604009,0.746268656716418,0.727202188343296,0.723514211886305,0.712589073634204,0.708833151581243,0.719026548672566,0.721153846153846,0.733695652173913,0.733893557422969,0.741758241758242,0.765352485785168,0.787671232876712,0.784698381559588,0.766666666666667,0.766650694777192,0.786713286713287,0.780346820809249,0.791084911654762,0.795484184568692,0.79781362390058,0.794491525423729,0.795513823682838,0.804471402811984,0.809420682187331,0.815602836879433,0.810322585991625,0.79466117021814,0.78388528917287,0.792464114832536,0.807433670406437,0.805283358497866,0.812747035573123,0.821340448031506,0.806577341497801,0.825285895806862,0.804696489663575,0.783460112902691,0.800848104534877,0.795513823682838,0.813944849888564,0.802529182879377,0.787844682048396,0.79750346740638,0.796344647519582,0.800711743772242,0.82518337408313,0.83955223880597,0.829875518672199,0.829875518672199,0.816864295125165,0.818046603867129,0.815450037846098,0.829565635637117,0.818452380952381,0.81374321880651,0.833557468172853,0.837995347114637
"10016","New York","NY","New York","New York",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68521229868228,4.70415232850149,4.71857046960331,4.74483775811209,4.76559865092749,4.77138643067847,4.91520737327189,5.01942291731787,5.16271884654995,5.07198443579767,5.13106655497185,5.16271884654995,5.13106655497185,5.00969529085873,5.08657587548638,5.06214740534434,5.01939058171745,5.01942291731787,5,5.20034974626252,5.1011673151751,5.19565217391304,5.19565217391304,5.16760299625468,5.16760299625468,5.18162758508386,5.16271884654995,5.16184232065928,5.16516092140231,5.17203679224499,5.16760299625468,5.20034974626252,5.16760299625468,5.16184232065928,5.16271884654995,5.16184232065928,5.16096579476861,5.20034974626252,5.18606138107417,5.16760299625468,5.19565217391304,5.19565217391304,5.20504731861199,5.22394127356666,5.16516092140231,5.20034974626252,5.20034974626252,5.16271884654995,5.16516092140231,5.16760299625468,5.20504731861199,5.20034974626252,5.20034974626252,5.20034974626252,5.16760299625468,5.19565217391304,5.20034974626252,5.16760299625468,5.1011673151751,5.16184232065928,5.20034974626252,5.1011673151751,5.13106655497185,5.08657587548638,5.05231037489102,5.08657587548638
"37013","Nashville","TN","Nashville","Davidson",10,,,,,,,,,,,,,0.658068783068783,0.667133295625943,0.704225352112676,0.675621505376344,0.6792,0.679052837372022,0.697790711664561,0.68721260304392,0.653922569116946,0.652064451158107,0.652064451158107,0.659463869463869,0.686015831134565,0.700934579439252,0.718280450452951,0.720860380910663,0.705033936651584,0.684931506849315,0.684818435439962,0.701871657754011,0.7252333405687,0.723529411764706,0.728237646378835,0.734094992106171,0.725508558347641,0.726744186046512,0.752941176470588,0.753768844221106,0.724051832807681,0.72427293064877,0.724981857764877,0.719828773016692,0.701871657754011,0.718922179610099,0.748955874179488,0.744,0.731310942578548,0.731089693129343,0.733532934131736,0.752510428479578,0.790629575402635,0.761648745519713,0.741785540967479,0.756386991781344,0.730868443680138,0.738552437223043,0.745505976095618,0.752808988764045,0.750558035714286,0.754054054054054,0.75507614213198,0.750403442711135,0.751875828498425,0.767271704112421,0.747201721355568,0.7259767687434,0.750403442711135,0.750403442711135,0.771170664667666,0.789177001127396,0.769927536231884,0.744834214320038,0.767746913580247,0.809294871794872,0.75962095415759,0.77930174563591,0.819510781206897,0.839080459770115,0.801475218576931,0.819510781206897,0.778443113772455,0.800485436893204,0.799898682877406,0.812510619544209,0.856841362578601,0.874694873881204,0.886001132024437,0.88340562327054,0.873069173942243,0.862227919385721,0.859584534380374,0.852664963241886,0.863157894736842,0.864406779661017,0.894670339801087,0.894454382826476
