"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","15665","Manor","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,4.71370074511647,100,,,121700,0.495458298926507,8.37043633125556,0.0710024650780607,,0.187250996015936,0.0212765957446809,85
"Zip","15666","Mt Pleasant","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,4.24380747801571,100,0,0,113600,0.264783759929391,9.12584053794428,0.0698327464788733,,0.172103487064117,0.0261437908496732,85
"Zip","15668","Murrysville","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,0.737732429348191,66.67,0.0909,0,238400,0.168067226890756,5.67375886524823,0.0361828859060402,,0.0724154359218676,0.0328947368421053,76.5
"Zip","15670","Salem","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,5.11311002215211,,,,131600,0.53475935828877,3.05403288958496,0.0895440729483283,,0.111111111111111,0,85
"Zip","15672","New Stanton","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,1.86211988991072,,,,164600,-0.0607164541590771,6.95256660168941,0.0429222357229648,,0.0781758957654723,0.0416666666666667,85
"Zip","15673","North Apollo","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,7.77337719003826,100,,,91700,0.88008800880088,11.0169491525424,0.0886586695747,,0.102362204724409,0.0769230769230769,106
"Zip","15679","South Huntingdon","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,5.14465999865745,100,,,135600,0.817843866171004,12.9059117402165,0.0378687315634219,,0.194331983805668,0.0208333333333333,85
"Zip","15681","Loyalhanna","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,0.402765657514936,,,,99200,-1.09670987038883,3.2258064516129,0.0296975806451614,,0.168724279835391,0.0121951219512195,85
"Zip","15683","Scottdale","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,1.54326374437806,,0.0833,7.67,114200,0.88339222614841,15.7041540020263,0.0254115586690018,,0.216504854368932,0.0224215246636771,85
"Zip","15687","Donegal","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,5.90722964355239,100,,,120400,1.17647058823529,-2.11382113821138,0.0607807308970099,,0.0934579439252336,0,85
"Zip","15690","Vandergrift","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,0.603477210176546,75,0,0,55700,-1.41592920353982,-0.535714285714286,0.142423698384201,,0.27007299270073,0.0694980694980695,85
"Zip","15701","White","PA","Indiana, PA, PA","Indiana, PA",,1.93461770826341,,,,146700,0.273410799726589,3.01966292134831,,,0.0819785541335178,0.0337552742616034,100
"Zip","15717","Blairsville","PA","Indiana, PA, PA","Indiana, PA",,0.56387192052091,100,,,95300,-0.313807531380753,4.26695842450766,,,0.155705996131528,0.0559006211180124,99
"Zip","15722","Carrolltown","PA","Johnstown, PA, PA","Johnstown, PA",,1.46472444116265,,,,90100,1.57835400225479,7.13436385255648,0.00638179800221983,,0.181818181818182,0.0714285714285714,92
"Zip","15724","Montgomery","PA","Indiana, PA, PA","Indiana, PA",,3.95448748070081,,,,66400,1.37404580152672,6.24,,,0.272727272727273,0.0256410256410256,99
"Zip","15747","Rayne","PA","Indiana, PA, PA","Indiana, PA",,5.60649795260791,,,,126100,0.558213716108453,4.64730290456432,,,0.0860927152317881,0,99
"Zip","15748","Center","PA","Indiana, PA, PA","Indiana, PA",,0.670604819762368,,,,102500,0,4.59183673469388,,,0.109090909090909,0.0476190476190476,99
"Zip","15767","Punxsutawney","PA",,,,2.91535208431228,66.67,,,83300,0.482509047044632,5.5766793409379,0.0724609843937576,,0.123762376237624,0.02,
"Zip","15774","Armstrong","PA","Indiana, PA, PA","Indiana, PA",,0.930388668859502,50,,,130200,-0.382555470543229,3.49761526232114,,,0.104868913857678,0,99
"Zip","15801","Boggs","PA","DuBois, PA, PA","DuBois, PA",,4.26864469356246,77.78,,,96400,1.26050420168067,5.12540894220284,0.0369917012448133,,0.122247972190035,0.033175355450237,97
"Zip","15824","Snyder","PA",,,,8.01100892797207,100,,,95900,0.841219768664564,12.1637426900585,0.0587486965589155,,0.13588850174216,0.0128205128205128,
"Zip","15840","Falls Creek","PA",,,,5.58837349801974,,,,80900,0.123762376237624,9.17678812415655,0.0645241038318913,,0.149484536082474,0,
"Zip","15849","Huston","PA","DuBois, PA, PA","DuBois, PA",,7.77002080955897,,,,41600,2.21130221130221,-8.97155361050328,0.109038461538462,,0.186274509803922,0,107.5
"Zip","15851","Winslow","PA",,,,6.723501376116,100,,,77400,0.78125,10.5714285714286,0.0723514211886305,,0.163333333333333,0.0306122448979592,
"Zip","15864","Summerville","PA",,,,6.26300597435725,,,,90600,0.443458980044346,7.47330960854092,0.0599116997792495,,0.128834355828221,0,
"Zip","15904","Richland","PA","Johnstown, PA, PA","Johnstown, PA",,1.96751023696046,,,,120900,0.666111573688593,4.22413793103448,-0.029454094292804,,0.100107066381156,0.0106951871657754,92
"Zip","15905","Upper Yoder","PA","Johnstown, PA, PA","Johnstown, PA",,0.186614754648587,50,,,82000,0.613496932515337,2.24438902743142,0.012329268292683,,0.231218372907746,0.037037037037037,92
"Zip","15909","East Taylor","PA","Johnstown, PA, PA","Johnstown, PA",,0.704839900651138,,,,79000,1.93548387096774,3.26797385620915,-0.0117974683544304,,0.174636174636175,0.0595238095238095,92
"Zip","15926","Central City","PA","Somerset, PA, PA","Somerset, PA",,0.299389138752769,,,,60600,0,-0.818330605564648,0.0169801980198019,,0.211920529801325,0.046875,113
"Zip","15928","Davidsville","PA","Somerset, PA, PA","Somerset, PA",,6.58588977646506,100,,,135900,0.816023738872404,2.25733634311512,0.038896247240618,,0.104545454545455,0,113
"Zip","15931","Cambria","PA","Johnstown, PA, PA","Johnstown, PA",,0.881385513861851,,,,148000,0.2031144211239,5.33807829181495,-0.0107162162162162,,0.0976190476190476,0.024390243902439,92
"Zip","15935","Conemaugh","PA","Somerset, PA, PA","Somerset, PA",,4.73048264751292,,,,91600,1.89098998887653,4.32801822323462,0.0222379912663755,,0.126086956521739,0.0344827586206897,113
"Zip","15938","Washington","PA","Johnstown, PA, PA","Johnstown, PA",,1.89165603812848,,,,76500,1.05680317040951,9.44206008583691,-0.0438954248366014,,0.129032258064516,0.0555555555555556,92
"Zip","15940","Allegheny","PA","Johnstown, PA, PA","Johnstown, PA",,3.04826475129221,,,,163900,0.428921568627451,5.60567010309278,-0.0162111043319098,,0.0743243243243243,0,92
"Zip","15942","Jackson","PA","Johnstown, PA, PA","Johnstown, PA",,1.3835000335638,,,,119700,0.588235294117647,3.63636363636364,-0.02734335839599,,0.145539906103286,0,92
"Zip","15943","Nanty-Glo","PA","Johnstown, PA, PA","Johnstown, PA",,2.85426595958918,,,,42300,5.48628428927681,-6.82819383259912,0.158345153664303,,0.237704918032787,0.0689655172413793,92
"Zip","15944","West Wheatfield","PA","Indiana, PA, PA","Indiana, PA",,1.40363831643955,,,,97100,-0.512295081967213,13.7002341920375,,,0.145833333333333,0.0571428571428571,99
"Zip","15946","Portage","PA","Johnstown, PA, PA","Johnstown, PA",,0.479962408538632,,,,75400,0.399467376830892,1.48048452220727,-0.00413793103448279,,0.150918635170604,0.0173913043478261,92
"Zip","15955","Croyle","PA","Johnstown, PA, PA","Johnstown, PA",,0.814257904276029,,,,100900,0.49800796812749,-1.94363459669582,-0.00430128840436073,,0.158227848101266,0,92
"Zip","15958","Summerhill","PA","Johnstown, PA, PA","Johnstown, PA",,1.62851580855206,,,,141800,-0.140845070422535,9.16089299461124,-0.0447672778561354,,0.123711340206186,0,92
"Zip","15963","Windber","PA","Somerset, PA, PA","Somerset, PA",,2.4924481439216,100,,,78400,0.77120822622108,0.255754475703325,0.0213010204081632,,0.150326797385621,0.0434782608695652,113
"Zip","16001","Butler","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,2.72269584480097,100,0.0233,,152100,0.329815303430079,8.10234541577825,0.0545036160420775,,0.132299270072993,0.0310344827586207,81
"Zip","16002","Summit","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,4.21762771027724,75,0,0,199300,0,9.02625820568928,0.0352032112393377,,0.0718562874251497,0.00833333333333333,79
"Zip","16023","Winfield","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,0.604148486272404,,,,193000,-0.924024640657084,2.22457627118644,0.00445077720207254,,0.0572207084468665,0.0476190476190476,79
"Zip","16025","Donegal","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,0.608176142847553,,,,158400,0.126422250316056,-0.126103404791929,0.028554292929293,,0.106290672451193,0.0408163265306122,79
"Zip","16033","Forward","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,6.36168356044841,100,,,178300,0.620767494356659,5.56542332741267,0.0977958496915312,,0.0955882352941176,0.0307692307692308,79
"Zip","16037","Lancaster","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,6.22809961737263,75,,,250200,1.25455281262647,20.9279845335911,0.0289648281374899,,0.112426035502959,0.0175438596491228,79
"Zip","16038","Marion","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,2.39309928173458,,,,114800,-0.69204152249135,6.8901303538175,0.0619337979094077,,0.133333333333333,0.0294117647058824,79
"Zip","16041","Fairview","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,5.49103846412029,,,,126900,-0.936768149882904,10.443864229765,0.0655240346729709,,0.130952380952381,0,79
"Zip","16046","Mars","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,2.36087802913338,81.25,0,,361500,-0.303364589078875,2.58229284903519,0.0144426002766251,,0.0607394366197183,0.0144927536231884,84
"Zip","16049","Perry","PA",,,,5.67295428609787,,,,72800,0.691562932226833,14.2857142857143,-0.0176648351648352,,0.201492537313433,0.0185185185185185,133.5
"Zip","16051","Muddy Creek","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,9.06826877894878,,,,181400,1.17122141662019,13.0218068535826,0.0603417861080484,,0.110714285714286,0,79
"Zip","16052","Prospect","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,6.96851715110425,50,,,220500,0.730927364093193,15.9305993690852,0.0535736961451247,,0.0990990990990991,0,79
"Zip","16053","Forward","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,6.43283882660938,100,,,228600,0.395256916996047,5.98052851182197,0.0440988626421697,,0.0753138075313807,0,79
"Zip","16055","Buffalo","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,5.18359401221722,,0,0,211500,0.714285714285714,-1.07577174929841,0.0429881796690308,,0.0566228513650152,0.0178571428571429,79
"Zip","16056","Clinton","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,5.82936161643284,100,,,205900,0.243427458617332,0.488042947779405,0.0495628946090334,,0.0491071428571428,0,79
"Zip","16057","Slippery Rock","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,3.60676646304625,100,0,,164200,0.30543677458766,3.53089533417402,0.0650730816077953,,0.110320284697509,0.032258064516129,79
"Zip","16059","Middlesex","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,8.03920252399812,100,0,0,257500,0.5859375,9.06395595086828,0.0397203883495145,,0.0382775119617225,0,79
"Zip","16061","Clay","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,1.52581056588575,,,,156000,-0.128040973111396,-3.88170055452865,0.0287884615384615,,0.100502512562814,0,79
"Zip","16063","Zelienople","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,3.91890984762033,,0.125,,206300,0.0484966052376334,13.7892995035852,0.0495928259815803,,0.0937996820349762,0.0169491525423729,79
"Zip","16066","Cranberry","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,4.03839699268309,95.24,0.0145,1.14,308600,-0.0647668393782384,4.64564259070872,0.0314452365521711,,0.0494752623688156,0.00865800865800866,77
"Zip","16101","New Castle","PA","New Castle, PA, PA","New Castle, PA",,0.982748204336444,88.24,,,63900,0.313971742543171,2.56821829855538,0.00857589984350549,,0.155355249204666,0.0511945392491468,139
"Zip","16102","New Castle","PA","New Castle, PA, PA","New Castle, PA",,2.55286299254884,66.67,,,59300,0.850340136054422,6.27240143369176,0.0255986509274873,,0.181683899556869,0.024390243902439,122
"Zip","16105","Neshannock","PA","New Castle, PA, PA","New Castle, PA",,3.23085184936564,75,,,123400,0.816993464052288,7.77292576419214,0.0150729335494328,,0.11224876753887,0.0337837837837838,107
"Zip","16112","Bessemer","PA","New Castle, PA, PA","New Castle, PA",,1.26132778411761,,,,82200,0.611995104039168,5.1150895140665,0.0219708029197081,,0.169312169312169,0.125,108
"Zip","16116","Mahoning","PA","New Castle, PA, PA","New Castle, PA",,2.85762234006847,100,,,118300,0.169348010160881,7.3502722323049,-0.0201690617075232,,0.11849710982659,0.024390243902439,108
"Zip","16117","Ellwood City","PA","New Castle, PA, PA","New Castle, PA",,1.82519970463852,90,,,92700,0.542299349240781,4.627539503386,0.0118878101402373,,0.139966969446738,0.0383480825958702,108
"Zip","16120","Little Beaver","PA","New Castle, PA, PA","New Castle, PA",,2.03933677921729,,,,141800,0.567375886524823,4.72673559822747,-0.0318547249647391,,0.104089219330855,0.0357142857142857,108
"Zip","16121","Farrell","PA","Youngstown, OH, OH","Youngstown, OH",,1.34523729609989,100,,,34800,0,-7.93650793650794,0.0897701149425287,,0.21875,0.051948051948052,97
"Zip","16123","Franklin","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,2.86970530979392,,,,178200,-0.168067226890756,5.25694034258712,0.0385353535353536,,0.072463768115942,0,78
"Zip","16124","Delaware","PA","Youngstown, OH, OH","Youngstown, OH",,3.4147814996308,,,,106500,0.947867298578199,1.42857142857143,0.0497840375586855,,0.115702479338843,0.0357142857142857,97
"Zip","16125","Greenville","PA","Youngstown, OH, OH","Youngstown, OH",,1.13244277371283,100,0.0714,1.9,84100,0.238379022646007,-2.99884659746251,0.0464209274673009,,0.144970414201183,0.0204081632653061,97
"Zip","16127","Pine","PA","Youngstown, OH, OH","Youngstown, OH",,2.54749278378197,,0.0714,0,137900,0.218023255813953,1.17388114453412,0.0361493836113125,,0.0705754614549403,0.00769230769230769,97
"Zip","16130","Perry","PA","Youngstown, OH, OH","Youngstown, OH",,2.04604954017587,,,,99600,0.201207243460765,-2.16110019646365,0.0413955823293173,,0.145,0,97
"Zip","16133","Jackson","PA","Youngstown, OH, OH","Youngstown, OH",,3.04088071423777,,,,127600,1.26984126984127,-1.54320987654321,0.0312460815047022,,0.0666666666666667,0.0769230769230769,97
"Zip","16134","Pymatuning Central","PA","Meadville, PA, PA","Meadville, PA",,2.48170772638786,,,,85800,0.350877192982456,0.82256169212691,0.051993006993007,,0.154471544715447,0,102
"Zip","16137","Coolspring","PA","Youngstown, OH, OH","Youngstown, OH",,2.79720749144123,100,0.2308,5.79,134700,0.898876404494382,1.58371040723982,0.0306384558277655,,0.0760111576011158,0,97
"Zip","16141","New Beaver","PA","New Castle, PA, PA","New Castle, PA",,2.51862791166007,,,,121900,0.494641384995878,8.64527629233512,-0.063461853978671,,0.0977011494252874,0.0588235294117647,108
"Zip","16142","Wilmington","PA","New Castle, PA, PA","New Castle, PA",,2.67100758541988,50,,,167300,0.661853188929001,3.65551425030979,0.0198445905558877,,0.101010101010101,0.0125,108
"Zip","16143","Pulaski","PA","New Castle, PA, PA","New Castle, PA",,3.50808887695509,100,,,128300,0.312744331508991,1.9872813990461,0.0139204988308652,,0.112531969309463,0,108
"Zip","16145","Sandy Lake","PA","Youngstown, OH, OH","Youngstown, OH",,0.294690206081761,,,,112900,-0.353045013239188,2.72975432211101,0.0254650132860939,,0.149700598802395,0.04,97
"Zip","16146","Sharon","PA","Youngstown, OH, OH","Youngstown, OH",,0.328254010874673,,0.0833,12.08,38900,0.516795865633075,0.257731958762887,0.0570694087403598,,0.183750949126803,0.0578512396694215,97
"Zip","16148","Hermitage","PA","Youngstown, OH, OH","Youngstown, OH",,5.57897563267772,100,0,0,120100,0.839630562552477,-1.07084019769358,0.0476019983347211,,0.0753634276970161,0.0152284263959391,97
"Zip","16150","Sharpsville","PA","Youngstown, OH, OH","Youngstown, OH",,0.541048533261731,,0.1111,3.68,87700,0.573394495412844,-0.113895216400911,0.0483238312428735,,0.11354079058032,0.0666666666666667,97
"Zip","16153","Stoneboro","PA","Youngstown, OH, OH","Youngstown, OH",,0.988118413103309,100,,,112700,0.356188780053428,1.44014401440144,0.0162377994676131,,0.109090909090909,0.0666666666666667,97
"Zip","16154","Pymatuning","PA","Youngstown, OH, OH","Youngstown, OH",,6.67181311673491,,,,111800,1.08499095840868,0.17921146953405,0.0696422182468694,,0.112359550561798,0,97
"Zip","16156","Washington","PA","New Castle, PA, PA","New Castle, PA",,4.58750083909512,100,,,155400,0.387596899224806,4.92910195813639,0.00843629343629337,,0.104060913705584,0,108
"Zip","16157","New Beaver","PA","New Castle, PA, PA","New Castle, PA",,1.74598912532725,,,,94500,-0.211193241816262,11.7021276595745,-0.0245714285714286,,0.134328358208955,0.037037037037037,108
"Zip","16159","Shenango","PA","Youngstown, OH, OH","Youngstown, OH",,4.54386789286434,,,,113800,1.06571936056838,1.78890876565295,0.0369683655536028,,0.104575163398693,0.015625,97
"Zip","16201","Kittanning","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,5.43867892864335,100,0,1.76,112900,0.803571428571428,6.30885122410546,0.0782639503985829,,0.118811881188119,0.0416666666666667,106
"Zip","16214","Clarion","PA",,,,3.06370410149695,,,,112200,0.268096514745308,3.41013824884793,-0.000909090909090859,,0.128598848368522,0,133.5
"Zip","16222","Wayne","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,5.93273813519501,,,,108600,0.277008310249307,9.4758064516129,0.0808747697974217,,0.0935672514619883,0.0625,106
"Zip","16226","Ford City","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,5.49707994898302,,0,10.43,98300,0.717213114754098,8.02197802197802,0.0837538148524923,,0.110957004160888,0.025,106
"Zip","16229","South Buffalo","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,7.92575686379808,100,,,150100,0.603217158176944,5.33333333333333,0.0524117255163226,,0.0723589001447178,0,106
"Zip","16232","Beaver","PA",,,,3.10733704772773,,,,90600,0.554938956714761,4.86111111111111,0.00793598233995585,,0.221854304635762,0.0149253731343284,133.5
"Zip","16242","Mahoning","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,5.55279586493925,,,,80000,0.50251256281407,3.09278350515464,0.103175,,0.112804878048781,0.027027027027027,106
"Zip","16248","Madison","PA",,,,3.80814929180372,,,,57800,0.696864111498258,3.77019748653501,-6.92041522490916e-05,,0.207650273224044,0,133.5
"Zip","16249","Cowanshannock","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,9.45828019064241,,,,112500,1.16906474820144,12.5,0.077528888888889,,0.126506024096386,0,106
"Zip","16254","Paint","PA",,,,2.92340739746258,,,,105600,0.284900284900285,0.667302192564347,-0.0105208333333333,,0.102272727272727,0,133.5
"Zip","16259","Madison","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,8.74202859636168,100,,,71800,0.41958041958042,14.6964856230032,0.110306406685237,,0.150943396226415,0,106
"Zip","16262","West Franklin","PA","Pittsburgh, PA, PA","Pittsburgh, PA",,7.04034369336108,,,,138200,0.949598246895544,5.90038314176245,0.0833502170767004,,0.106382978723404,0.04,106
"Zip","16301","Oil City","PA","Oil City, PA, PA","Oil City, PA",,1.74397529703967,71.43,,,57300,0.70298769771529,9.14285714285714,-0.00506108202443278,,0.124562631210637,0.0730337078651685,121
"Zip","16314","Wayne","PA","Meadville, PA, PA","Meadville, PA",,2.18567496811439,,,,98100,0.204290091930541,5.8252427184466,0.0357492354740061,,0.120267260579065,0.0185185185185185,102
"Zip","16316","Conneaut Lakeshore","PA","Meadville, PA, PA","Meadville, PA",,7.52769013895415,,,,109400,1.1090573012939,6.8359375,0.0582723948811701,,0.112701252236136,0,102
"Zip","16323","Franklin","PA","Oil City, PA, PA","Oil City, PA",,1.32308518493656,80,,,78800,0.510204081632653,5.77181208053691,-0.00501269035532992,,0.112313937753721,0.0481927710843374,121
"Zip","16327","Randolph","PA","Meadville, PA, PA","Meadville, PA",,8.46344901658052,,,,98200,1.34158926728586,8.38852097130243,0.0734114052953156,,0.121212121212121,0,102
"Zip","16335","Meadville","PA","Meadville, PA, PA","Meadville, PA",,2.72672350137612,100,,,93000,0.867678958785249,2.1978021978022,0.0568602150537634,,0.117561683599419,0.0432098765432099,93
"Zip","16341","Pleasantville","PA","Oil City, PA, PA","Oil City, PA",,6.39457608914547,,,,83800,0.359281437125749,16.7130919220056,-0.010071599045346,,0.0994475138121547,0,121
"Zip","16346","Cranberry","PA","Oil City, PA, PA","Oil City, PA",,7.6827549170974,,,,102600,1.38339920948617,11.400651465798,0.033615984405458,,0.0769230769230769,0.0476190476190476,121
"Zip","16353","Washington","PA",,,,9.21460696784587,,,,75200,1.21130551816958,6.36492220650637,0.0160106382978724,,0.036144578313253,0,133.5
"Zip","16354","Titusville","PA","Meadville, PA, PA","Meadville, PA",,4.14378733973283,,,,66300,0.759878419452888,7.98045602605863,0.0584012066365007,,0.15875,0.0393700787401575,102
"Zip","16373","Richland","PA","Oil City, PA, PA","Oil City, PA",,1.240518225146,,,,90700,0.11037527593819,6.95754716981132,-0.011058434399118,,0.167400881057269,0.0263157894736842,121
"Zip","16401","Albion","PA","Erie, PA, PA","Erie, PA",,2.66496610055716,,,,106500,-0.652985074626866,17.5496688741722,-0.0364694835680751,,0.100985221674877,0.024390243902439,91
"Zip","16403","Cambridge","PA","Meadville, PA, PA","Meadville, PA",,6.04886889977848,,,,96600,1.15183246073298,6.97674418604651,0.0543581780538303,,0.164904862579281,0.0128205128205128,102
"Zip","16404","Athens","PA","Meadville, PA, PA","Meadville, PA",,7.67738470833054,,,,81900,1.48698884758364,7.76315789473684,0.0636141636141636,,0.163522012578616,0,102
"Zip","16406","Conneautville","PA","Meadville, PA, PA","Meadville, PA",,3.5946834933208,,,,83200,-0.359281437125749,8.47457627118644,0.0623076923076924,,0.208791208791209,0,102
"Zip","16412","Washington","PA","Erie, PA, PA","Erie, PA",,4.89427401490233,,,,163900,-0.304136253041363,10.3703703703704,0.00223917022574738,,0.0698412698412698,0,91
"Zip","16415","Fairview","PA","Erie, PA, PA","Erie, PA",,3.56917500167819,,,,198200,0.252908447142135,1.53688524590164,0.012694248234107,,0.0482717520858165,0.0123456790123457,91
"Zip","16417","Girard","PA","Erie, PA, PA","Erie, PA",,0.909579109887897,,,,126500,-0.4720692368214,3.43417825020442,0.0177391304347827,,0.0639063906390639,0.0563380281690141,91
"Zip","16421","Harborcreek","PA","Erie, PA, PA","Erie, PA",,6.38249311942002,,,,152100,0.728476821192053,13.5922330097087,0.0093754109138724,,0.0546448087431694,0.05,91
"Zip","16423","Lake City","PA","Erie, PA, PA","Erie, PA",,1.67886151574142,,,,124600,-0.558659217877095,3.3167495854063,0.020024077046549,,0.0699844479004666,0.0222222222222222,91
"Zip","16424","Pymatuning Central","PA","Meadville, PA, PA","Meadville, PA",,4.56937638450695,,,,74800,0.944669365721997,4.03337969401947,0.0661631016042781,,0.151515151515151,0.02,102
"Zip","16426","Mckean","PA","Erie, PA, PA","Erie, PA",,3.44230381956099,,,,165500,-0.421179302045728,6.43086816720257,0.00241087613293045,,0.0695187165775401,0,91
"Zip","16428","North East","PA","Erie, PA, PA","Erie, PA",,1.68154662012486,,,,143200,0.420757363253857,3.46820809248555,0.00997905027932955,,0.060248853962017,0.0760869565217391,91
"Zip","16433","Woodcock","PA","Meadville, PA, PA","Meadville, PA",,3.54031012955629,100,,,110000,0.548446069469835,7.21247563352826,0.0486363636363636,,0.127272727272727,0.0476190476190476,102
"Zip","16438","Canadohta Lake","PA","Meadville, PA, PA","Meadville, PA",,8.18017050412835,100,,,87300,0.69204152249135,16.0904255319149,0.0527720504009164,,0.106382978723404,0,102
"Zip","16441","Waterford","PA","Erie, PA, PA","Erie, PA",,1.53520843122776,,,,158500,-0.126023944549464,4.89741892786234,0.0123848580441641,,0.0571705426356589,0.0508474576271186,91
"Zip","16442","Venango","PA","Erie, PA, PA","Erie, PA",,2.00241659394509,,,,145600,-0.614334470989761,10.3030303030303,-0.000927197802197854,,0.0736842105263158,0.0476190476190476,91
"Zip","16502","Erie","PA","Erie, PA, PA","Erie, PA",,1.27139692555548,,,,63200,-0.47244094488189,22.4806201550388,0.00281645569620248,,0.206955046649703,0.0409836065573771,93
"Zip","16504","Erie","PA","Erie, PA, PA","Erie, PA",,0.334966771833255,,,,76800,-0.646830530401035,-0.130039011703511,0.0188541666666666,,0.143583227445997,0.0619469026548673,117
"Zip","16505","Millcreek","PA","Erie, PA, PA","Erie, PA",,2.65489695911929,,,,137700,-0.505780346820809,5.03432494279176,0.0100363108206245,,0.0705800139762404,0.0148514851485149,85.5
"Zip","16506","Millcreek","PA","Erie, PA, PA","Erie, PA",,1.6439551587568,,,,164300,-0.121580547112462,-0.303398058252427,0.0183566646378577,,0.0504707112970711,0.0155440414507772,76
"Zip","16508","Erie","PA","Erie, PA, PA","Erie, PA",,0.425589044774116,,,,84200,-0.472813238770686,1.323706377858,0.000961995249406211,,0.122612681436211,0.0311526479750779,102
"Zip","16509","Millcreek","PA","Erie, PA, PA","Erie, PA",,2.28838021078069,,,,153200,0.196206671026815,2.26969292389853,0.0203524804177546,,0.0589866397781699,0.0256410256410256,85
"Zip","16510","Erie","PA","Erie, PA, PA","Erie, PA",,3.1784923138887,,,,114500,0.0874125874125874,6.71015843429636,0.0169694323144105,,0.07024230873945,0.0193798449612403,84.5
"Zip","16511","Erie","PA","Erie, PA, PA","Erie, PA",,3.30267839162247,,,,111700,0.269299820466786,9.94094488188976,0.0375380483437779,,0.0957384705195563,0.0609756097560976,93
"Zip","16601","Altoona","PA","Altoona, PA, PA","Altoona, PA",,1.15526616097201,100,,,98400,0.408163265306122,2.82131661442006,-0.00639227642276419,,0.110665137614679,0.0362694300518135,70
"Zip","16602","Altoona","PA","Altoona, PA, PA","Altoona, PA",,1.22105121836611,80,,,90500,0.779510022271715,4.50346420323326,0.00510497237569063,,0.115384615384615,0.0492753623188406,72.5
"Zip","16611","Porter","PA","Huntingdon, PA, PA","Huntingdon, PA",,5.6259649593878,,,,136100,1.03934669636229,9.49316170555108,0.0130639235855987,,0.0708661417322835,0,76
"Zip","16613","Gallitzin","PA","Johnstown, PA, PA","Johnstown, PA",,1.96281130428945,,,,110000,0.548446069469835,2.04081632653061,0.00712727272727265,,0.102409638554217,0,92
"Zip","16617","Bellwood","PA","Altoona, PA, PA","Altoona, PA",,4.27938511109619,100,,,118000,1.11396743787489,5.26315789473684,-0.00884745762711869,,0.0881542699724518,0.03125,78
"Zip","16625","Greenfield","PA","Altoona, PA, PA","Altoona, PA",,1.98764851983621,,,,91300,0.21953896816685,-6.83673469387755,0.0207557502738225,,0.102678571428571,0,78
"Zip","16627","Beccaria","PA","DuBois, PA, PA","DuBois, PA",,6.34624421024367,,,,49600,0.202020202020202,18.3770883054893,0.0365120967741936,,0.261194029850746,0,107.5
"Zip","16630","Cresson","PA","Johnstown, PA, PA","Johnstown, PA",,2.46895348056656,,,,102100,1.79461615154536,7.0230607966457,0.00328109696376111,,0.116831683168317,0.0508474576271187,92
"Zip","16635","Allegheny","PA","Altoona, PA, PA","Altoona, PA",,2.55957575350742,100,,,164500,0,2.87679799874922,0.0145106382978724,,0.0690936106983655,0.021505376344086,78
"Zip","16637","Freedom","PA","Altoona, PA, PA","Altoona, PA",,0.333624219641539,,,,99300,-1.68316831683168,-10.7816711590297,0.0330513595166164,,0.115740740740741,0.04,78
"Zip","16641","Gallitzin","PA","Johnstown, PA, PA","Johnstown, PA",,6.41404309592535,,,,70000,4.79041916167665,8.52713178294574,0.0184285714285715,,0.123333333333333,0,92
