"RegionID","RegionName","City","County","State","Metro","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12"
274772,"Northeast Dallas","Dallas","Dallas County","TX","Dallas-Fort Worth-Arlington",1,4.08673894912427,4.15359619415347,3.65370560103591,4.44691632678284,3.87096774193548,4.00803212851406,3.59677128841203,3.77777777777778,3.71633400034752,3.74363706538989,3.71196067030238,3.83705251876166,3.84763370527126,3.821022785716,3.87779156327543,4.01002506265664,3.98079231692677,3.72360133382734,3.32044272569676,3.26884589726484,3.12989811912226,3.03582718456981,3.30108961529909,3.41685649202733,3.61215015965868,3.54268152646176,3.68980612883052,3.88965841562994,3.72272143774069,3.33889816360601,3.07692307692308,3.13479623824452,3.5483870967742,3.28462853236479,3.63636363636364,3.52941176470588,3.22684737011939,3.22927879440258,2.8399470137649,3.37480829950383,2.94674236280076,3.0605888882124,2.98133084889096,3.13479623824452,2.66830870279147,3.28437010056611,3.21616480432343,3.20114599400771,3.12548843388559,3.08722380188394,3.14878892733564,3.40909090909091,3.48535482304377,3.18539760991443,3.09449394866339,3.34145294327319,3.30893504208959,3.50877192982456,3.11111111111111,3.19446457632022,3.04182509505704,3.05821837736731,3.18063612722544,2.85836793032919,2.57548354573675,2.68146860514117,2.92275574112735,2.66360673249869,2.85795941697627,3.07692307692308,2.78260869565218,2.70918274353225,2.99476831091181,2.78357824431178,2.79556327138958,2.33023255813954,2.4505571271159,2.50062515628907,2.69242749042672,2.33722871452421,2.99253731343284,2.80336583531208,2.77970813064629,2.65486725663717,2.85795941697627,2.55241567912489,2.2271714922049,2.30201334102702,2.71002710027101,2.73317415030221,2.93203883495146,2.63206381763742,2.73828406633021,2.57731958762887,2.58974358974359,2.37252027753347,2.48062015503876,2.5062656641604,2.71307207454097,2.32254714881968,2.53164556962026,2.38663484486874,2.44498777506112,2.46341463414634,2.53164556962026,2.35294117647059,2.5062656641604,2.54644746987155,2.5,2.40963855421686,2.3683324920074,2.44858142278132
112345,"Maryvale","Phoenix","Maricopa County","AZ","Phoenix-Mesa-Scottsdale",2,8.68494342906875,7.56548536209554,6.75917740999093,9.01735314950382,9.10746812386156,9.93517231309652,9.68992248062015,7.15307582260372,10.0100200400802,6.83839366866275,7.48192771084337,6.03030303030303,5.17523290848808,6.4760056137019,6.88524590163935,3.75004687558594,7.14285714285714,5.4320987654321,5.84876748834111,7.375743133846,2.76509126901173,3.6671146953405,3.97805212620027,3.84615384615384,2.13675213675214,3.125,4.12328767123288,4.72152477148648,3.68462735585204,5,4.21099290780141,6.60326086956522,4.67884465602457,4,3.22688172043011,3.48227137994897,3.1496062992126,2.74434688273384,3.33333333333333,2.17706821480407,2.66076696165192,2.22469410456062,2.16606498194946,2.32221653051504,2.49129381012648,3.03214069132808,2.44100895036615,2.75675675675676,2.29508196721312,2.60869565217391,2.99272816019661,3.1324004305705,3.05361305361305,3.06122448979592,2.32558139534884,1.72955974842768,2.36748548542727,3.12695434646654,2.7027027027027,2.9126213592233,2.42216350231618,2.47699386503067,2.3058312086382,1.53846153846153,1.5985633537447,2.31818181818182,1.83060428934366,2.18295841161834,2.41951219512195,2.7972027972028,2.40141369047619,2.5296442687747,2.36756457551648,2.50125062531266,2.02839756592292,1.24602646558735,1.78629921425667,1.9656862745098,2.2510036876619,2.51256281407035,2.51572327044025,1.8188432157148,2.29050279329609,1.85712005234405,1.80229816810156,1.81928441479685,1.58054711246201,1.19666268469982,2.32221098752949,2.01156765204988,1.69309055824062,2.23463687150838,1.88408644400786,2.00825850429311,2.17438583883352,2.22222222222223,2.05128205128206,2.27272727272727,1.92311390603666,1.66666666666667,2.21238793671291,1.82468289157409,1.56497980995238,1.5749007936508,2.04290091930541,1.52709359605911,1.69491525423728,2.02080832332933,1.87213991334094,1.59919975227923,1.80746561886052,1.53994172770853
192689,"Paradise","Las Vegas","Clark County","NV","Las Vegas-Henderson-Paradise",3,6.79012345679012,6.04960677555959,6.08604407135362,6.75376344086022,6.41711229946524,6.52173913043478,6.17283950617284,6.25,5.84905660377358,6.0006123698714,5.7428681360963,5.4218173931902,5.55555555555556,5.56655991469893,5.55555555555556,6.31578947368421,5.1,5.82640865110984,6.2604620020087,6.25,5.45272636318159,5.51904787286697,5.36742492026232,5.12342459800087,5.53998754559203,4.25531914893616,4.86858747721818,5.52825552825553,5.72601457277399,5.79304874415159,4.75984422327996,5.99644489588624,5.91715976331361,5.03953823953824,3.57945571694324,4.49438202247191,4.2449969678593,4.11240575736807,4.6160948931032,4.80952380952381,4.76190476190477,4.6979305740988,3.93080386080772,4.4,3.60128617363344,4.25531914893616,3.57142857142857,3.82684261345349,3.80458395783163,3.03031221306731,3.03951367781155,3.92542903870303,3.86004122277683,3.08166409861325,3.82804385458742,3.81057692307692,3.44827586206896,3.40427245493181,3.20937340804891,3.03951367781155,3.06627923421092,2.44897959183673,3.0557533361398,3.33333333333333,2.97370892018779,2.73972602739726,2.65151515151515,2.85959487300888,2.76739035593655,3.00791162860128,2.58620689655172,2.63227165043433,2.42629653894144,2.54666160287524,2.44334895966258,2.66666666666666,2.86532951289399,2.39348370927319,2.32929458602071,2.24836857860782,2.5062656641604,2.06532293632265,2.47783587178905,2.03850509626274,2.17393667322471,2.27388488685148,2.26359730572471,2.17391304347826,1.765087605451,2.04082465642716,2.17687477786992,2.15716486902927,2,2.32077034582729,2.46951219512195,2.18865616291183,2.17391304347826,2.1978021978022,1.86222322403898,1.76953611379007,1.6079938938119,1.68352320088913,1.80746561886052,1.8188432157148,1.73410404624278,1.77005015312841,1.94301822208799,1.87214611872146,1.90566979890145,1.93000608642727,1.84049079754601,1.79368421052631
270958,"Upper West Side","New York","New York County","NY","New York-Newark-Jersey City",4,4.80961923847696,4.45859872611465,4.16,4.16,4.08412752439301,3.6979969183359,3.55990783410138,4.56572090330052,3.85356454720617,4.28571428571428,4.18410041841004,4.80961923847696,4.12657868596566,4.14896551724138,4.54545454545454,4.82439027729292,4.44669138299068,4.16333333333333,4.12852233676976,4.0060091251329,4.25985573651499,3.70370370370371,4.27619047619047,3.84615384615384,4.34782608695652,4.47818338249754,4.54545454545454,5.25339956846806,4.51155156409651,4.1025641025641,4.49438202247191,4.74813898073406,4.07407407407407,4.63576158940397,3.73373605947955,4.23387096774193,4.11387879149037,4.34782608695652,4.65327585206952,5.46507815701657,4.6574649515826,4.32397698396472,5.06329113924051,4.44444444444444,5.0062656641604,4.00801603206413,4.00400801603207,4.18629486171859,4.54545454545454,4.83388097845929,4.03633105246008,3.99472573839662,5.65811939752424,3.79310344827586,4.12844036697247,4.15335463258786,4.16,4.49494949494949,4.4,3.35195530726257,4.93209435310936,5.25062656641604,4.6029919447641,4.54545454545454,4.26666666666666,4.16666666666666,4.53913043478261,3.96659707724426,4.30201931518877,3.98717948717949,3.82765531062125,4.52229299363057,4.68864468864469,4.11522633744856,4.34782608695652,3.77868434472208,5.35421785421785,4.04040404040404,3.91484497785398,4.02400801603207,4.17536534446764,4.1,4,4.6875,4.1095890410959,4.66113906932405,4.85714285714286,3.71057513914657,4.16,4.00667779632721,4.13793103448276,4.4535202561208,4.17536534446764,3.76019187163871,4.44444444444444,4.30383849608742,4.40095693779904,4.16,4.29799426934098,4.28571428571428,3.94230769230769,4.002002002002,4.09712351945855,4.39766317485898,4.48717948717949,4.08081632653061,4.05755346332596,4.00494017918842,4.36614923747277,4.53731343283582,4.55580865603644,4.00801603206413
118208,"South Los Angeles","Los Angeles","Los Angeles County","CA","Los Angeles-Long Beach-Anaheim",5,6.03214069132808,4.2571306939123,6.07597270883275,6.93333333333334,6.03197674418605,5.12820512820513,5.26592943654555,5.63380281690141,4.36681222707423,5.35714285714286,5.00250125062531,5.00896057347671,5.23809523809524,3.96039603960396,4.12595005428882,4.00883244864211,4.16840350145894,3.71747211895911,3.47263095938788,4.23076923076923,5.09803921568628,3.83546414674819,3.33889816360601,4.05630343199813,4.01606425702812,4.09240497983013,4.44630689144241,5.39614444746131,4.42881246801979,4.76190476190477,4.78311752289355,4.53914989331478,3.92213916781624,3.17192327034988,2.65668426930725,2.7327046368549,2.94985250737463,3.44827586206896,3.84615384615384,3.69544872983078,3.50877192982456,3.33304040315273,3.56054581705448,4.04081632653062,3.03951367781155,2.64982480894616,3.03030303030303,3.38983050847458,3.12989811912226,3.26856534468991,2.89855072463768,3.22684737011939,2.87784679089027,3.34448160535117,4.13479269189434,3.85542168674698,4.46156098748274,4.62601788053072,4.12979351032449,2.85714285714286,3.41005967604433,3.67795611110361,3.27888958210021,5.58375634517766,4.27511415525114,4.12686908147996,3.04538973140057,3.33444481493831,3.63855421686747,2.48843502592909,2.4390243902439,4.41619683545948,3.02372347575881,2.56739409499358,3.19185391833423,5.04964539007092,2.67061256507167,4.30202540781109,2.58125008057558,2.5706940874036,2.47222534723004,2.78164116828929,3.23452484742807,2.29005633433775,2.98197356846817,3.44428743392474,2.99167837612191,3.22826262300371,2.96810035842294,3.44887049491291,2.68032573669293,3.04040404040404,2.815342345204,3.0118599915907,3.02761907240807,3.52382256297919,2.40998838559814,2.71385098592745,2.88884270245227,2.63238916256158,3.08166409861325,3.64748316931705,3.2472105170005,2.77777777777778,2.7584621044886,2.11298309668695,2.90370179305008,2.75219181799946,2.86826567762521,1.69779286926995,1.91340349032927,2.64650283553876
270957,"Upper East Side","New York","New York County","NY","New York-Newark-Jersey City",6,4.60176991150443,4.95238095238095,4.3010752688172,5.05747126436782,4.46597746235415,4.13333333333333,4.34782608695652,4.76190476190477,4.31541623843782,4.41895231412271,5.0025025025025,4.77815699658704,4.77326968973747,5.00625782227785,4.6189376443418,4.77611940298508,5.15606138989481,4.78571428571429,4.88431876606684,4.52996324908123,4.0060091251329,4.78260869565217,4.00400801603207,3.84615384615384,5,5.04201680672269,5.27740189445196,4.62443197006148,4.45269016697588,4.59681864713757,4.81065918653576,4.52261306532663,5.62413350449294,5.31914893617022,4.94505494505495,4.41767656070097,4.77099236641222,4.82758620689655,4.76190476190477,4.24506271684014,4.53359683794466,4.9352068696331,4.65116279069767,4.65296259408624,5.21739130434783,5.00250125062531,4.25531914893616,4.08556701030928,4.99998812499704,5.27010137480906,4.82758620689655,4.13793103448276,5.16787180698376,4.92063492063493,4.92063492063493,4.72690835128021,5.24193548387096,5.00939457529932,5.44412607449857,4.35524236037935,4.7945205479452,4.20035872857185,5.26315789473685,5.55555555555556,5.24653156232104,4.86111111111112,5.2645436656412,5.25423728813559,4.87804878048781,4.76758045292014,4.47284345047924,3.84615384615384,4.3010752688172,4.7324414715719,4.23609330940784,4.96198479391756,5.42565819148683,5.2,4.44444444444444,4.79144446410721,4.7895472980938,5,3.86837196909139,3.33333333333333,4.23985618900873,4.84140233722872,4.59770114942529,4.76190476190477,4.78379022646007,4.35729847494554,4.54545454545454,4.34782608695652,4.8,4.35729847494554,4.5859872611465,4.34298440979956,4.58428506167199,4.62311557788945,4.56837325007722,5.35411343893715,4.81927710843374,4.55063160074549,4.23728813559322,4.37158469945356,4.54545454545454,4.45269016697588,4.08739495798319,4.33105590062112,4.45931434934775,4.84284649733408,4.49438202247191,4.16
192820,"Sunrise Manor","Las Vegas","Clark County","NV","Las Vegas-Henderson-Paradise",7,6.97674418604651,7.423458427512,7.10119912790698,8.88888888888889,7.79427488335925,8.16610925306578,9.26605504587156,6.8705774937229,8.48400556328234,7.14285714285714,7.69823396942041,7.15307582260372,7.0515187809828,7.65171503957783,6.66666666666667,6.68111082249038,7.69900320018964,7.27239382074707,6.53756981493832,7.67201136594276,6.99404100146752,6.66666666666667,5,5.14837819185646,4.52234877246266,6.66666666666667,5.99889410463652,4.8952495249525,5.40832882639265,6.25812441968431,5.55555555555556,5.27395411605938,5.74681010758069,4.34792060696971,4.80186475067853,5.73986308583465,5.00863557858376,5.0251256281407,5.412475349888,6.25003906298829,4.65116279069767,4.94021473889703,4.55213903743315,4.61538461538461,4.74662719046461,3.584229390681,4.4030945711618,3.58744394618834,3.92387724320497,4.16666666666666,3.38206423329839,4.40562833575934,3.06251006469825,3.57398141529665,3.83382484933966,3.60421503839972,4.25201077639681,3.76881994517167,3.84763427488601,3.5028067361668,3.22841000807103,2.97928994082841,3.125,3.33778371161548,3.22684770611633,2.94117647058824,3.57155613156042,3.10144997234713,3.28989813242785,3.07953031057759,3.06923710408251,3.43229716111602,2.78551532033426,2.62537564445425,2.5188679245283,2.94119377172807,3.01003344481605,2.2598950205703,2.7027027027027,2.81888888888889,2.54310322418875,2.28630568753822,2.67242304502658,2.63296471827278,2.17021276595745,2.31831055553465,2.7027027027027,2.3623693379791,2.08469500169166,1.99972129319955,2.84552845528455,2.17485863418878,2.29927061310782,2.92701000370508,1.85219834380818,2.29317597569525,2.35327255711185,2.05156262565503,1.98103335513408,1.96078431372549,1.78642885725719,2.15380499213581,1.92381685263563,1.88441036922296,1.96155355041192,1.92151235287144,1.75062522329403,1.91632078159745,2,1.922329873037,2,1.51515151515151
192796,"Spring Valley","Las Vegas","Clark County","NV","Las Vegas-Henderson-Paradise",8,5.50000000000001,5.56173526140156,6.25390869293309,6.6390731686512,6.39658848614072,5.88928150765606,6.46862970136049,5.79124579124579,5.73065902578796,5.10269166985585,5.08474576271186,4.78313936985524,4.79747961709568,5.55555555555556,5.07699597251836,5.20363236103468,5,5.02152338754706,5,4.96800731261426,4.83369994663431,3.95939086294417,5.0131266408301,5.68475452196382,4.55373406193078,4.81481481481482,5.005005005005,5.78291814946619,5.175983436853,5.45015831469647,4.72942246475671,5.12658227848102,5.04340155639497,3.8971161340608,4.08580183861083,3.92156862745098,4.39414114513982,4.69776689377591,4.27350427350427,5,5,3.80986937590711,3.20410240181818,3.36732894057173,4.17536534446764,3.40501792114696,3.75389913842086,3.51724137931034,3.08890923023254,3.59449260259265,3.57142857142857,3.38983050847458,3.42615012106537,3.37078651685393,3.07692307692308,2.94498381877023,3.01156861559546,3.03214069132808,2.78300293760916,2.85836793032919,2.78203245872229,2.63157894736842,2.62348178137652,2.7027027027027,3.07739659540214,2.93004437483686,2.56200770387409,2.39130434782608,2.86225402504472,2.85714285714286,2.57593972387924,2.78156093288421,2.44498777506112,2.38663484486874,2.46153846153846,2.11105411265007,1.8875047187618,2.0616411529904,2.43997657622487,2.28571428571429,2.18181818181818,2.20620679511693,2.1745748706128,2.11640211640212,2.5501093522486,2.00200400801603,2.47650914201459,1.9672131147541,1.98039215686274,2.36268705468316,2.07379710453481,2.27790432801822,2.55671764685272,2.41513673742589,2.32679349242396,1.92322511190436,1.98077677520596,1.81818512397897,2.01794659945407,1.68539325842697,1.67016730613572,1.57604510792618,1.91425204946596,1.93548387096775,2.12833885564449,1.98715674042192,2.01821753884622,1.81548721748795,1.96206671026815,1.78571428571429,1.69112457519823,1.80461329715061
268496,"Southeast Los Angeles","Los Angeles","Los Angeles County","CA","Los Angeles-Long Beach-Anaheim",9,7.44186046511628,6.54403567447046,5.32544378698225,6.92184325884743,6.00892699354547,7.06653325797473,5.0251256281407,6.89655172413793,5.23809523809524,5.22774327122154,4.27659574468085,5.22976358574922,4.76417341591234,5.88581518540318,5.20800264550265,5,3.80753138075314,4.50974856080652,5.0487245550057,5.55864369093941,3.65085075482006,5.13083632632119,4.76417341591234,5.54755554538066,4.17625195993449,2.41295938104449,3.60752339063577,5.23809523809524,7.07648320228735,4.34971726837755,4.34971726837755,4.875,6.08871913516043,7.60923913043479,5.00125031257814,6.37676284251613,4.00100032012805,4.08163265306123,5.60224089635855,4.99907625125966,4.03853278992219,3.26594982078853,1.84732162009321,4.11390804403905,4.44444444444444,3.2871972318339,4.55493150684932,5.55576985210242,4.01535779978634,4.35406698564593,3.95801794004786,6.62853307039744,3.48426345822556,4.55725882539771,3.125,5.66037735849056,5.32796590101824,4.85722449212835,3.46020761245674,4.37158469945356,4.88095238095239,5.71591883395256,5.97930524759793,3.62424419028193,4.65367965367965,2.28748422622462,5.26454330086865,3.38983050847458,4.35729847494554,3.91186245437068,2.78551532033426,5.71591883395256,3.00909302762298,4.99820824829005,3.0583224757982,4.50627099750796,3.88066480532899,2.91386554621849,3.47846724555131,3.32180560611576,4.16437350944781,3.88563049853372,4.44543231829295,3.84214743589744,2.63227546947371,5.33446058585377,2.33726909988367,2.52409303802492,4.44543231829295,2.50515675338709,2.63157894736842,4.76190476190477,5.16239316239316,1.26315789473684,4.14759725400458,1.44214737430482,3.63636363636364,2.50062515628907,2.20588235294118,3.27612165010539,4.4543429844098,2.56578947368421,3.54379613786835,4.86738560186534,3.08252427184466,2.27272727272727,0.987952187311342,2.56410256410257,3.42196918353883,2.66882194334173,2.34698573400829,4.52545052404527
194430,"East New York","New York","Kings County","NY","New York-Newark-Jersey City",10,11.5301376597837,6.34920634920635,5.73065902578796,6.96897954228131,3.1231396997543,7.5709219858156,5.35626665458855,4.16666666666666,4.84429065743944,7.22055882845777,10.1688260698861,4.17197653583505,5.26315789473685,3.71747211895911,10.8416145991702,6.99300699300699,5.84482333851551,5.90484319070553,6.47249190938511,5.26842105263158,8.36653386454184,7.02226804403416,6.42809029246362,7.7120822622108,2.58620689655172,3.15457413249212,4.62279875718221,3.24324324324324,5.3095282491143,3.07692307692308,6.0790273556231,3.13479623824452,1.66944908180301,7.16845878136201,7.43494423791822,0.0019232988421769,2.94126297832289,6.23691746068958,12.2887864823349,5.99032951289398,2.78551532033426,7.97546012269938,4.66883116883117,5.07936507936508,3.95313262942433,5.71428571428572,3.8385933063116,8.00001600003199,2.74577179185623,3.2258064516129,2.09652936345146,1.68320105820106,7.18722943722944,4.68468468468468,4.17168338907469,8.1145584725537,3.53495052455889,7.34448160535117,4.4543429844098,0.995670995670994,3.2306203545715,4.80961923847696,4.95457875457876,3.75,4.76998491704374,2.5062656641604,2.18642350557244,2.02020202020202,8.1799591002045,4.90196078431373,3.73694021762692,5.75796788294637,2.47094621623566,5.62852242097525,5.56173526140156,5.8055152394775,4.26439232409381,3.05064029263922,2.02249388753056,4.88891130155983,1.16893518843839,3.35165204988032,3.18258630266103,4.7895472980938,4.16,7.57894736842105,3.93079028963515,7.67012620101101,3.22548357230438,2.80561122244489,4.77326968973747,1.4483805138402,4.54959053685169,3.45423143350605,3.33796940194715,3.54563155580679,4.24340551845106,1.80724854963822,4.23797223119148,3.33704115684094,2.50696378830083,4.40882833066494,4.54545454545454,3.12989045383412,3.80130123502564,2.79527175382941,3.75939849624061,4.52261306532663,3.43347639484979,2.75697616695793,1.43266475644699,4.36381818181818
