"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
274049,"Hollywood Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",51,156360,154116,150801,148907,148803,149798,153880,156746,157233,158606,162908,165311,167278,170291,173421,173491,172849,172200,170440,171508,177840,184758,188379,190906,193080,197177,203536,207906,209667,211921,213833,214725,217122,219072,218384,218631,219877,218738,212897,211576,219209,227055,227932,228229,230154,232623,239072,247926,252417,253294,258481,263874,264731,267584,275162,282961,289017,294703,300428,307175,313488,320153,326147,330941,331345,328480,327945,330723,331248,331060,332611,335605,338767,340980,344302,351341,359206,367071,373502,376947,380044,385167,390811,398860,414591,434584,447604,450497,453351,459376,469226,482310,498574,513416,523167,527502,533857,542686,554531,570995,589612,603630,611722,617794,624874,633436,643744,651114,654349,659536,667744,673650,677297,682284,690267,695078,690408,682489,677817,674794,666943,660413,660026,665789,670878,673819,674587,673700,666276,654572,645115,641110,636792,628424,618483,609097,601262,594453,583933,576913,582806,591636,591431,588734,586158,577883,569058,564811,560823,553744,547696,543098,539337,536239,533437,530322,524293,516625,505453,490477,477260,472987,472801,471977,472526,475331,477123,474874,478776,488019,498349,505729,511610,513753,518339,524484,529102,530987,530782,531221,528602,523167,519252,517252,512373,502932,492736,478136,459003,445444,439357,431058,427346,434325,441799,448145,456175,467069,479412,494304,506539,513803,525470,541924,550921,552675,562406,573631,578532,576889,577386,580996,585000,588998,593704,600442,610035,623827,633665,640926,651948,668735,677832,679542,681754,683614,679229,677229,679343,675821,664612,655281,654580,657189,656278,660644,676545,693709,704937,713311,718570,719243,715662,714516,717680,720618,720462,721446,724170,729292,734852,739164,741116,743408,748754,754447,754877,755653,759149,757918,750272,743182,744094,749039
155995,"West Roxbury","Boston","MA","Boston","Suffolk",52,,,,,,,,,,,,,,,,68137,67130,67741,71103,74423,76316,77289,77315,77254,77197,77663,79053,80838,82420,83996,84841,84908,84848,84902,85303,86262,87177,87793,88689,89903,90673,90902,91495,92486,93694,95441,97161,98382,99531,100419,100966,102683,105704,108690,111180,113026,115774,120482,124918,127030,128188,129049,129873,131337,133519,136029,139604,144459,148518,150245,151272,152800,154600,156403,157832,158471,158749,159813,161242,162612,164457,166138,167992,170344,172257,173794,175934,177310,177947,179128,181121,181191,178796,176530,175693,175695,176141,176763,177351,178480,179695,181521,183686,186437,188296,189476,191446,194116,196319,197851,199076,199556,199691,197401,194143,191885,190902,190606,190033,188840,186804,185365,185691,187390,187245,185454,183270,181241,180372,180682,182075,183521,184531,184605,184415,183512,182450,182194,182686,182553,181978,180159,177317,174909,174356,174247,172324,168737,166336,166080,166659,166804,166765,167052,167193,166686,166261,165490,164688,166741,171509,175157,176633,177880,173711,166825,163446,163827,162523,161624,160556,157961,153816,149685,144326,140994,143840,149178,151594,152300,152696,152397,153371,155395,156228,155766,155545,155504,155333,154851,153819,152217,151203,150859,150135,149531,150975,153477,154146,153321,153397,154317,155366,156773,158712,159879,160281,160709,162028,164518,169291,173539,174396,175828,180005,183390,184583,185152,185722,186991,188268,189333,190410,191055,192569,193574,189513,182851,180565,182754,186874,189566,190111,189661,191601,194701,198009,199951,202557,204481,205314,206243,208865,209637,206351,203608,205460,209508,212619,215138,218625,223835,230933,237130,240252,242066,244305,247299,249737,250409,249725,249451,250488,252747
275429,"South End","Boston","MA","Boston","Suffolk",53,129365,130665,132184,133996,135358,135689,135664,136135,137005,138430,140174,141908,143347,144517,145690,147334,149610,152610,156234,160450,165166,169608,173459,176369,178777,181467,184568,187597,190402,192469,194195,196198,198158,200339,203372,206824,210095,213064,215764,217876,220604,223652,226572,229650,234738,240391,245640,250656,255145,259129,263721,269556,275697,282646,289145,293433,295495,297393,299516,301714,304692,307282,309305,311623,314327,317155,319989,322478,324596,326590,327771,329361,331886,334708,336290,337041,337626,338413,339331,340467,341441,342616,344491,346332,348223,350756,353383,354446,354549,354330,354625,356573,359528,361965,364845,368457,371343,373929,377267,381493,385305,388675,391497,394204,397492,402027,405859,407831,408228,407340,406470,407109,408408,408956,409398,409528,408414,406374,404484,402906,401667,401216,400438,397574,394713,393799,394130,393288,392250,392760,393358,393318,393055,392651,392566,393705,394526,395544,397169,398542,398879,397624,397361,397974,398608,398970,398840,397354,396527,396527,396613,396882,397626,399380,400857,400696,399570,397993,397192,397619,397788,395968,393225,391699,391294,390843,390429,390283,390210,390640,391874,393979,396142,397191,398000,399530,401151,400565,398885,400146,404385,409099,412951,415668,417052,417518,417237,416985,417268,416345,415877,417844,420064,420254,420759,422554,425275,429949,435185,439690,443027,447632,452281,455686,458320,462879,466609,469625,473258,477345,480898,484008,485537,488811,493895,497149,500200,504995,509553,512226,513485,515172,519096,523214,527427,532924,537718,540120,541740,544247,547693,550832,553900,557553,561197,563979,568267,572834,576167,580577,586348,590871,594070,596596,599446,603301,608161,613382,620963,629732,637474,643891,650442,656106,660964,667556,674445,679092,681324,684678,689067,692844,697759,703313
133141,"Hawaii Kai","Honolulu","HI","Urban Honolulu","Honolulu",54,,,,,,,,,,200826,198795,196615,197844,199347,199287,197515,196084,194747,194263,194807,195483,194828,192551,189337,185511,180620,175363,172004,170180,168657,167456,166544,167306,168460,168198,167250,167020,166698,166904,167269,165994,164124,163345,163927,165631,167371,167867,167910,168688,169624,170175,171477,174184,176952,178324,179128,180214,181410,182300,183158,184480,185588,186901,189298,192957,196558,199843,202187,202799,202520,202939,203554,204625,205406,205111,204016,203746,205034,205456,204614,205214,207731,210680,214448,217026,219839,224695,229936,233560,237079,241538,246246,250065,253938,258844,263677,269076,275597,282660,289321,296111,302858,309467,316162,323327,330373,337235,345035,353627,363015,372287,379982,385073,388547,391730,394777,397129,399018,399948,400235,401274,400790,398834,398174,397744,396035,395104,395070,395787,395185,393895,392948,391877,389985,388615,387656,386774,385683,384498,383896,383353,383169,382890,381401,379321,378323,377669,375945,373898,372407,370967,369104,367373,366078,364800,363481,361894,359759,357470,355874,355383,355736,356349,357554,358680,359111,359955,362572,364769,365895,367090,368439,368967,369343,369737,369448,369243,369532,369828,368546,367896,368618,369094,368184,366540,363390,360371,359061,358926,359798,361501,363015,363726,364740,366213,368626,372132,377951,383853,387509,388690,389743,390960,393287,396938,399990,401188,402389,405487,409073,412463,416459,420966,423425,423886,423596,423418,424106,425107,426029,426702,425983,423868,422619,422309,422812,424192,426128,428154,429364,429960,430594,431468,432456,433946,435256,436136,437929,441052,445242,449111,452491,455735,458357,459375,459894,460842,461550,461863,461388,460713,460103,459131,457748,458052,459817,461576,463652,466733,469453,473545,478128,479511,478546
403557,"Neartown - Montrose","Houston","TX","Houston","Harris",55,,,,,,,,,,,,,,,,,,,,,,110415,110471,112654,115801,119379,121715,122032,122514,125355,126334,123754,121236,120427,120206,120337,122395,125810,129258,131475,132276,132024,132267,132403,131867,131690,130453,127432,124396,122500,121167,120748,120786,121226,121931,122850,123716,124117,124053,123862,123570,123110,122416,121896,121691,122626,123852,123933,123091,122601,123122,124202,125042,126534,128740,128816,127526,126781,126593,126496,126837,126763,125962,124507,122696,120957,119535,119098,119225,119017,118594,118917,119750,120925,122752,124485,126269,127052,126981,127370,128665,129149,129288,129334,129077,129255,130098,131807,133422,134614,135164,135301,134889,134697,135255,135582,134816,133593,132659,131937,131597,131745,132097,132834,133824,135056,134753,134155,134675,135535,135357,134877,133686,132021,131060,130092,128823,127923,128366,129097,129582,128839,127544,125889,124856,124780,125145,125054,124783,124582,124407,124142,123716,123561,123439,123147,122588,121854,120817,119831,119264,118029,115993,114628,114386,114166,114012,114463,115332,115614,115458,115480,115432,115813,116619,117228,117307,117310,117536,118049,118633,119505,119896,119244,118447,118145,118509,119106,119085,118645,118442,118510,118176,117155,116029,116587,118058,118769,118464,117846,118011,119407,120981,120770,119905,119942,121445,122742,123565,124588,125615,125943,125836,125913,126540,128402,130824,132940,134514,135513,135991,136724,137877,139697,141813,143580,144534,146525,149678,151949,154224,157366,159235,158416,157658,158030,158995,159972,160251,160570,160741,161175,160981,161873,164455,168292,170814,171740,171462,170866,170184,168207,166999,167785,168355,167677,166843,166420,166639,166979,167354,168318,170105,172081
121685,"Capitol Hill","Washington","DC","Washington","District of Columbia",56,101048,101570,100519,97950,95600,94199,93851,93832,94161,94053,93240,92417,91821,90750,88895,86791,85770,86592,88161,89000,89667,90874,91859,91261,89807,89070,89989,92062,93616,93455,92210,91243,91645,92443,92800,93648,95711,98300,100425,101775,102429,103305,104845,106971,108735,110057,110985,111907,112326,111433,110763,112233,115074,117970,120254,122446,124911,126953,128429,130002,132579,136545,141212,145325,148690,150954,153298,156237,159625,163769,168296,172041,174950,177403,179110,180237,181230,182566,184136,185981,187996,191484,196146,199724,201981,205453,210775,216334,221501,227506,233704,238449,242295,246367,251779,258855,265957,271505,276914,281939,286616,291837,298616,304399,307493,308856,309351,310531,313179,315660,316039,316609,318353,320098,321554,324392,328624,331362,333497,336658,339973,342031,343186,344280,345729,344413,338187,330128,324969,323326,323084,321992,320830,320531,321179,321484,321091,320796,321355,323221,325414,326290,324634,322124,319830,317967,316696,316509,316349,316129,316096,315939,315749,315937,316308,316248,315498,314163,312396,310806,309802,309047,309457,310728,311327,311214,311178,311016,311311,311491,310206,307507,304817,304716,306326,307972,308510,308324,307174,305765,304100,304973,309264,313362,315278,315945,316467,317197,318686,320263,321971,323900,326493,328948,330281,331095,332377,334115,335648,337043,338028,338990,340409,342789,345547,347995,349632,351871,354962,357689,358959,359566,360085,360293,360333,361785,364034,364612,363525,362162,361124,360610,361190,361747,362218,363348,366230,368517,369682,370753,373522,377346,381059,383145,384848,386408,386995,387117,387195,387305,387220,387002,386424,386151,385824,385575,385622,385981,387230,388982,389847,390245,391706,393041,393794,394811,396327,397261,396897,396584,396942,397480,398468,399760
46087,"La Jolla","San Diego","CA","San Diego","San Diego",57,105380,105527,105047,103896,103852,104546,105339,106201,107066,106693,105567,105137,106079,107491,108380,108759,108800,108594,108389,109034,110282,111641,113003,114079,114524,115088,115728,116286,116256,116703,117721,118930,119490,120170,120895,121763,122187,122343,122678,123711,125009,126625,128487,130253,133842,138805,142210,143949,145556,147897,153213,159323,163035,166169,169697,172177,173940,176117,178688,181762,185258,187257,187305,187614,188943,190344,192531,195932,198757,201014,204410,208416,213138,219139,224934,230279,236322,241242,245036,250302,256590,261094,263936,267535,271420,275674,281116,286373,291331,295687,299722,300053,301430,308545,319773,328411,336337,345888,356599,366751,376269,386059,392313,396152,398001,397229,395889,396909,398016,398652,398868,397379,394808,392075,388557,385583,384880,384309,382507,381748,381521,375589,365057,355642,348325,342474,339224,337054,333122,328286,324875,322107,317398,312444,309151,306954,305404,305346,307832,310869,311833,310833,306754,300022,294416,290914,286836,282793,279818,277432,274601,271704,269821,268319,266403,264213,262057,259505,258574,260748,263770,264967,265735,268104,270073,271421,273222,273976,273335,273579,273431,271342,269247,266780,263130,259983,257150,253706,250125,247782,246878,246346,244016,239947,235843,233613,233187,231550,229483,229915,231050,232759,235025,237028,238950,242489,246264,250041,253193,256323,259679,261739,263924,267777,271474,275155,279571,282093,283200,284161,284125,283306,284235,286419,290056,293448,295182,296922,300892,304259,303314,300344,298962,299152,299594,300420,304007,309882,315583,318143,319091,321534,324989,329573,332942,336337,341936,347186,345225,341465,341908,343411,343775,345663,350015,352373,353321,354857,354881,354356,357715,359157,358471,363417,373943,382007,387619,391952,396267,400404,404577,409390,414196,417882
271637,"Westchase","Houston","TX","Houston","Harris",58,32550,32710,32716,32552,32387,31991,31346,30816,30591,30588,30664,30659,30596,30526,30368,30005,29688,30152,30730,30492,29860,29742,29688,29564,29509,29519,29520,29536,29634,29814,29908,29860,30007,30539,30971,31076,31131,31218,31183,31101,31459,32151,32700,32934,33235,33637,33845,33768,33457,33013,32585,32153,31774,31907,33195,34799,35515,35489,35388,35350,35331,35376,35495,35900,36475,36972,36440,35177,34134,33617,32979,32914,33383,34166,35484,37386,37477,35881,35582,36369,36951,37743,38854,39181,38465,38014,38069,38634,39100,39829,39643,39802,40319,40712,41665,42768,43741,45763,47201,46835,46697,48074,49436,50651,51079,51733,52083,52441,52933,52010,50389,50672,52474,51967,49805,48946,50583,52034,51571,51246,53172,55270,56734,56274,55662,54183,54131,55287,57786,57704,56964,57239,57996,55629,53571,51998,51012,52868,57131,56789,52601,48962,48267,48172,46698,46787,49005,50116,49266,49674,50352,50916,51374,52461,53448,54230,54744,55349,55724,55083,53709,52233,49674,46286,44633,44879,46683,49188,49298,46719,44439,45457,49452,51974,52030,54393,55530,54799,53290,50870,48964,50412,51696,51756,51798,52863,55389,56671,57979,61450,61208,58577,59397,59783,57252,59863,62398,60080,56104,54688,53256,51464,51079,51304,50770,50787,51558,49933,49694,49040,48348,50013,53616,54527,54142,53909,54917,56961,58328,56454,53042,52291,52852,52750,52329,52346,53282,54581,54737,54301,53941,52733,50263,50121,51319,51260,50602,50639,50628,51694,52352,52606,54849,57418,58509,58701,58577,57612,57090,57245,57585,57369,58627,60436,60757,59059,58186,58781,60356,60811,60666,60802,61373,62084
343430,"Aliamanu-Salt Lake-Foster Village","Honolulu","HI","Urban Honolulu","Honolulu",59,145351,144380,143376,143672,143329,143286,143604,143803,142868,141031,137221,131406,124992,120621,116284,111504,109124,108372,106080,103079,101080,99211,98020,96907,96943,98851,100380,99144,96204,93495,92262,91998,91567,91042,90770,90480,89779,88695,87293,85416,83608,82279,81731,81130,82360,85641,88431,90013,91784,92220,91712,91860,91413,89229,86530,84705,83396,81869,80327,79725,79916,80023,80178,80817,81684,82717,83913,85188,86103,86509,86225,85421,84640,84312,84268,84938,86611,88732,90396,91584,92597,93876,96017,98551,100464,102025,103759,105831,108340,111236,114848,118998,122852,126097,129315,131948,134644,139220,145525,150883,154636,157856,160781,163555,166066,168521,171486,174950,178659,182795,187078,190801,193860,196713,199685,202469,204667,207170,210455,214950,219465,221442,221990,224176,227594,230141,231594,232241,232708,233071,233571,234603,235403,235879,236101,235874,235230,235131,235133,235122,235302,235560,234656,232929,231114,229458,226940,224172,222021,220636,219286,218163,217145,216289,215621,214829,213726,212251,212838,214809,217398,220168,223210,225066,226304,227046,227948,229466,231177,232491,232221,230734,228873,227044,225283,223605,222773,222841,222893,221468,219807,219240,219559,219502,219552,219409,218735,217790,217521,217310,216936,217089,217137,217211,216841,216128,214203,212535,212785,215606,217345,218566,220005,221025,222075,223810,225808,229256,234126,238697,241668,243132,243938,244220,244187,244721,245496,246024,246278,246208,246034,245832,245696,246346,247419,248028,249072,250930,252122,251761,251488,252175,253432,253868,253892,254120,254531,254880,255918,257681,259922,262962,266268,267912,268009,269160,271301,273031,275807,279457,281367,282556,285496,288558,290014,291132,292383,293490,294900,296350,298550,301353,303984,305910
343428,"McCully-Moiliili","Honolulu","HI","Urban Honolulu","Honolulu",60,186886,186123,183978,181892,179885,178965,179799,179537,176317,174636,173661,171052,168412,167871,167003,165214,162681,159769,157068,155208,153994,152739,153067,154601,156130,156779,156474,153068,148942,147174,148397,146710,142754,139054,136893,134907,133278,131079,129296,126968,124929,122811,120751,119947,121407,122830,124628,126569,128111,128796,131129,136587,142673,145424,145230,145107,143987,142546,139737,136069,132900,132080,130907,130498,131137,131660,131123,131143,132256,133869,135606,137093,138476,139720,140843,141381,142271,144785,147589,150944,155253,158830,159740,161088,162651,164556,166638,168388,169348,171261,174409,176569,178049,179866,182829,186135,189515,192246,195740,200416,204903,209345,214113,220154,224873,228300,233324,240543,247413,253686,260551,266571,272656,276846,279785,281348,283051,285046,286876,287907,289575,291991,292171,291770,290605,287666,283946,281690,281327,282967,285295,285857,286952,289659,291654,290692,289273,290420,293671,296435,298695,300733,301232,301260,299750,294792,289150,286099,284149,282452,280938,279293,277815,276709,275470,273957,272282,270459,269941,271315,273791,276485,278336,279401,280797,282629,284513,286696,288791,290863,292906,293763,294124,294700,295064,294571,293082,290685,288348,286772,285930,284327,281123,277573,275471,274670,275069,276214,276934,277551,279754,280979,279850,280892,286184,292399,295981,296218,295593,296241,296942,297233,297355,298957,303304,308557,311279,311763,311057,310914,312505,315085,317304,318309,317853,316902,316991,317727,318705,319984,322693,325613,326958,327046,327122,326983,327541,329263,330364,330412,329967,329632,329765,330523,331702,332661,333525,335663,339391,342830,344464,345146,346365,347912,348671,350437,352951,355341,357404,360051,360530,359804,360315,362202,363413,364291,364876,364210,362142,359629,359934,361358,362525,363151
272060,"Capitol","Madison","WI","Madison","Dane",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214667,214496,214348,215785,217346,218264,219802,220053,217364,214242,213671,214446,213934,209482,203433,198196,196076,195361,195196,192888,188208,184494,184434,187678,193743,202724,210670,215952,219123,222019,223959,223961,223104,223509,224989,221894,215470,211250,210404,209644,208282,206837,205594,204072,201957,200145,198978,198387,197990,197580,197702,199339,201270,202866,204983,207820,208967,207447,204466,201695,201068,200446,196978,191990,188454,185936,184237,183074,182796,180375,176815,174463,175164,177437,180906,183259,185090,186446,187302,187610,187712,188622,189607,190241,190338,190337,189911,189511,189000,188691,187373,184961,183199,183719,185468,187607,187530,184695,183716,185634,186336,184632,184184,184645,186476,188304,189641,190295,192138,194260,195475,195524,195108,195324,196396,198803,200772,202548,205317,209682,213103,215529,216840,218091,219552,220907,222168,224296,225210,226391,228902,232366,235367,238021,239495,241319,242448,242624,242117,241487,242689,243671,242024,238832,235355,232274,230777,229729,231003,236472,240961,241300,240741
272755,"Allston","Boston","MA","Boston","Suffolk",62,,,,,,,,,,,,,,,,,,,,,,73263,73864,75041,76668,77847,77815,77291,78200,80251,81667,82838,84525,86388,87823,88804,89494,90426,91567,92210,93210,94728,96412,97891,100000,102311,105011,108508,111948,114031,116480,121124,126512,131025,134694,137277,138913,141099,143727,145822,146942,147867,148426,149198,149804,150067,151220,153800,157053,159944,160806,160950,163092,166063,168256,169384,170151,172308,175240,177042,178179,179396,180933,182839,184703,186291,187463,188302,188931,189846,191141,192855,194536,196061,197669,199325,200636,201887,203429,205273,205771,204310,202449,202510,203095,203520,204675,206728,208439,209259,209983,211146,213753,216625,218697,219113,219082,218499,217073,214284,212635,213124,214157,213468,210906,208425,208004,208626,208848,210233,212269,213367,213340,213362,212504,211355,211038,211080,210090,208177,206699,205677,205617,206484,207257,206727,205452,203830,202626,202035,201074,199856,199068,198882,198674,197741,196397,194645,193039,192983,195012,197614,200438,203098,203832,203088,201532,199947,197970,196206,196658,197278,194637,190620,187615,184264,181005,177999,175854,175264,175287,175928,176578,177555,178535,178920,179586,182841,187671,190664,192067,193869,196007,196654,196717,197769,200481,204282,206518,207191,208311,210839,212927,214249,216053,219866,224377,228164,230832,232875,234846,236909,237850,239031,241262,242993,244579,247175,248936,249612,250551,252016,253424,255243,257601,260631,263520,266020,268552,271447,273152,272154,271204,272438,275914,278899,282439,286537,292753,300236,308470,314337,319078,323033,326759,330574,335105,339766,344295,348768,351955,354303,355918,357049,358566,362287,366561,368183,366653,365230,363952,362989,363676,365110
116213,"Linda Vista","San Diego","CA","San Diego","San Diego",63,59342,58232,57463,57414,58106,59062,59627,59926,60004,60126,60402,60773,61548,61872,61890,62202,62710,62690,62715,63592,64885,65811,66871,68532,69857,70931,71912,72677,73524,74720,75906,76705,77470,78372,79114,79741,80555,81728,83163,84605,85699,86794,88193,89575,90611,91940,93756,95587,97113,98363,99421,100294,100959,101726,103297,106883,111571,115585,119019,122891,126505,129402,131532,133573,136427,139756,142299,143375,144194,145777,147997,150293,152763,155156,157562,160112,162556,164974,168985,174983,180986,185349,188113,189637,192117,197034,202567,207141,211623,217243,222506,225125,226443,229993,234874,239787,245225,251790,260425,269860,277514,283338,287878,290803,292753,293137,293784,296473,298714,298655,297726,295030,289755,283572,278298,274592,272255,270358,268982,268861,267334,263446,259361,256854,254904,251680,246973,241190,236600,233966,231902,227556,222713,218425,216120,214862,213268,211617,210855,209876,207582,203709,198652,193717,190118,187953,183776,177748,172719,169653,166885,164499,162295,160133,157414,153934,150290,146890,144356,143465,144755,145944,145047,143842,144784,145872,146210,147082,147834,147696,148072,148039,146396,143054,140081,139369,138464,136685,134764,132894,131667,131173,129468,127296,124940,124010,126192,127724,126863,126595,128307,130514,132741,134910,137913,139731,139854,139974,140823,141529,142616,144229,147322,152603,157127,160306,160567,163359,172025,182890,187895,189864,190749,191973,192760,192560,192082,192402,195231,198670,199512,198803,199329,200698,202948,204999,206582,208150,210736,212808,214117,214592,214600,213956,214478,216552,219848,222889,224192,224538,225274,226332,227962,229807,230966,231459,232566,234779,237747,240599,242890,244453,246677,249808,253122,255238,256745,258189,259412,260217,262327,265508,268082,269687
623416,"Flamingo Lummus","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",64,72839,73007,73043,72889,72586,72429,72677,73124,73414,73672,73995,74146,73998,73867,73846,73917,74170,74379,74305,73998,73956,74261,74531,74631,74958,75262,75193,75096,75243,75627,76163,76991,77865,78479,78966,79548,80193,80664,80979,81160,81399,81601,81914,82380,83154,84164,85103,85730,86320,87084,88134,89119,89838,90352,90948,91685,92556,93536,94576,95757,97043,98795,101229,104037,106846,109899,112806,115279,117793,120299,122788,125704,128747,131271,133523,135840,137789,139431,141467,144020,146473,148516,150470,152758,154907,156162,156898,157725,158737,159810,160939,161950,163320,165186,167130,168484,170214,173338,176722,179537,182542,186286,190316,194590,198897,203584,208495,212718,216754,221937,228369,235499,243393,250415,255196,258414,261583,264577,268109,272809,277918,281772,284450,285779,285947,285601,285290,285527,286315,287857,288404,287014,283849,280762,277215,272693,266494,260610,255131,249588,243001,234977,226338,219105,212360,204100,196684,192137,189001,185145,181173,177061,173311,170182,167227,163745,160042,156483,153469,151350,149787,149068,149159,148676,147967,147938,147855,147425,147829,148444,148477,147432,146084,144706,144069,144333,144091,143181,142698,142532,142115,141999,142062,141815,141667,142321,143389,145532,149005,151837,153829,156332,159418,163027,166094,168427,170905,173098,174492,175794,176917,178317,180858,183898,186450,189070,191833,195415,199590,203439,206256,208631,210705,213387,216562,219425,222608,226344,230390,233816,236486,237820,237917,237457,237517,237979,238343,239102,240195,241150,241424,241307,241536,242594,243390,243390,243361,243818,245054,246255,246350,246356,247243,248101,247544,247363,249226,252023,253490,254427,254695,254166,253693,253528,253482,253145,252423,251601,250932,248949,247177,245568,244090,242697
276331,"Fenway","Boston","MA","Boston","Suffolk",65,71666,73768,75070,74317,72928,72846,72770,72866,73063,73656,74654,75738,76750,77900,79398,81020,82191,82700,83898,85691,87742,89455,91038,92104,93011,93756,94488,95328,97797,102107,106029,108337,110404,112788,115167,117232,119818,122734,125325,126800,127865,128738,130280,132934,136188,139199,141780,145483,149810,152696,156378,162450,167051,168878,170565,172108,174678,177683,180088,181640,183494,184900,188011,193548,199356,201949,203335,205296,207095,207793,209153,211833,215138,218131,220405,222915,225561,228367,229998,230795,231868,235025,237971,239014,237774,236990,235897,233565,231979,234587,239675,244629,247837,250088,251417,253392,255279,257175,258939,260414,260698,260673,260824,261415,262582,264031,265815,266407,268104,270144,270839,270285,271216,271750,272122,271747,270145,268250,267951,267961,267243,267240,267268,266880,267140,267991,267350,266431,266936,269220,270992,272166,272844,273157,274136,275416,275526,275448,276411,276652,276691,275508,273682,272101,272021,271894,271607,270835,269852,268895,268620,268638,268555,269036,269677,269294,268565,268017,268140,270103,273454,275903,276976,278720,281504,284013,285625,285880,283329,280074,279462,281025,282623,282833,281470,279656,277685,274248,271944,273782,277830,279816,277464,273671,270613,268216,266479,267032,268676,269388,269194,271461,274797,276797,278676,281338,283927,288115,293730,299812,303938,307669,310541,311238,311777,317766,325479,329866,330580,331183,332956,334424,334729,337857,343099,346201,346850,347609,349586,352404,355335,357845,361432,365264,370526,376014,380925,384185,388311,393254,398043,401903,404660,406103,406457,405710,404666,405294,407479,409605,411886,413218,413149,412124,412199,411717,411604,414224,420448,426441,429968,434375,442158,452667,460981,468112,476659,488929,499718,503449,505688,508450,514708,522145
