"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
96006,"90025","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",34,119461,119397,119264,119383,119487,119282,119138,118799,117562,116527,117119,117791,115691,111483,108211,107286,109136,113015,116252,117590,119881,123520,126409,128995,132568,135287,137620,140785,143143,143799,144758,147670,151402,154289,155670,154960,154573,158106,162304,160534,154741,149598,146598,146202,148479,150754,153705,158211,163278,167527,171588,175634,178760,179760,181808,185181,186537,186665,188206,190227,190975,191175,192217,194646,197161,199836,202432,204782,206149,207556,208831,210221,211796,214404,217741,222623,229936,238797,245422,249331,254528,260091,264063,267647,273146,275810,275179,275559,278826,283667,290749,299057,307210,316811,327258,338177,349397,360205,370615,380661,388041,393445,399253,404195,406854,409674,413867,418080,423600,432497,442490,450498,458989,468719,473146,472194,472609,473970,472749,471522,470828,471156,472476,472895,471064,465554,458453,454304,452679,450184,448023,446983,443410,437769,432862,428717,422929,417571,414169,410941,405477,399719,393669,385770,377431,371153,364275,358339,355563,355726,355858,356459,357263,358325,358499,357950,357412,356671,357410,358723,360509,364459,371875,379174,385031,387950,388942,386798,387204,388418,386158,379846,376490,371833,365729,359636,356065,352954,349895,346891,339783,329500,322805,319920,316998,313997,311421,307633,303888,302120,305041,310565,314826,317603,320898,324372,322354,318189,316755,321433,326131,329940,335437,344145,353415,365040,377099,388550,400924,412792,417738,416404,413990,413403,409280,405463,406480,409105,409062,408850,409763,411680,415531,420692,426424,434432,445609,455589,463792,473339,483314,492573,499299,502651,505415,509548,513356,516832,519050,517074,512209,509592,510996,513377,515262,518271,521678,523448,525980,531037,532982,533371,539826,549839,556759,561245,567127,574151,581476,589066,596250,595679,590356,586578
96008,"90027","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",35,98460,99933,102333,104723,106330,107251,107901,108483,109101,109563,110042,110515,110722,111327,110109,108288,108629,110602,111066,111246,111835,112958,114220,115317,117265,119951,123320,125823,126235,124436,125607,129135,132738,135789,139050,142385,142782,139399,135888,134071,132880,134663,137066,138792,141032,144140,147981,151356,153118,154457,157582,161582,164431,164760,164506,165188,166239,166776,167528,170011,174450,178463,180504,183040,188047,194889,200849,205325,208210,211312,215370,219688,223109,227418,232765,237662,241653,244950,248266,252432,256932,259471,260445,260879,261979,263486,266095,269091,273134,276416,282275,289028,295444,301778,308497,318042,334630,352670,367299,379681,390374,400475,409439,416488,421746,427183,435133,441617,445733,453105,463017,469202,472140,475911,481203,485430,488820,490863,490665,491689,486438,471862,458176,444597,430705,423780,421958,418244,414644,416244,419212,416765,412043,414063,414961,419607,426733,427012,419338,415501,413782,409295,402838,396736,390080,381358,373514,367636,364296,364601,368042,372829,376799,379242,380752,381134,381585,381887,383983,386971,388449,384331,367877,346203,331222,324422,320198,317801,316817,316393,315489,312740,310316,307975,307784,308660,309780,308013,302771,298826,297963,296781,293117,291321,290902,293404,298373,303974,306740,309647,313831,317086,318561,320190,321598,319215,316318,316143,323074,333030,341306,345357,350193,355451,361186,365903,372640,381062,387949,388127,383280,378276,374862,373662,376238,380411,383438,388820,397975,411262,424073,436499,448532,457767,464399,473294,481218,486592,491448,495840,498350,498636,498368,498674,501353,508463,517412,520503,522023,529621,540030,547383,552355,554980,554250,554324,557244,562218,566532,569275,569962,568732,568805,571323,574199,575021,577744,584062,591933,598230,604406,611633,618027,622159
72532,"33313","Lauderhill","FL","Miami-Fort Lauderdale","Broward",36,19533,19419,19391,19353,19300,19329,19385,19426,19454,19513,19512,19363,19178,19109,19090,19081,19082,19084,19107,19136,19265,19445,19508,19446,19360,19174,18952,18879,18930,19006,19025,19056,19140,19165,19081,19058,19044,18997,19076,19276,19413,19399,19448,19621,19715,19889,20208,20382,20494,20883,21298,21574,21876,22373,22763,23222,23893,24561,25392,26599,27725,28450,29008,29463,29665,29416,29078,28850,28566,28055,27522,27168,26975,26764,26594,26560,26665,26929,27365,27852,28332,28856,29352,29834,30486,31095,31469,31769,32177,32641,33197,33665,33935,34191,34521,34877,35320,35956,36718,37614,38611,39719,40894,42047,43374,44942,46468,47927,49539,51130,52778,54343,55814,57275,58530,59365,60294,61342,62423,63560,64759,66022,67234,68045,68713,69314,69648,70080,70592,70959,71106,70961,70449,70053,69464,68637,67781,66844,65508,64133,63105,62304,60872,58367,55419,52881,50610,48661,47151,45768,44246,42927,41790,40661,39386,37924,36440,34969,33647,32416,31030,29789,29082,28380,27522,26677,26097,25731,25389,24982,24827,24636,24245,23777,23467,23025,22271,21431,20816,20416,20230,20125,20081,20085,19971,19917,20102,20341,20443,20497,20591,21024,21550,22016,22341,22890,23621,24376,24635,24764,25156,25601,25944,26303,26650,26817,27019,27114,27320,27477,27646,28012,28468,28759,28968,29422,30010,30409,30509,30612,30619,30515,30096,29673,29615,30119,30702,30777,30328,30133,30122,29959,29870,29898,30066,30374,30645,31075,32013,32905,33550,34232,34771,35220,35858,36372,36726,37221,38019,38468,38459,38276,38654,39140,39295,39357,39841,40400,41160,42039,42639,43227,43567,43533
93205,"80015","Aurora","CO","Denver","Arapahoe",37,62151,62500,62877,63104,63473,63820,63750,63313,63027,62876,62787,63024,63718,64123,64071,64389,65155,65494,65639,66274,67276,68120,68610,68738,68679,68781,69142,69604,69930,70278,70794,71351,72087,73017,74058,75096,76123,77187,78387,79214,79728,80599,81755,82882,83887,84972,86399,88215,90089,91740,93123,94231,95330,96781,98577,100089,101395,102783,103905,104900,106107,107180,108035,109449,110967,112022,112660,112932,112880,113147,113812,114373,114900,115517,115464,115044,115249,115882,116208,116609,117052,117253,117097,116971,117020,117228,117573,117857,117972,118072,118425,118933,119444,119727,119656,119234,118726,118303,118225,118120,118071,118082,118116,117825,117535,117327,117469,117270,116198,115127,114630,114527,114686,114949,114777,114441,114540,115185,115437,115009,114496,114217,114260,114100,112287,109669,107641,106482,105311,103935,102697,102444,102676,102886,102023,100566,99531,98781,97520,96242,95069,93331,92142,91767,91042,90054,90313,90297,89134,87417,85768,84145,82502,81014,79587,78001,76193,74592,73156,72612,72897,74366,77084,79530,80299,81013,82044,82586,83014,83114,82475,81789,81685,81043,79823,78861,78310,77355,76426,75846,75904,74947,72824,71211,70507,69191,67096,65130,65164,66774,67553,67185,67082,67599,68357,69406,71288,73833,75751,76703,77292,76948,76304,76607,77572,79148,82045,83627,82683,81677,82709,85375,87966,89569,90755,91984,93127,94603,95795,96728,97868,99429,100802,102049,103100,104423,106352,109084,111463,113818,116790,120223,122440,124141,125925,127747,128623,129536,130901,132670,134228,136064,137367,138628,140832,143897,146176,147843,149172,151583,155418,159365,162013,163913,165772,168107,170512,171525,173133,175079,176802,178780,182040,184334
93449,"80525","Fort Collins","CO","Fort Collins","Larimer",38,64442,65888,67531,69285,71140,72520,73445,74023,74498,75011,75568,75901,75976,75958,76225,76604,76858,77157,77680,78084,78989,80699,82271,83209,83569,83971,84649,85671,86306,86888,87535,88492,88597,88330,88268,88640,89302,89702,89425,89303,89539,89434,89312,89533,90156,91003,91799,92465,93123,94075,94539,93990,93999,95053,95775,95936,96416,96901,97264,97349,97528,97980,98476,98977,99396,99817,100416,100959,101477,102121,102762,103277,103614,103332,103389,104246,105375,106253,106988,107543,107588,107409,107810,108997,109894,110469,111264,112029,112361,112514,112551,112454,112658,112970,113143,113162,113293,113492,114033,114327,113870,113258,113383,113684,113839,114238,114558,114867,115369,116268,115937,114692,113917,113890,113239,112279,111943,112381,112566,111804,110882,110056,109470,109400,109709,109124,108501,109094,109688,108709,106723,104963,104133,103916,103759,103996,104425,104823,104862,104247,103178,102348,103167,105350,107066,107566,107999,108272,108130,107569,106960,106040,105133,104631,104315,103679,102989,102175,101596,100911,100118,100124,101130,101079,99693,98525,98057,97732,97669,98252,98783,98118,96618,95816,95528,97168,100824,104181,104039,101596,99078,97837,96969,96462,96435,96427,96456,96203,95454,94791,95627,98029,99658,99652,99942,101792,104116,105562,106192,106835,107633,108192,108770,109336,109896,110539,111348,112414,113001,112830,112302,112592,113655,114952,116038,116983,117772,118502,119075,119527,120022,120748,121819,123021,123963,124681,125499,126469,128022,130207,132056,133045,134127,135568,136527,136887,137073,137328,138482,141471,145206,147281,148402,150619,154646,159276,163696,166556,168086,169548,171479,173132,175714,179154,181822,183712,186042,188665,191405,193356,194845,197073,199536,201069
85941,"63123","Affton","MO","St. Louis","Saint Louis",39,69900,70245,71310,71776,70534,68246,66222,64801,63905,62891,61773,61249,61497,62091,62310,62526,62986,63535,63903,64031,64051,64535,64992,64709,64174,63811,63024,62368,62252,62069,61564,61132,60727,60476,60200,59519,58409,56999,56005,55575,55520,55483,55117,54766,54853,54223,54061,55712,57477,58042,58495,58501,58185,58777,60643,62348,63236,64056,64386,63803,63592,64310,65119,66095,67247,67919,68033,68406,69334,71182,73114,74312,75197,75999,76557,76870,76942,77287,78641,80207,81599,82653,83486,83937,84494,85519,86563,87165,87553,87667,87708,87797,87946,88183,88664,89088,89317,89636,90181,91026,91823,92416,92573,92516,92310,92154,92985,94175,94429,94585,95807,97234,98311,99317,100058,100629,100540,99255,96364,94455,94745,94292,92126,90622,90982,92087,92020,90944,91501,93553,95069,96127,96869,97572,98280,98337,97601,97078,96921,96811,96393,95950,95904,95480,93851,92826,92519,91743,90749,90720,90924,91100,91294,91572,91696,91697,91516,91041,90799,91635,91733,89588,87760,87185,86253,85021,84340,84113,84821,85264,84602,83535,82586,82148,81960,81899,81863,82059,81396,78623,74944,73065,72344,71359,70551,70202,70422,70656,70229,69323,69240,70259,71118,70950,70997,72231,73887,73121,70219,67616,65965,64584,63411,62878,63924,65689,66753,66671,66467,67245,68901,69678,70031,70023,70404,70496,69218,66740,64816,63304,61912,61777,62663,63626,64101,64238,64402,65879,68203,70443,72173,73781,75342,76745,77727,79045,80601,82305,83422,83750,83653,83989,84501,85002,85283,85897,86520,87249,88473,90458,92139,92821,93478,94450,95045,95192,96019,96972,97417,96995,96966,97215,97635,98117
91706,"77057","Houston","TX","Houston","Harris",40,56254,56959,57360,57660,57866,58145,59166,60803,62810,64638,65706,66233,67065,67236,66656,66787,68637,70503,70498,69452,69300,70438,71857,72866,72640,72544,74131,75220,75032,75144,75855,76234,75499,73973,73781,73549,72372,71404,70703,69850,69288,68923,69005,68958,68817,68907,68822,68825,69383,70164,70665,71058,71343,71743,72080,72244,72106,71715,71212,71071,71168,71172,71032,70990,70908,70712,70477,70628,71126,71787,72264,72685,72868,72750,72560,72813,73108,73144,73146,73557,73872,73700,73430,73349,73230,73277,73611,74084,74243,74082,73758,73515,73551,73981,74153,73895,74242,75370,76476,76666,76373,76165,76736,77238,77259,76948,77731,79374,80439,79810,78065,76551,76290,76662,76621,76353,76445,77006,77500,77841,78202,78706,79095,79181,79113,80221,81458,80926,78913,77104,75437,73827,73104,73257,73621,74425,75063,74221,72993,73927,76395,78261,78610,78184,77014,75744,75845,76807,77177,76846,76578,76117,75704,75450,75402,75500,75518,75139,74315,73503,73261,73220,73298,73386,73342,73219,73701,74495,75049,74958,74412,73806,73668,73849,73454,72681,72126,71759,71235,70655,70639,71902,73245,73258,72091,71159,71281,71939,72077,72121,72682,73489,73885,73909,74074,74656,75694,76449,76284,75887,76013,75992,75236,74103,73165,72589,72505,72812,73111,73221,73519,74147,75005,75779,76493,77513,78656,79263,80166,82294,84398,85935,86769,86788,86702,87348,88220,89662,90670,90936,91469,92815,94123,95663,97896,98385,97899,98293,99605,100508,101983,103695,104797,104889,105162,106711,108739,111229,113016,113474,112570,111229,111830,114328,113903,109322,104775,101802,99669,98640,98189,97748,97571,97680
67719,"23451","Virginia Beach","VA","Virginia Beach","Virginia Beach City",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71894,73795,76432,79228,80926,82022,83110,83984,84595,83443,80263,76773,74281,73437,74418,75919,76850,77630,78506,79311,80044,80414,80913,81876,82603,82900,83975,85523,86701,86865,86335,86060,87155,88154,89018,88758,87396,86615,87680,88824,89748,91171,92598,93812,94712,95520,96298,97749,99105,99803,100652,102314,104609,108013,112024,115407,118412,122184,125750,127977,130691,133407,135325,137688,140422,141215,141487,142822,144694,147043,150686,155563,161297,168266,174328,178069,179577,179893,180441,182124,183356,182944,182454,186822,195406,202137,203841,204443,206532,209591,212528,213566,213243,211720,210459,209061,207135,205357,205891,205380,202676,202637,205020,206881,210128,212839,210788,204882,199334,195195,192109,189686,188291,186887,184996,182739,180465,177926,174860,173160,174051,175572,176570,177017,176643,176280,176392,176377,174069,175372,181037,182534,177371,173609,173256,173202,172160,169310,164903,162190,161525,159493,156787,155388,153557,152515,153335,154508,155669,157039,158563,159269,159638,160054,161040,162098,162078,160163,156714,155434,156376,157004,156632,156684,156546,156526,156915,158491,160849,162051,161628,161210,160868,161169,162063,162588,162338,161938,161760,162022,162717,163476,163889,163530,163219,163350,163601,163695,163651,162457,160234,158387,158659,159668,160100,160026,160272,160500,160311,159626,159285,157736,154703,152208,151199,150437,150588,151541,152161,152520,152739,153515,155670,158807,161466,163908,165438,165640,164847,164012,163081,161913,162038,162767,162800
72538,"33319","Lauderhill","FL","Miami-Fort Lauderdale","Broward",42,27191,27464,27519,27395,27293,27263,27219,27346,27574,27759,27909,27892,27711,27708,27819,27987,28409,28676,28521,28257,28162,28081,27921,27496,27090,26867,26619,26167,25788,25727,25960,26144,26023,26082,26481,26929,27319,27669,27724,27632,27712,27885,28043,28127,28488,28831,28548,28389,28837,29070,29495,30505,31189,31495,32247,33224,33964,34708,35997,37404,38248,39111,40268,41310,41679,41888,42032,42386,42983,43313,43114,42655,42200,41657,41110,40837,41474,42376,42700,43053,43798,44322,44912,46361,48060,49306,50364,51091,51394,51652,52315,52808,53295,54205,54925,54972,55004,55527,56071,56873,57997,59515,61017,62573,64253,66392,68915,71307,73365,75035,76686,78420,79972,80861,81296,81433,81202,81097,81668,82619,83625,85453,87784,89215,89830,90549,91082,91036,91046,90840,89533,87117,85261,83677,81830,80174,79010,77615,76124,74157,71504,68744,65959,63456,61359,59152,56810,55107,53757,52140,50346,48632,47219,45983,44590,42933,41296,39693,37896,35821,33888,32164,31365,31530,31648,31008,30634,30552,30157,29435,29181,28987,28499,27997,27506,26868,26541,26497,26570,26740,26871,27042,27074,26897,26776,27192,27593,27476,26937,26635,26691,26888,26914,27495,29022,30577,31253,31839,32433,33270,33670,33499,33115,33373,33968,34406,33845,33344,34168,35190,35169,34721,34862,35556,35852,35471,35444,35566,35581,36213,36943,37025,37113,37414,37950,39077,40458,41338,41581,41005,39886,38667,37688,36937,36448,36246,36260,36468,36712,36820,36879,37225,37923,38723,39401,39933,40668,41331,41872,42237,42663,43324,44339,45281,46131,46828,47421,47762,48090,48701,49573,50173,50226,50009
72626,"33467","Greenacres","FL","Miami-Fort Lauderdale","Palm Beach",43,35525,35356,34321,32854,31926,31545,31334,31257,31312,31360,31090,30558,30218,30232,30401,30508,30576,30675,30638,30570,30995,31548,31881,32133,32333,32313,32391,32603,32764,32814,32911,32819,32211,31444,31236,31552,31730,31684,31868,32155,32098,31953,31976,32205,32584,32993,33197,33178,33165,33180,33169,33228,33458,33667,33693,33682,33851,34233,34411,34278,34070,33983,34082,34307,34482,34589,34779,34916,34952,35173,35605,35925,35972,35945,35883,35925,36114,36263,36381,36704,37408,38088,38718,39306,39924,40506,41069,41686,42646,43971,45176,46315,47188,47670,48115,49179,50640,52234,53875,55500,57098,58755,60619,62440,64059,65371,66776,68658,70945,72936,74543,75911,77188,77926,78908,80511,82784,84732,85809,85982,87483,90361,92789,93920,93522,91898,89858,87268,83771,81384,79891,78400,77072,76312,75280,72858,69946,68165,66679,64824,62927,60962,58756,56483,52793,48464,45307,43716,42548,41273,39936,38703,37613,36459,35202,33857,32551,31187,30179,29809,29745,29571,29389,29366,29477,29622,29572,29408,29231,29242,29170,28771,28336,28242,28188,27764,27215,26841,26832,27142,27586,27985,28065,27964,27852,27598,27264,27096,26989,26931,27161,27435,27625,27804,27880,27828,27849,27973,28143,28510,28924,29316,29705,30077,30411,30680,31042,31371,31759,31962,31966,31982,32302,32561,32701,32897,33429,34059,34569,35207,35752,36394,37549,38709,39367,39971,40461,40870,41713,42645,43369,44035,44753,45266,45663,46205,46835,47200,47127,47002,46934,46989,47214,47578,47781,47972,48325,49063,49943,50626,51122,51854,52890,54163,55245,55828,56377,57199,57823,57983,58497,59712,61147,62278
67189,"22204","Arlington","VA","Washington","Arlington",44,,,,,,,,,,74103,73195,72623,72631,72631,71914,71201,71515,71942,71709,71248,71539,72310,72947,73041,72916,72619,72463,72329,72457,73125,73867,72735,71384,71309,71744,71353,70558,70424,71927,73961,74892,75047,74727,74476,73881,73982,74689,75352,75467,75720,76327,77867,79719,81577,82982,83059,83272,84732,86220,87686,89544,91033,92184,93549,94725,95915,97162,98381,99510,100517,101333,102035,102675,103243,104527,106308,108328,109787,110902,113133,116990,120603,123663,127424,132027,135990,137527,139284,142715,146147,149677,155144,161559,167636,173287,178209,182719,188753,196731,203429,208240,213326,219746,226225,229871,231961,234398,237482,242028,247542,251121,253284,255490,258037,259462,259588,259858,260499,260777,259944,258081,256076,254489,250433,245473,242801,243076,244660,247489,249589,251547,253687,256199,258415,259757,260346,261332,263121,261644,256119,251239,250098,249676,249434,247585,242487,238233,237466,237539,236052,234692,233721,232509,231279,230070,228684,226770,224472,222559,222354,223533,224992,225924,224950,222702,220787,218804,216496,214953,213821,212392,212595,214323,214844,215066,216960,218555,216811,214586,214130,216124,221317,227087,227516,224030,221620,220185,219383,219576,220741,221596,220757,219039,217574,216858,217635,219533,219896,219446,220068,221197,221620,222862,224180,224174,223523,223180,223143,223493,224587,225736,226137,226549,226857,225245,224035,225389,226949,229042,231323,229619,224106,220681,219330,217564,215741,216609,219878,220975,219036,217210,216432,216478,217213,216797,215351,215369,217251,219330,219581,219159,220503,220063,217209,215411,218225,222711,227189,230764,234009,235214,236389,238715,239994,240478,241486,243670,246525,248735,250080,249759,250789,254754,259157
96236,"90802","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",45,47002,47223,47430,47527,47425,46953,46466,46551,47522,48307,47976,47249,46840,46576,46335,46258,46399,46856,47428,47598,47748,48305,48725,48578,48634,48821,48945,49055,49502,50318,51375,52131,52859,53921,55711,57867,59912,61815,63470,64738,65876,66748,67077,67523,68411,69659,70957,71947,72439,73079,73909,74273,75060,76806,78825,80546,82025,83088,84330,85567,86601,87572,88995,90633,91320,91616,92782,94854,97264,99834,101804,103790,106334,108580,111172,114882,118466,121088,124196,127673,130986,134319,137930,141825,145780,149078,151447,154262,157906,161794,165537,169687,173938,178101,182492,187101,192633,200293,208811,216522,224559,232933,239548,243702,246579,248872,251619,255357,259261,263428,268980,274857,280143,285479,289974,293501,297653,301349,303127,304245,304717,304903,304561,303501,301315,298991,296596,295242,294553,293295,290855,288569,285896,281804,277819,274965,271716,267560,263125,259852,257822,256325,253094,248709,245216,242490,237524,231856,227195,223509,219635,215707,211878,207866,202841,197285,191689,185866,182351,182395,182986,182524,182483,182050,180871,182125,184673,183756,182024,180913,178137,171769,165615,159674,154275,147972,141118,134604,131587,132394,133495,134260,134879,134763,133716,132849,132936,134186,135310,135440,135926,136697,136831,135309,132783,130511,129809,131455,134149,138064,142911,146724,148999,151640,155222,160799,167659,173864,179220,183971,186382,187482,189991,193814,196655,198316,199377,200270,202364,205461,207608,208866,210655,212140,212408,213196,215008,217261,219674,222726,226097,229949,233171,235419,237405,239901,242819,244984,246223,248205,250235,251935,254542,258448,262444,266588,269305,270862,272567,274545,273615,271205,271779,273188,273692,277170,283343,287798,292354,297586,302580,307683,311903,314003
97970,"95076","Watsonville","CA","Santa Cruz","Santa Cruz",46,155747,158009,160333,160938,159476,157383,155641,155777,157376,159891,162297,163349,163546,163993,164232,165080,168481,173065,175890,177718,178459,178658,180370,183528,185493,186057,187511,188979,188163,188387,192773,196580,198154,200128,202302,205064,209763,214746,219484,223662,228267,233339,236998,239465,245843,254744,260423,262810,265176,267656,269908,273366,276938,279823,282273,286498,290819,293310,295869,299808,302590,303006,302435,303824,306688,309791,314107,316624,315699,316305,317093,314941,312989,315508,320768,325729,329907,332729,334174,337202,341254,344152,349415,357161,364274,370378,376003,380889,386676,391811,394575,397358,402835,409730,416754,425264,437119,448437,459727,470560,476272,479535,489513,504626,518783,528804,537053,545018,550969,557171,563796,568121,573895,583294,591894,595993,598372,598682,596093,594752,599237,600722,598556,599757,601721,602184,599460,591711,581032,575031,573262,570891,565762,560557,555355,548351,541068,530714,518484,506065,491262,470698,452254,440569,427092,407556,390191,379570,371324,362786,354752,347220,337444,325986,315304,305852,297216,289619,276515,258397,246455,241259,236340,231714,232836,240294,244842,242287,240217,243778,250767,258074,259604,258908,254548,248835,244450,242340,242310,243486,241267,241325,244327,242793,239413,236682,236201,239245,243132,242568,240520,239571,238872,236185,234091,235592,236481,236747,240019,243526,247866,255718,262841,266708,273313,276981,278469,283978,292818,299899,308334,318568,327147,332661,338411,347379,355697,357803,360432,366630,374950,382523,388791,390025,390722,393642,397597,404907,414982,424242,427405,427564,426676,424950,422333,421599,423006,427425,433895,434848,431848,434114,439127,447418,462762,479746,493014,501601,489569,463588,445527,440409,442372,449373,459934,468613,468640,463103,459923,461347,464994,466397,466458,468154
96646,"92104","San Diego","CA","San Diego","San Diego",47,44684,44353,44195,43626,42419,40804,39547,38675,38185,38308,38845,39361,39867,39994,39806,39848,40044,40285,40884,41662,42834,43877,44516,45669,47312,48426,49387,51219,53825,56104,57425,58372,59267,60134,61030,61750,62068,62553,63479,64610,65432,66554,68317,70083,71739,73545,74872,75208,75543,76666,78381,80160,81994,83874,85628,87286,88682,90292,92731,95501,97906,100311,102763,104940,107187,109719,112133,114459,117113,119573,122299,125501,129180,132837,136033,138932,142218,145428,149223,154766,160642,165081,168109,170628,173612,176680,179898,183821,188396,193206,198025,201733,205064,210519,217084,223471,229924,237844,246140,252647,257202,261794,264764,265927,266830,267425,267688,268922,269509,268932,268489,267796,266428,265931,265797,264781,264466,264196,262942,261398,259821,257379,254634,250781,245549,240558,237368,235082,233753,233427,232382,229676,227160,224529,220494,216994,215012,213025,210052,207592,203337,197227,192095,188973,185849,182509,179578,177317,175372,173473,171944,170446,169287,168298,166787,164715,162348,159809,158141,157614,157417,156580,156550,158154,160222,161692,163003,163928,164462,164884,164926,164259,163316,162397,160259,156929,153801,151654,149986,148893,148100,146722,144662,143370,143043,142449,141266,139415,137584,136904,137575,137803,137864,138955,141463,143072,143544,144336,146752,150057,153449,155626,156852,158712,161860,167039,172446,177621,182768,187701,191728,195018,196866,198564,201348,204144,206693,208549,209270,209832,211107,212551,213191,213732,215114,217375,219355,221402,224071,225229,225366,226301,227869,228984,229865,231294,234662,238025,239010,239246,239356,240472,242692,244827,246246,249263,253521,257922,260773,262851,265243,268936,273185,276809,279026,280426,281218,282195,283459,285078,288019,291944,295278,297615
96657,"92115","San Diego","CA","San Diego","San Diego",48,,,,,,,,,,51417,51647,52246,52295,51117,49475,48134,47812,48202,48868,49742,50986,52108,52613,52786,53001,53614,54188,54859,55365,55562,55384,55094,54824,54854,55260,55623,55820,56041,56367,56862,57736,57351,56038,55598,56173,56690,57671,59348,61611,63976,66129,68158,69845,71268,72545,73377,73742,74273,75269,76856,78619,80034,81576,84354,86277,87755,90157,93871,97549,100915,102373,104805,108370,111456,112311,112003,112538,115520,119593,124349,130528,136358,139903,141063,142637,145462,150637,156678,161475,165398,171427,175921,177716,181395,188669,195029,199393,204013,209871,214396,217455,220449,222015,222698,223923,224941,226616,229527,231425,231702,231635,231810,232277,231887,230507,229288,228898,228830,228488,227002,224578,221783,219223,217072,215335,213683,212766,212698,212605,211106,207868,204100,201100,200258,200849,201009,201406,201773,199959,196821,192893,187420,181393,175890,171543,166173,157941,149801,143849,138475,133593,129568,125671,121427,116486,111083,105764,100945,96649,92754,89600,87542,85838,83549,81428,80183,80295,81612,83230,84704,86258,87108,86761,85677,84661,84256,83409,82212,81054,79734,78251,76955,75272,74714,75376,76080,76222,75866,76511,78890,81344,82698,83778,84588,85744,86885,87646,89102,90792,92477,93725,94795,97319,101919,105427,108064,112118,116410,119915,122454,123488,123124,123530,124967,126536,127695,128946,130121,131072,132538,133420,133824,136262,140613,142993,142894,141936,141119,142457,145084,146581,146331,146829,147728,149325,151631,154977,157998,159797,160703,161984,163443,164587,166053,168178,170446,172594,174435,175696,176332,176381,177086,178025,180159,184540,189634,191304,190448,190452,193451,198591,202816,204609,205267
