"RegionName","City","State","Metro","CountyName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07"
"Flagami","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",88,,,,,,,,,,,,,1.42118863049096,1.45011600928074,1.41287632341634,1.40867220677645,1.43003064351379,1.49927528387221,1.48202982279593,1.45805512862506,1.4626218851571,1.49253731343284,1.43966151582046,1.48042024832856,1.46290491118077,1.46674657323745,1.49667405764967,1.48456057007126,1.47584570089527,1.48875151196288,1.50663942798774,1.53217568947906,1.5832482124617,1.53009463591101,1.52091254752852,1.55555555555556,1.55555555555556,1.51407482119934,1.51324085750315,1.54125113327289,1.51162790697674,1.55038759689922,1.53940886699507,1.55148095909732,1.59846547314578,1.59846547314578,1.59846547314578,1.62405335692248,1.63457317887746,1.62045660328547,1.64765525982256,1.55148095909732,1.5832482124617,1.65903890160183,1.60084750012537,1.61071837951921,1.70239596469105,1.69172932330827,1.69911920772846,1.65280798807954,1.62980209545984,1.59155672823219,1.56152465667915,1.60044150110375,1.68918918918919,1.75438596491228,1.7018779342723,1.67878787878788,1.7743979721166,1.79671457905544,1.78753830439224,1.68112798264642,1.80423157405255,1.75736961451247,1.62980209545984,1.77777777777778,1.73144876325088,1.79734620024125,1.79774502587469,1.79907192575406,1.79028132992327,1.81704260651629,1.82864450127877,1.79368213897937,1.82232346241458,1.79028132992327,1.79028132992327,1.78174603174603,1.79028132992327,1.76544766708701,1.80722891566265,1.66819279827059,1.68750455871627,1.72801866907558,1.78759398496241
"Central City","Phoenix","AZ","Phoenix","Maricopa",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39306835637481,1.42248722316865,1.46111111111111,1.46111111111111,1.44561559598601,1.39513888888889,1.3456272701872,1.37430555555556,1.37430555555556,1.37430555555556,1.33366788271561,1.41552990556139,1.30010493179433,1.41231343283582,1.54940374787053,1.54940374787053,1.45750262329486
"Lone Mountain","Las Vegas","NV","Las Vegas","Clark",90,,,,,,,,,,,,,,0.74425252768416,0.739795918367347,0.739795918367347,0.739795918367347,0.714285714285714,0.707588206187642,0.72061191626409,0.713265306122449,0.717509025270758,0.716681826056826,0.712758374910905,0.711326398436523,0.706997084548105,0.720338983050847,0.725858505828642,0.717213114754098,0.71157495256167,0.728134110787172,0.732847051157195,0.73327222731439,0.727272727272727,0.735555351165743,0.729448404280427,0.722092115534739,0.717707215338082,0.71157495256167,0.712930333423692,0.717503217503217,0.714285714285714,0.714285714285714,0.72202166064982,0.72202166064982,0.72463768115942,0.730604207900659,0.765765765765766,0.756490768350351,0.748781480161559,0.734313725490196,0.765281038148063,0.764200572413569,0.764200572413569,0.758003766478343,0.749674054758801,0.737229062375144,0.788497217068646,0.754167990776318,0.786760685829009,0.78971119133574,0.773809523809524,0.817458468448614,0.799312049062049,0.830170777988615,0.853167193759224,0.834745762711864,0.852444444444444,0.776736924277908,0.788497217068646,0.795269720791542,0.801020408163265,0.812454724563856,0.78971119133574,0.782617070673277,0.799237727878036,0.833031619599324,0.805152979066023,0.823833587965683,0.83703377028904,0.85480093676815,0.866910354013662,0.875,0.905141202027516,0.925047438330171,0.900667376466606,0.892857142857143,0.897160291932743,0.88428448610403,0.899408503320683,0.89199837661033,0.904677846425419,0.945584299732382,0.962157809983897,0.954504906333631
"Northwest","Chula Vista","CA","San Diego","San Diego",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81145833333333,1.72979296066253,1.66915817197483,1.72932330827068,1.70940170940171,1.81956647213493,1.9375,1.86842105263158,1.86,1.8695652173913,1.85546875,1.90148305084746,1.96264744429882,1.96100917431193
"Summerlin North","Las Vegas","NV","Las Vegas","Clark",92,,,,,,,,,,0.886524822695035,0.887939560929149,0.863013698630137,0.841836734693878,0.842472619546352,0.827814569536424,0.815525267178376,0.81812412905208,0.833965125094769,0.825242718446602,0.816326530612245,0.81769436997319,0.835607094133697,0.89549451562856,0.88577775277476,0.860052287208982,0.818181818181818,0.816326530612245,0.817254174397032,0.848972296693476,0.846980447157825,0.847123719464145,0.847155210115704,0.861830044214386,0.844083306325849,0.836183872062349,0.860023724792408,0.842545351473923,0.825696071866979,0.826986754966887,0.826808837715794,0.826630920464701,0.833333333333333,0.833649229214051,0.83327015415719,0.860558572119778,0.869205298013245,0.848972296693476,0.846613545816733,0.843170320404722,0.820271721673492,0.817999330879893,0.809903888643394,0.841573860727087,0.869068668424098,0.88309503784693,0.892761394101877,0.908574966463729,0.904121110176619,0.890826383623957,0.86424957841484,0.906706546192226,0.887896825396825,0.887099062778635,0.92401719535293,0.9375,0.914481686714421,0.918367346938776,0.917394817164402,0.8871336996337,0.970873786407767,0.922213311948677,0.969387755102041,0.918367346938776,0.968110143351568,0.921985815602837,0.918367346938776,1.00323714068417,0.985471536865004,0.992198581560284,0.991792065663475,1.01180438448567,1.00454890068234,1.03562551781276,1.04773462783172,1.0461262875056,1.04447187312986,1.04689435375002,1.05633802816901,1.06468154012235,1.05633802816901,1.08775709152076,1.07702349869452,1.08947804473902,1.13186566297603,1.1136712749616
"Bayside","New York","NY","New York","Queens",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20583333333333,2.36184210526316,2.21666666666667,2.2,2.20782726045884,2.19444444444444,2.19444444444444,2.2,2.25,2.31578947368421,2.1,2.15,2.10128205128205
"Gresham","Chicago","IL","Chicago","Cook",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05050505050505,1.00645161290323,1.01388888888889,1.04472727272727,1.05555555555556,1.03870967741935,1,1,1.05,1.04472727272727,1.01868076938457,1.02941176470588,1.01310399321956,1.02548223997281,1,1.04272374484599,1.06145251396648,1.05555555555556,1.05
"Downtown","Memphis","TN","Memphis","Shelby",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.753836289340984,0.813701923076923,0.938385269121813,0.947508961091519,1.01471698113208,1.03359173126615,0.982549317147193,1.03268685988233,0.994630363271583,1.02923076923077,1.04555638536221,1.03006668254346,0.996143958868895,1.0483312983313,1.0483312983313,1.06970324361629,1.09349593495935,1.032,1.0438209331652,1.1,1.06498963111072,1.06211741386346,1.05851229380641,1.03399533427466,1.0483312983313,1.032,1.05652173913043,1.06521739130435,1.12173913043478,1.10869565217391,1.11111111111111,1.14179517527065,1.0695652173913,1.1,1.12590799031477,1.08695652173913,1.06785714285714,1.09130434782609,1.11914401086086,1.14705882352941,1.14744245524297,1.10176068990298,1.0695652173913,1.05217391304348,0.951940850277264,0.998389694041868,0.95344387755102,0.954767264554547,0.95344387755102,1.07584653529252,1.06110052910053,1.13309352517986,1.13309352517986
"Lake Highlands","Dallas","TX","Dallas-Fort Worth","Dallas",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6851714013672,1.54054054054054,1.51435688582939,1.53318335208099,1.37221782382706,1.28205128205128,1.29577464788732,1.26957728728115,1.29979208584842,1.29653597259231,1.25721352019786,1.31868131868132,1.35845921853315,1.26931330472103,1.22805890227577,1.23222222222222,1.21944444444444,1.22972972972973
"Fairgrounds","San Jose","CA","San Jose","Santa Clara",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65642994241843,2.65391969407266,2.70397111913357,2.75717017208413,2.87798714759536,2.71450702251409,2.75545350172216,2.63636363636364,2.47629390136476,2.70833333333333,2.75545350172216,2.70833333333333,2.75109672715102,2.71804046410061,2.79958450046685,2.78726556847905,2.82111111111111,2.90909090909091,2.73287671232877
"Santa Teresa","San Jose","CA","San Jose","Santa Clara",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51845342706503,2.63354454160404,2.71923076923077,2.63693181818182,2.65004452359751,2.7,2.78365384615385,2.76936776491541,2.66262069850385,2.67118337850045,2.66314779270633,2.74230769230769,2.72692307692308,2.67447261345853,2.70483327926002,2.64583747174464,2.70031018478618,2.78434224125203,2.83166971199074,2.85456711823231
"Woodlake - Briarmeadow","Houston","TX","Houston","Harris",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15052732502397,1.17493356953056,1.16580310880829,1.23693534100974,1.18800975750131,1.34674922600619,1.21583742116328,1.25407725321888,1.23029229406554,1.19248466257669,1.16338795394154,1.1325782811459,1.15052732502397,1.17450036959821,1.17932489451477,1.19035107535557,1.19176598049837,1.2
"Michael Way","Las Vegas","NV","Las Vegas","Clark",100,,,,,,,,,,,,0.698425183719301,0.695187165775401,0.695187165775401,0.712282142531253,0.725,0.7,0.715599341015611,0.685595884405142,0.704271369839503,0.699018898236465,0.69796573875803,0.705433642245148,0.679787234042553,0.679581151832461,0.677628413754068,0.679581151832461,0.705329153605016,0.730814818898506,0.723404255319149,0.705882352941177,0.704888888888889,0.680039138943249,0.691701907998836,0.724614589368688,0.717213114754098,0.703564727954972,0.702106318956871,0.671892497200448,0.651358950328022,0.677932788374205,0.693802035152636,0.681279620853081,0.685298621745789,0.701968134957826,0.699246231155779,0.706436420722135,0.703905540417802,0.710222222222222,0.70729537366548,0.715099008844875,0.703564727954972,0.689686098654709,0.70729537366548,0.711470760233918,0.71360608943863,0.710450731552055,0.722753591482535,0.715850663766934,0.712719298245614,0.707154474163057,0.710270865651814,0.740952380952381,0.823900076148574,0.823584905660377,0.826403326403326,0.803624309012042,0.792134831460674,0.797333333333333,0.791304347826087,0.806675634589936,0.784313725490196,0.78318219291014,0.763158428675218,0.824402308326463,0.825402817364895,0.831651687816071,0.866666666666667,0.833333333333333,0.824402308326463,0.871111111111111,0.881326352530541,0.881326352530541,0.877276819428859,0.868888888888889,0.883575883575884,0.841930116472546,0.873586844809866,0.888625592417062,0.93804537521815,0.942408376963351,0.933333333333333,0.924168912848158,0.981675392670157,0.93804537521815
"University City","San Diego","CA","San Diego","San Diego",101,,,,,,1.58234126984127,1.77824267782427,1.7841163310962,1.71313711700135,1.82531380753138,1.75430210325048,1.75430210325048,1.76659528907923,1.76044869616485,1.73860722610723,1.69565217391304,1.68953602946555,1.71813369630974,1.76659528907923,1.76630434782609,1.78416342870599,1.79466166492744,1.79282868525896,1.78532608695652,1.74266519996857,1.79595588235294,1.87040441176471,1.84761649041639,1.79283216783217,1.82847583859425,1.84445640473628,1.88767591854989,1.90389845874887,1.89550561797753,1.8729817007535,1.88330451296145,1.90190629693506,1.88745019920319,1.80552328458265,1.86233461374306,1.88679245283019,1.90686712120469,1.90335753176044,1.90162162162162,1.80904522613065,1.82420379025723,1.89651598894591,1.91699604743083,1.92925063866023,2.2472447610529,2.19811320754717,2.17305801376598,2.10548172757475,2.08806302473338,2.06981317600787,2.07547169811321,2.08886926646134,2.13946587537092,2.16524241603467,2.26778656126482,2.32213438735178,2.36761963779281,2.36753051053011,2.30850267657606,2.29448491155047,2.2303908845515,2.19485552889535,2.21345514950166,2.33653846153846,2.38501560874089,2.39202657807309,2.3992133726647,2.52830188679245,2.4068416806612,2.26759885607435,2.19399538106236,2.25806055039062,2.24826760994207,2.2497308934338,2.37375631218439,2.44590780809031,2.47295968534907,2.40612648221344,2.45270617415183,2.38005952380952,2.30580137659784,2.31612604084156,2.35073004965214,2.34280970297657,2.35496558505408,2.43388429752066,2.48012232415902,2.5650190739131,2.64950166112957,2.65070422535211
"Chelsea","New York","NY","New York","New York",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86133786848073,5.63521545319465,5.59239130434783,5.50349519117992,5.32065217391304,5.64583333333333,5.7725,5.71729828850856,5.55349182763744,5.71071428571429,5.75735294117647,5.65789473684211,5.60615627466456,5.67376893939394,5.9375,5.66666666666667,5.63290441176471,5.49757903110391,5.67545963229416,5.70005666493091,5.74315068493151,5.699,5.795,5.749,5.83333333333333,5.68187579214195,5.66666666666667,5.65686274509804,5.81208333333333,5.51655715308048,5.62951082598236,5.27857142857143,5.37449392712551,5.45500990834778,5.41176470588235,5.4125,5.69230769230769,5.69230769230769,5.66666666666667,5.6936170212766,5.91772151898734,5.74534769833497,5.61052005438477,5.5205047318612,5.57894736842105,5.66666666666667,5.66666666666667,5.66666666666667,5.63475899524779,5.66666666666667
"Lake View","Chicago","IL","Chicago","Cook",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61111111111111,1.6,1.6,1.61269841269841,1.6,1.66111111111111,1.54545454545455,1.63409090909091,1.6625,1.6875,1.79295454545455,1.695,1.67077175697865,1.59527777777778,1.545,1.56458333333333,1.63636363636364,1.69040909090909,1.75789473684211,1.76923076923077,1.78130434782609,1.79166666666667,1.80529953917051,1.75,1.75,1.63257575757576,1.65192307692308,1.57916666666667,1.64705882352941,1.74375,1.83333333333333,1.83333333333333,1.85051546391753,1.85,1.81818181818182,1.775,1.75,1.72222222222222,1.71875,1.76363636363636,1.75,1.7975,1.84952830188679,1.88,1.9,1.9,1.86666666666667
"Englewood","Chicago","IL","Chicago","Cook",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04166666666667,1.05654761904762,1.02142857142857,1.02142857142857,1.02142857142857,1.05882352941176,1.01747815230961,1,1,1,1,1,0.953260869565217,0.95,1,0.978571428571429,0.944444444444444
