Zip,city,state,metro,county,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
33308,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0,3400.0,3050.0,2950.0,3300.0,2997.5,3000.0,3100.0,3000.0,3200.0,3000.0,2847.5,2797.5,3150.0,3000.0,3325.0,3000.0,2875.0,3000.0,2875.0,2950.0,3200.0,3140.0,2925.0,3200.0,2937.5,3400.0,3400.0,3300.0,3200.0,3200.0,3272.5,3450.0,3225.0,3200.0,3200.0,3300.0,3200.0,3350.0
33312,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,1625.0,1700.0,1700.0,1750.0,1700.0,1750.0,1700.0,1800.0,1900.0,1695.0,1695.0,1695.0,1600.0,1690.0,1697.0,1650.0,1650.0,1700.0,1695.0,1650.0,1600.0,1600.0,1650.0,1650.0,1695.0,1695.0,1750.0,1720.0,1765.0,1765.0,1800.0,1800.0,1700.0,1737.5,1750.0,1800.0,1700.0,1695.0,1695.0,1697.5,1750.0,1700.0,1750.0,1800.0,1782.5,1800.0,1800.0,1800.0,1772.0,1750.0,1739.0,1700.0,1725.0,1725.0,1750.0,1750.0,1775.0,1759.0,1750.0,1849.0,1850.0,1839.0,1800.0,1849.5,1950.0,1825.0,1800.0,1800.0,1800.0,1800.0,1875.0,1849.5,1900.0,1950.0,1950.0,1950.0,1925.0,1950.0,1950.0,1950.0,2000.0,1900.0,1825.0,1825.0,1849.5,1925.0,1950.0
33437,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2100.0,2300.0,2000.0,2025.0,2200.0,2207.5,2150.0,2197.0,2300.0,2372.5,2237.5,2200.0,2300.0,2347.5,2300.0,2200.0,2097.5
33418,Palm Beach Gardens,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3325.0,3000.0,3200.0,3200.0,3200.0,3000.0,3000.0,3200.0,3200.0,3000.0,3000.0,3500.0,3400.0,3200.0,3225.0,3100.0
33065,Coral Springs,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,1650.0,1700.0,1695.0,1850.0,1800.0,1775.0,1704.0,1800.0,1799.5,1700.0,1600.0,1600.0,1575.0,1400.0,1485.0,1700.0,1700.0,1695.0,1500.0,1499.0,1550.0,1500.0,1600.0,1650.0,1600.0,1650.0,1612.0,1625.0,1650.0,1799.5,1900.0,1900.0,1800.0,1925.0,1837.5,1850.0,1800.0,1800.0,1900.0,1800.0,1850.0,1795.0,1897.0,1875.0,1800.0,1792.0,1800.0,1822.5,1947.5,1935.0,1995.0,1950.0,1922.5,1962.5,1945.0,1895.0,1785.0,1887.5,1950.0,1900.0,2100.0,2156.0,1950.0,2050.0,1922.5,2024.5,1950.0,1959.0,2050.0,2070.0,1875.0,2100.0,2175.0,1920.0,1922.5,1932.5,1875.0,1984.0,2091.5,2000.0,1950.0,2050.0,2000.0,2130.0,2197.5
33020,Hollywood,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.0,1800.0,1800.0,1800.0,1750.0,1787.5,1840.0,1700.0,1775.0,1797.5,1800.0,1925.0,1900.0,1899.5
33322,Sunrise,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,1875.0,1950.0,1900.0,1900.0,1925.0,1900.0,1900.0,1762.5,1750.0,1750.0,1700.0,1700.0,1750.0,1699.0,1695.0,1750.0,1750.0,1787.5,1700.0,1650.0,1650.0,1750.0,1749.0,1700.0,1700.0,1749.0,1785.0,1800.0,1825.0,1879.0,1850.0,1837.5,1812.5,1825.0,1825.0,1850.0,1800.0,1800.0,1922.0,1900.0,1950.0,1950.0,1900.0,1873.0,1873.0,1975.0,1900.0,1950.0,1950.0,1895.0,1860.0,1894.5,2000.0,2050.0,1975.0,1875.0,1925.0,1900.0,2000.0,2000.0,1950.0,2000.0,2000.0,2000.0,2000.0,2025.0,1979.0,2000.0,2000.0,2000.0,2075.0,2000.0,2000.0,2050.0,2000.0,2000.0,2097.0,2100.0,2100.0,2125.0,2087.5,2100.0,2000.0,2100.0,2070.0
33178,Doral,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,2350.0,2500.0,2475.0,2375.0,2200.0,2300.0,2300.0,2300.0,2300.0,2350.0,2372.5,2365.0,2380.0,2300.0,2300.0,2300.0,2300.0,2400.0,2400.0,2462.5,2500.0,2450.0,2400.0,2300.0,2300.0,2400.0,2412.5,2400.0,2395.0,2400.0,2400.0,2400.0,2400.0,2400.0,2450.0,2450.0,2425.0,2450.0,2400.0,2450.0,2400.0,2400.0,2400.0,2400.0,2425.0,2450.0,2500.0,2425.0,2500.0,2500.0,2462.5,2500.0,2500.0,2500.0,2500.0,2550.0,2600.0,2562.5,2600.0,2600.0,2537.5,2550.0,2600.0,2600.0,2600.0,2600.0,2600.0,2700.0,2800.0,2700.0,2650.0,2600.0,2650.0,2500.0,2600.0,2500.0,2665.0,2600.0,2600.0,2600.0,2600.0,2650.0,2600.0,2600.0,2600.0,2600.0,2500.0,2550.0,2575.0,2600.0,2600.0
33033,Homestead,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,1400.0,1400.0,1300.0,1350.0,1300.0,1300.0,1325.0,1375.0,1350.0,1350.0,1350.0,1350.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1375.0,1400.0,1400.0,1400.0,1375.0,1350.0,1300.0,1350.0,1350.0,1350.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1425.0,1400.0,1437.5,1450.0,1450.0,1450.0,1500.0,1500.0,1500.0,1500.0,1450.0,1500.0,1500.0,1500.0,1500.0,1500.0,1550.0,1500.0,1550.0,1600.0,1550.0,1600.0,1600.0,1594.5,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1650.0,1650.0,1675.0,1700.0,1650.0,1650.0,1650.0,1600.0,1650.0,1600.0,1600.0,1675.0
33442,Deerfield Beach,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,1375.0,1500.0,1550.0,1550.0,1550.0,1600.0,1550.0,1595.0,1600.0,1650.0,1600.0,1625.0,1695.0,1600.0,1600.0,1600.0,1600.0,1600.0,1650.0,1600.0,1600.0,1550.0,1500.0,1550.0,1600.0,1600.0,1565.0,1500.0,1700.0,1662.5,1662.5,1795.0,1700.0,1700.0,1700.0,1750.0,1750.0,1775.0,1795.0,1799.0,1800.0,1784.5,1750.0,1675.0,1700.0,1695.0,1795.0,1850.0,1795.0,1800.0,1825.0,1825.0,1750.0,1775.0,1800.0,1825.0,1800.0,1800.0,1800.0,1850.0,1850.0,1800.0,1875.0,1912.5,1900.0,1900.0,2000.0,1800.0,1800.0,2000.0,1825.0,1866.0,1900.0,1900.0,1900.0,1900.0,1900.0,1850.0,1850.0,1850.0,1938.0,1900.0,1900.0,1975.0,1977.5,1850.0,1900.0
