Zip,city,state,metro,county,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
32817,Orlando,FL,Orlando,Orange,106.34751773049601,104.67560971309999,106.06544004350599,103.95010395010401,103.505535055351,98.51485148514851,97.42790335151992,95.15329481089809,93.96856769422041,93.32250134022301,93.32250134022301,89.2783505154639,85.7335594788374,84.5792019964169,84.04960231499271,81.81908337085741,83.0226904376013,83.73380722624609,82.89323909868291,81.9492716233275,82.6936385297312,80.7726075504829,79.2343529479536,79.7528517110266,79.2433537832311,79.8922884097507,80.5577411317558,84.57667122462479,82.7467218771567,86.98918193356329,86.0169016361548,83.37426973963059,83.84146341463409,87.239758226998,89.0515595162317,86.2654524922212,86.5113168375124,90.2922336061871,96.5657741559953,98.8117135522341,101.424501424501,103.484139365575,103.881278538813,102.691924227318,102.41379310344801,102.691924227318,103.035507636987,106.218617226728,106.661379857256,108.54898766329599,106.138509229252,105.868358445678,106.80379746835399,103.95595432300199,110.728346456693,107.79961953075501,108.26771653543301,108.91268104083099,106.535532994924,104.748603351955,105.055055055055,106.17367706919902,108.634558784536,108.91785105529699,110.387051445253,113.573865581236,113.29305135951701,117.727272727273,120.606702379469,119.83445327780899,120.209443222931,121.65340063687401,123.78543980086701,123.202940464968,126.89434743558701,127.17613166597799,126.723016905072,127.737226277372,127.23173849358,126.647834274953,126.904761904762,126.81726978316001,130.092923516798,131.475722858702,135.218192993239,135.011441647597,134.68992248062,134.654481154377,135.03912194191201,134.860050890585,138.799571275456,138.80844021514298,133.92415498763398,137.41134751773,140.374473903573,141.446998785866,145.10725552050502,141.639033633349,146.978193146417,157.404872707364,155.797101449275,155.589123867069,157.71812080536898
32806,Orlando,FL,Orlando,Orange,134.427111350188,132.64627659574498,126.694166175604,127.122593291884,125.83892617449699,126.515656229181,123.631435618128,123.684210526316,122.928476093272,117.551350036898,119.038544105377,117.921385742838,116.980653060508,117.228571357595,114.684199328036,110.981308411215,110.602475291869,109.07759882869699,107.39473963304701,107.797076493717,107.947530864198,103.095238095238,103.2410236822,94.97229236812571,96.568421972659,92.0350954788987,103.092783505155,107.06349206349199,103.239796387158,107.820250948351,110.90573012939,111.132463166844,113.981540161524,110.526860878323,115.989774816176,115.542710340398,113.188976377953,118.761726078799,119.33155496036501,122.07764540760901,121.474878444084,127.95018751115101,131.952510852986,133.839285714286,141.361878867688,140.01207729468598,137.858455882353,138.671933526169,138.47910510764,136.245353159851,133.806532728891,135.488643945893,134.55497382199,133.331124629779,132.947976878613,133.847402597403,138.28967642527002,140.120967741935,140.920442383161,140.65138009241699,140.281339261558,139.968895800933,138.056849479437,135.750588957605,138.516746411483,144.0,149.232081911263,154.733380732314,155.447090136582,155.210455417391,160.90412133554898,160.674776627885,157.971014492754,160.34491030549998,160.616438356164,164.37671232876698,164.097914777879,165.49668874172198,167.417680568685,166.1919895569,168.596237337192,167.271078875793,171.021993983649,170.95556116052,175.788356895519,174.92540521003502,181.973012063023,183.57406564309898,183.58223265523102,182.291666666667,184.726565163875,182.82756998353298,184.22350874184602,179.56423741547698,182.87461773700298,186.102021103056,193.213058419244,188.917525773196,190.68583211120702,196.433721857451,199.640287769784,198.402130492676,198.03921568627499
32803,Orlando,FL,Orlando,Orange,156.60542432196002,158.512720156556,162.672532781228,157.211470073884,156.60542432196002,150.407697822516,146.565182101959,146.889031430404,143.69093000588,139.821029082774,139.821029082774,136.795830159464,136.94304866931998,133.244444444444,132.032542746828,128.664218038422,129.159935379645,130.208333333333,135.678391959799,136.325541877026,137.551581843191,130.530684454592,128.909229595728,123.604240282686,116.141509741982,120.96774193548401,129.277195986302,130.208333333333,131.711336629369,134.54960091220102,135.540629393686,137.155957336877,133.65111222612498,139.35149463353702,136.884021901444,135.899182561308,141.88767550702,141.966565026237,143.690971737691,136.131409462472,154.598601906652,155.88235294117598,159.790512321336,160.1607347876,160.01164144353902,162.585616438356,160.187494743552,173.196299453759,169.297691270644,168.71165644171802,169.699303777209,172.080165860401,171.026615969582,169.185959868342,172.80992876076098,170.599941648157,172.35632183908,175.04635300625802,174.045072154985,173.58490566037702,181.308572216097,178.00632911392398,182.134090909091,179.84286708224,185.630498533724,192.66055045871602,194.403656087073,193.994919168591,197.271280883693,197.310727857352,195.963169868309,197.271280883693,194.06220546654097,193.921975122503,194.525547445255,196.453903429863,200.365965233303,205.412907702984,208.704239406848,212.79351246671501,215.163417123214,218.59511434511398,211.684370257967,213.29013915257198,218.765371372356,219.250802139037,219.035997559487,221.31650750341097,220.894200973882,218.41844624665,218.321412408581,220.149253731343,220.06289308176102,221.752903907075,222.867244973459,223.43630602272802,228.92212646852997,239.75107278586003,234.60144927536203,236.373748609566,237.790659304398,242.45939675174,245.42079207920798
32832,Orlando,FL,Orlando,Orange,90.3822183787544,90.0302114803625,86.57480314960631,87.41319444444441,87.30484798685292,86.74071502950359,83.049853372434,85.4257641921397,87.1306848629917,86.3756330056598,89.8408813235907,88.47632897337989,87.91788856304991,82.3976608187134,86.053412462908,83.9780663465735,90.62253743104809,91.4045111752145,91.64859002169202,97.39329704955601,94.32526208870001,94.32526208870001,91.2571372913187,89.34172361022141,90.1741293532338,96.29375550897541,91.6647208870993,95.85111662531021,92.99329308253272,97.6207386363636,98.0161023196592,101.638418079096,104.231638418079,107.11680911680901,107.549668874172,106.698338339454,107.725270564296,114.378238341969,118.62111319413,120.202464254641,121.423266283307,125.12042389209999,121.410152521924,122.228072623224,123.87684355161899,125.28326319197201,126.130409522081,126.53985822940201,125.62763015461901,127.55623721881399,128.75613747954202,128.888888888889,129.06954887218,126.752821763632,128.419360028654,127.418226530695,130.56835637480802,129.924860922436,127.04858831254101,126.897626931567,129.072817914351,126.08697144090598,126.31875,125.08944543828301,126.31875,127.145526821313,127.091281154575,133.512158035708,129.424460431655,131.90386427898198,135.80931263858102,133.196379781421,132.497017258688,134.06791541336202,134.754770046073,135.86901604143,132.483370288248,131.63686913542102,132.54732351866102,132.08383310798,132.15859030837,133.06895367009,135.37309994764098,133.89458272328002,134.817518248175,134.490238611714,137.57440476190501,137.968860580326,140.188851077022,137.415610725027,139.192784031852,141.161934805468,142.882631032489,145.069182389937,144.366529169122,144.944595548921,143.264984227129,144.31650893796,148.074074074074,147.750511247444,147.097527169816,147.133634151381,146.492265696087
32801,Orlando,FL,Orlando,Orange,187.39976415094299,170.335429769392,163.747282608696,169.106002870292,175.79594017093999,167.964071856287,163.464780927227,157.31707317073202,163.23731138546,156.875927889714,174.402397503192,164.741474147415,174.95343395116,170.247933884298,174.262714463257,154.004106776181,165.041928721174,168.236877523553,169.242405703925,178.449806154764,172.90617300482103,170.13343173171998,175.219723662853,175.219723662853,187.664907651715,167.5,174.762143214822,175.635276532138,176.881720430108,176.881720430108,177.58484609313302,179.593374672261,181.774205711875,171.735395189003,184.13597733711003,186.820652173913,207.829976547601,212.544802867384,208.700696055684,207.88921997008498,210.810810810811,213.219626294584,222.592363144852,219.368051492101,214.61716937354998,219.083490269931,223.99701921276798,216.46186001520098,213.859020310633,219.438116932422,215.386702849389,226.0,221.20138167130298,222.045995241872,227.49502533076802,226.645348652425,220.773973016995,223.36465110736302,225.519794083527,215.94226730208,230.70045993601798,237.037514780178,230.769230769231,235.63186813186798,226.628895184136,226.628895184136,224.731182795699,251.155627387173,256.626811714512,258.113503318882,258.162490508732,256.44028103044496,260.45116854976004,259.913326110509,259.066062176166,261.203483768804,261.203483768804,261.58248867553397,260.561728395062,255.10752688172002,260.848655464649,259.75,256.147540983607,254.699686187641,259.10224438902696,259.75,257.368554703967,255.68797399783298,255.68797399783298,252.155172413793,253.569436995037,252.60888501742198,256.935270805812,257.64524313741197,255.245608114749,261.520040531058,263.396226415094,256.867596341281,260.724071098448,249.808835878541,253.565927831912,250.899782279878,252.67719693962601
32804,Orlando,FL,Orlando,Orange,169.927909371782,164.84375,161.829808165273,159.848484848485,155.48057041516898,155.451713395639,154.909941841409,153.444619278922,151.547659430122,146.527777777778,145.77383259765,147.075334193978,145.836109260493,140.129682997118,140.612076095947,142.39946129691998,142.543859649123,141.361171127821,143.25068870523398,147.905759162304,150.898609698203,147.68684891218,145.290697674419,143.67392158466998,144.827586206897,146.529764630376,142.287990893569,140.631983668959,142.02318678384398,143.464939355955,151.00292990759502,154.770318021201,152.64765784114098,142.90244027693,148.148148148148,141.909677419355,145.374449339207,147.418705172659,157.42600991695602,153.77176015473898,154.411764705882,159.567901234568,159.497700742837,164.817115251898,167.12962962963002,171.212030075188,168.318185561539,156.348667184265,157.44797435150102,163.156392694064,169.77928692699498,167.26296958855102,170.816460061186,169.069191919192,172.772277227723,171.711257066626,169.82428398637302,174.24242424242402,174.878522837706,172.877358490566,172.362110311751,178.14371257485,177.23052079128001,177.23052079128001,176.29527739569,178.90334572490698,185.738714090287,191.516305783284,193.890430694637,194.25501136598498,194.83190054064602,193.246390312063,192.47897080653098,195.099210305197,202.390561526743,203.87184265048901,201.16487455197102,203.30508474576303,201.380756603717,203.232712673768,211.44464606015097,207.41450942793202,209.682325467841,204.49898961194802,207.547795455807,211.254612546125,210.31428379224,209.11471474748,210.39951204635602,212.404080986552,211.104278241375,210.28747884416302,205.459216441875,206.594177481585,206.049042829618,209.868421052632,212.78870829768996,216.145833333333,225.112556278139,225.752508361204,231.09778524469897,230.683269476373,229.0625
32826,Orlando,FL,Orlando,Orange,86.5522411729935,89.01570019798359,85.76642335766421,81.4793244030285,84.3438219493477,79.8043398067495,79.57559681697609,79.8657718120805,78.21955787724859,78.21955787724859,77.5938289856455,73.34963325183371,72.733918128655,71.7029067276337,72.85509446693659,75.5467196819086,75.424112617603,77.1265024201882,76.8581081081081,75.1582278481013,74.150751574537,76.6735637779942,75.7575757575758,75.88245088245091,76.0649087221095,74.7622452921691,74.2574257425743,75.6421211339244,75.7777991018701,74.1555916425433,75.2769162605228,77.04520238275799,73.01564229792051,77.5539568345324,78.1412129044591,80.0285467838659,83.66263827610459,80.22560955046708,76.593137254902,80.39524341005729,90.61926383924259,91.96652719665269,90.04237288135592,92.0612747427756,90.7312066288835,93.3541017653167,89.9016309416453,92.159653157633,92.40406222153351,95.28688524590159,96.2981744421907,96.2864721485411,99.5899238429994,101.459854014599,101.90219131825,102.326934264107,101.699181417768,100.05409792118799,98.4560916001904,102.37434481589099,101.354872329338,98.9906612541605,98.7193169690502,99.62391876645358,102.116788321168,105.70679287835199,106.60893345487699,110.56516871644399,112.109346624721,112.085769980507,110.137741046832,106.275303643725,106.77916948431299,108.443396226415,114.161717679306,114.09246425551399,113.686679149848,115.85058051489099,118.42832018139,119.329511465603,120.783956244303,122.294963430349,122.394441475147,122.345337026777,120.641344310996,120.636550308008,125.43616831085,127.473179946737,129.514882728777,126.260656442773,131.283582089552,130.85922937821698,134.470451590417,130.615384615385,134.356631127658,133.450704225352,133.450704225352,132.781576106513,133.574610244989,130.52631578947398,130.752802989856,135.169082125604,131.154373949957
32805,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.86235152328409,105.34098517455799,105.088417392288,108.92008921489,105.934646032418,105.379188712522,104.321907600596,103.82149901380699,112.733836206897,116.146788990826,114.623406200742,116.41675174408701
32829,Orlando,FL,Orlando,Orange,78.8815789473684,75.3456221198157,75.5171636769877,74.9597428780897,72.24517906336091,72.4567029221014,72.24517906336091,72.9305778800672,72.8390596745027,72.2997416020672,71.7256346406585,71.4285714285714,70.7482993197279,69.3273110348141,69.14313090295201,70.46072530628459,72.40476882814771,72.2195599758891,70.4687277220664,69.8308783415166,69.314287851959,71.2025316455696,70.85106382978721,70.85106382978721,70.4374490920416,71.83010618363521,73.7112844347433,74.72824704205091,74.7422680412371,76.0649087221095,77.2573833335832,79.8418423973363,79.8517520215633,80.125,78.5002059198133,79.32701406851301,80.4393076248904,82.6714801444043,84.25531914893621,85.9375,90.07718373041891,92.3406522897567,95.47546012269942,98.0392156862745,100.46195952739299,100.37059913526899,99.3607954545455,99.6829649195833,100.61954224650101,102.70774976657302,100.852431058698,100.84496693607599,99.1906864118193,97.03237410071941,98.7797791981406,100.885444010189,100.92038384439199,101.105840960758,101.02625298329399,100.73716619385,102.785756962612,101.010781671159,100.87578737198601,101.80412371134001,101.80412371134001,103.534303534304,105.685131195335,105.148423973131,105.909722117402,106.642883965452,107.10829944795,110.07709251101299,111.60236105915101,110.824742268041,113.92075078206499,111.849554144811,112.116784869976,114.427570093458,115.04177891241699,114.728892027621,117.805398051168,117.13347470211599,116.083912347509,116.322613932277,116.779348494161,124.074880278624,124.63503649635,123.934108527132,123.65244752199301,128.155427732524,128.149935924818,129.419467481449,128.111273792094,127.87097973379299,127.358490566038,125.776291844503,125.050423557886,126.091638489091,129.771710910846,129.431162407255,128.571428571429,131.001048218029,131.315789473684
32827,Orlando,FL,Orlando,Orange,156.345990294662,152.719665271967,139.622966414386,138.554094543307,129.858094410657,135.826351865956,136.615294004181,130.77051542613398,128.002667753736,113.030318757901,130.684993240198,121.854531607007,124.388919065725,127.749689183589,123.87826891703999,123.87826891703999,127.93596269682502,127.93596269682502,130.684993240198,130.684993240198,130.727077363897,129.695201037613,130.684993240198,130.867143993636,131.650092881679,134.45799811365802,135.945308882097,137.291668370058,138.669451941504,136.618809821057,138.25181598063,138.307976025818,139.345910013125,141.720537046246,142.987856373946,142.77919428862802,144.798193978522,140.436420011411,142.206714447378,143.034026465028,145.12796030188298,145.031476997579,149.77237192537902,150.273224043716,151.00809716599198,150.277176266782,150.277176266782,150.71778511633002,150.646879756469,152.63963274674802,151.04591836734699,150.554921359716,152.002782201585,151.817813765182,154.362685967029,154.362685967029,151.906943067009,155.325355016033,157.65671909206998,157.707972270364,157.493930686986,158.521787093216,157.110091743119,158.385466037547,157.493930686986,158.714527840056,159.315329816316,159.114228456914,161.36007376671301,162.37942122186502,162.703182094195,163.421117038122,164.461490294302,163.259680169014,162.005850040096,160.889050976934,161.249824687872,165.193370165746,164.52442159383003,165.43846720707398,166.17460698567498,166.746024532558,167.632850241546,168.306010928962,168.882978723404,172.185089974293,171.153090699018,171.511627906977,170.183798502383,169.398907103825,166.476407914764,170.435741864313,173.89625286770303,172.08962186668398,176.032514365183,174.839241324178,177.37789203084802,177.37789203084802,176.85754953721002,174.808743169399,178.22986577181197,183.39118198874297,186.67852401292998
32814,Orlando,FL,Orlando,Orange,177.389276797789,175.841459578484,170.598290598291,166.945373467113,163.974151857835,162.893710628937,150.645275894531,158.618921045357,159.156051330351,153.13935681470102,163.196677455264,156.32735383764,157.719517270079,154.400584795322,153.348449392318,164.150636637459,175.49607552641498,173.121387283237,169.801014745521,168.240053944707,163.797890061077,160.46640755136002,160.779592251717,164.05663122406798,171.536815068493,165.590400039489,165.590400039489,177.792977656179,179.689852711243,179.531403214265,183.50730688935298,183.18260869565202,179.412830735774,182.239893969516,179.50766202467202,181.72888015717098,180.096211665664,176.54805575935399,178.834294808037,183.15018315018298,195.49370444002702,201.110484563555,201.978565539984,197.134387351779,204.34117962281996,205.058905058905,206.155075939249,211.580974311705,203.502579418952,205.425955623448,207.65709529754503,215.488686096282,213.52750809061502,211.408189217384,214.825975885833,209.979860907223,208.840656431975,208.022685397642,210.03605769230802,206.67720733613098,204.8463356974,203.91767460531202,203.79790391830102,203.79790391830102,203.489050145038,200.804366561333,200.106181337422,198.905274264137,199.985287929982,199.571850427975,202.283849918434,200.05002501250598,199.781659388646,202.42214532871998,204.36590436590402,208.29920630963198,213.457008244994,212.141461389707,210.042229337788,206.896551724138,206.896551724138,212.351303467477,210.754158122579,210.774784782005,209.90312163616798,212.55627813906997,224.987900382448,230.745532963648,226.77865612648202,231.907025884839,236.122073299679,230.37876065803397,235.045305098515,230.311343434663,235.540334855403,244.750926307122,236.22605816977998,236.01260835303398,236.27154988403598,239.55699233716498,238.65300146412898,239.02402931930197,231.620530463201
