Zip,city,state,metro,county,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
32822,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2567573402418002,1.2751893210114198,1.34166666666667,1.35209580838323,1.34166666666667,1.42241379310345,1.3723404255319098,1.4015151515151498,1.4352889313397699,1.43896103896104,1.4655172413793103,1.4655172413793103,1.50847701149425,1.53251533742331
32828,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31398416886544,1.3829044993533501,1.3555841853562,1.5053003533568898,1.4576863528881898,1.45004325259516,1.53614457831325,1.4933734939758998,1.47781966575981,1.41283292978208,1.44758539458186,1.3946731234866798,1.45583038869258,1.4576271186440701,1.54351405729795
32837,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43101482326112,1.4282147315855198,1.44013683010262,1.4458736727323502,1.43527918781726,1.45319142211476,1.47136276347838,1.48973987760453,1.5490307867730901,1.5662861559880301,1.60780355983249,1.5905118601747799,1.75297225891678
32835,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,0.9376721149083699,0.949857855682609,0.9493591096725771,0.9612755513827809,0.962099125364432,0.928677563150074,0.9317903051207429,0.956937799043062,0.9368959679901508,0.980053977749996,0.94896331738437,0.9286245235799241,0.956937799043062,0.924744897959184,0.949367088607595,0.977853536970939,0.9730915648166699,1.00320512820513,1.05189340813464,1.00148367952522,1.0095011876484599,1.00762415704262,1.0095011876484599,1.04011887072808,1.0140306122449,1.01171261914068,1.03115727002967,1.03567318757192,1.04496253122398,1.03567318757192,1.04011887072808,1.04011887072808,1.03857566765579,1.03668261562998,1.06240713224368,1.08695652173913,1.04011887072808,1.03268945022288,1.0299177871345402,1.04011887072808,1.08101441952311,1.07726597325409,1.07816711590296,1.0862791803865,1.07270408163265,1.0741858687095,1.09886649874055,1.0952857836396601,1.1164274322169099,1.1,1.09485368314834,1.11736356702032,1.11736356702032,1.1414900111708601,1.12197928653625,1.11816101518619,1.13981762917933,1.1961722488038302,1.2158054711246202,1.18961844269097,1.12095711674954,1.15448052662461,1.21573301549464,1.1887072808321,1.2455303933253898,1.19214586255259,1.25435540069686,1.27168367346939,1.289055907173,1.2645194725003301,1.2675408313649499,1.2867830423940099,1.26112759643917,1.23145400593472,1.3071629543376002,1.34945054945055,1.3556618819776698,1.4059147483368102,1.33884734671494,1.3240938953273798,1.3650647847354498,1.3556618819776698,1.38354700854701,1.4329623615854699,1.4612205710469197,1.60135135135135
32811,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12916399131658,1.125,1.15099337748344,1.20535714285714,1.2185430463576201,1.20830357142857,1.1756569847856202,1.16901408450704,1.1964038727524198,1.2336694140785,1.25,1.26798307475317,1.23784330985916,1.29464285714286,1.2724757952973702,1.3061538461538502,1.2893148207256102,1.3061538461538502,1.2455923836389298,1.31113956466069,1.3061538461538502,1.2724757952973702,1.30210926694329,1.33928571428571,1.3518072289156597,1.3623789764868601,1.35467349551857,1.42923076923077,1.4064697609001398,1.41282051282051,1.3762102351313998,1.3361462728551299,1.3640342058093602,1.42923076923077,1.46094750320102,1.50411462568722
32812,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2681381861813799,1.29349470499244,1.2863013698630101,1.34492681068245,1.334531420552,1.28833333333333,1.36632420091324,1.4166666666666698,1.4166666666666698,1.45536869340233,1.4166666666666698,1.4166666666666698,1.4132231404958702,1.3672602089268797,1.4482242671288001
32806,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.785,1.785,1.785,1.785,1.785,1.81632653061224,1.785,1.785,1.785,1.785,1.785,1.8566666666666698,1.8566666666666698
32803,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68187744458931,1.7725540121894399,1.73805645356657,1.76645161290323,1.78096479791395,1.7950530035335701,1.82838709677419,1.77391438868645,1.8458060752166299,1.82838709677419,1.82838709677419,1.82502578088379,1.82838709677419,1.8140442132639798,1.9470950628903898,1.97058823529412
32801,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,1.46582516449577,1.47715053763441,1.45507476511843,1.41622428666224,1.43440610484406,1.48643410852713,1.44476744186047,1.5661252900232,1.47708601873335,1.58124724149248,1.6427718040621297,1.7560590544461498,1.71467764060357,1.6852461526682498,1.70619946091644,1.6585838991270603,1.6585838991270603,1.61820129329155,1.6155234657039699,1.62072435914085,1.5256257449344501,1.6147159859814701,1.66290550070522,1.74358566044655,1.69331395348837,1.6929193180700002,1.6660516605166102,1.65823785877743,1.6925246826516203,1.69247787610619,1.7133956386292801,1.68367346938776,1.69331395348837,1.7405660377358503,1.66897915521365,1.75936599423631,1.75283732660782,1.7601283984241998,1.75606060606061,1.67699875294444,1.72627496247316,1.7405660377358503,1.7123643700892601,1.67830378710504,1.67830378710504,1.67275494672755,1.67275494672755,1.80660377358491,1.8505340490132298,1.85236233627372,1.81536555142503,1.81412103746398,1.84433962264151,1.8798828125,1.85934508530342,1.8404393835373203,1.85488521119764,1.85362517099863,1.88152985074627,1.85185185185185,1.8107476635514,1.7594339622641497,1.79240209597352,1.75029171528588,1.8842147754043301,1.80673499267936,1.80673499267936,1.8011957148655302,1.8002793296089399,1.8495684340320602,1.8639975427006101,2.0237126496168103,2.07900207900208,2.0,2.00689655172414,1.97241379310345,2.03846153846154,2.0260162601626,1.97201017811705,1.9639869329206898,1.93103448275862
32814,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8344827586206898,1.7354085603112799,1.9726865460211798,2.1468315301391,2.07536933885938,2.05621729856382,1.9927536231884098,1.9927536231884098,1.9889540706825,1.9240506329113898,1.89058171745152,1.9307692307692301,1.83937823834197,1.81415343915344,1.8315047523417198,1.8603042876901799,1.76861397479954
