Zip,city,state,metro,county,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
32822,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.903465346534653,0.935613682092555,0.945807770961145,0.976490490641434,0.9847908745247149,0.9682642487046629,1.0038860103626899,0.9255952380952379,0.952469499750556,1.0031228313671101,1.04257246376812,1.04407135362015,0.958176085550316,1.02144060389974,1.01734405490882,1.0384575781104302,1.00362650686485,1.07936198641577,1.0393913610349101,1.030283411165
32828,Orlando,FL,Orlando,Orange,,,,,,,,,,,,0.7120257621135451,0.70179684448294,0.6894124197910589,0.6952326901248579,0.72818447360946,0.725,0.727167474438605,0.732174503617627,0.7242729306487701,0.7219705549263871,0.71656050955414,0.716261061946903,0.7097791798107259,0.69338087899658,0.71656050955414,0.7268472703282199,0.7267441860465121,0.7299887260428409,0.737797956867196,0.74798927613941,0.740502253702511,0.7477311807028921,0.745087838722829,0.730471532474073,0.7353988554206758,0.729631030982925,0.740404580575378,0.7352941176470591,0.741132874536792,0.729593579234973,0.7375,0.750107158165452,0.7475884244372991,0.7330075521990229,0.724299065420561,0.731934474684273,0.741025714921028,0.740872323392884,0.7416563725891191,0.7417268923545072,0.7410040015645211,0.7531346885915001,0.752959512468479,0.7566962320626821,0.7530120481927709,0.7558139534883721,0.744391554772911,0.737797956867196,0.735837438423645,0.74780814853017,0.7579185520361992,0.7729249890482479,0.771506599908967,0.766208251473477,0.769997509836842,0.7619775739041791,0.785582255083179,0.7803632236095351,0.7836206299321701,0.7951527224435591,0.8008036739380021,0.793948712662635,0.792253521126761,0.7925561996138449,0.786420863309353,0.817569344062325,0.799892990904227,0.8283132530120481,0.792974790870088,0.794551645856981,0.7618082208740871,0.82010582010582,0.8043259557344058,0.8225840572354509,0.803479493823036,0.8228230562162758,0.8311170212765959,0.8515453893478722,0.8782201405152221,0.851637757945214,0.8253347050172349,0.8423039095156141,0.8369334116666959,0.8658995679358821,0.851216066080572,0.8525878003696858,0.879682179341657,0.879149377593361,0.901162790697674,0.8804695837780151,0.8891476545765591
32825,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,0.704570184983678,0.7208387942332901,0.776887123099168,0.750341064120055,0.737028301886792,0.7568366592756841,0.742685836438391,0.730747611017425,0.7383966244725741,0.760607253927865,0.7409865132864321,0.75086831314099,0.75187969924812,0.7439813632105879,0.754757046359214,0.7719463509399721,0.780780780780781,0.7635342185903979,0.760823904427045,0.7625626491749821,0.75,0.7633834906331449,0.7676348547717841,0.774030354131535,0.757309941520468,0.7934703129570051,0.774030354131535,0.7899628252788101,0.8046528627328491,0.8013684910621222,0.7954471287845409,0.788325038753365,0.7941680960548879,0.7846829880728191,0.791788856304985,0.804853888063398,0.7990867579908679,0.7921812041154301,0.796875,0.7921703713332471,0.7847103018909051,0.813098545566282,0.8123476848090981,0.814732142857143,0.8369789681026809,0.813953488372093,0.809167600984148,0.7916182950317929,0.798406374501992,0.805016181229773,0.8135444151275291,0.8476530392537158,0.840448239060832,0.8759635599159069,0.853242320819113,0.817942363983539,0.8443271767810029,0.7856537809949179,0.850726058738385,0.869090909090909,0.851808862645815,0.8426571713679899,0.8284339925173699,0.858543776438918,0.8521104259499829,0.913386181425097,0.906209279017846,0.953992312747318,0.9,0.9182546817262409,0.8897316219369901,0.884092253104672,0.877963125548727,0.877963125548727,0.880281690140845,0.9,0.8910256064671859,0.9,0.915151515151515,0.9150795860596781,0.9027777777777779,0.908377459956121,0.964912280701754,0.9353284932068621,0.965801139962001,0.946768773543953,0.916216216216216,0.979188900747065,0.979068197164078,0.970017636684303
32839,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9542048929663609,0.9434026827265258,0.9059054314217371,0.982730263157895,1.02389078498294,0.9989778739778741,0.961538461538462,0.9540879442195229,1.00589225589226,1.04705882352941,1.02796804552763,1.00924554105647,1.06985525487728
32837,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,0.7734120205000781,0.7506281407035179,0.7583417593528821,0.7579684059066909,0.744215979678649,0.7758686236072471,0.805860805860806,0.8088978766430741,0.797333333333333,0.809199318568995,0.796812749003984,0.805270863836018,0.781716417910448,0.7971938775510201,0.7605633802816899,0.787844682048396,0.8048289738430581,0.8090196005578929,0.799633463948264,0.815217391304348,0.806451612903226,0.80733350311829,0.801923658622192,0.805016181229773,0.811781609195402,0.817867253853413,0.8125952260030469,0.812188417599225,0.815544188343989,0.836120401337793,0.8284762697751871,0.8287292817679559,0.82347972972973,0.83521141875939,0.8296470329105559,0.845785592878367,0.826039107289107,0.8490566037735849,0.8424831081081079,0.8519903496574691,0.8213442508841899,0.8506617123345059,0.8506617123345059,0.8576548899129541,0.855152027027027,0.8490844891034259,0.852948273230492,0.85222066418615,0.85390160065668,0.863770977295163,0.855798031664527,0.8325832583258331,0.857050452781371,0.8368819481427242,0.8672864798385871,0.8800287356321842,0.8556150295934449,0.875500598728742,0.8675078864353309,0.871639366815948,0.892857142857143,0.88150289017341,0.8992015218726,0.986495492320301,0.834276934800619,0.9219858156028371,0.902439024390244,0.9014164733656341,0.935374149659864,0.964630225080386,0.9354613849619399,0.979020979020979,0.9606595415553371,0.9792617080002621,1.00560224089636,0.9892034833988091,0.9929078014184399,0.971896955503513,0.9838942792868101,0.9625126646403241,0.979577940905681,0.96507679051143,0.9942005729260409,1.02250833219194,1.00915221579961,0.965451956715498
32835,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,0.8210180623973728,0.8193186718413109,0.8018667748448349,0.841219768664564,0.8741537236160891,0.8984375,0.8253968253968249,0.8051235132662401,0.81882463870298,0.799399198931909,0.8073004810404419,0.8193186718413109,0.8614718614718611,0.875,0.8621914826734101,0.858987516912494,0.862895493767977,0.9188723701495028,0.880281690140845,0.9069767441860458,0.927299703264095,0.9117059461440942,0.878244368266406,0.8689365671641791,0.8413461538461541,0.8519882467915679,0.8953168044077141,0.8549528301886791,0.8629807692307689,0.8795140596819151,0.854368932038835,0.854660881113757,0.8499170812603649,0.8485229415461971,0.819640823054,0.8508567988624449,0.841888909138772,0.8134061670410458,0.823622621748642,0.876499853672812,0.8731966590736521,0.8336396777256991,0.8457711442786071,0.8585548083874049,0.862895493767977,0.8767985611510791,0.880447585394582,0.902179929025567,0.9067357512953371,0.899252557679524,0.895208004212744,0.895208004212744,0.905482041587902,0.9000900090009001,0.9063880098758559,0.8672603901611541,0.902362128521232,0.8948919936583429,0.9078681909885681,0.8865248226950351,0.8973776112223659,0.929510998810939,0.924698651785331,0.970319634703196,0.956365809922295,0.879013312451057,0.9737484737484742,0.9581881533101049,0.91788817579167,0.9555381950341361,0.943223443223443,0.9422996851281141,0.967175219602404,1.01011205920603,0.96936880923056,0.998529780424782,0.9703779366700721,0.9237004502444109,0.959718258109864,0.960799385088394,0.9625996010694291,0.9809240033380009,1.01612903225806,0.973574408901252,0.987578626601049
32824,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,0.7101405390498051,0.690980895229761,0.7025935844757489,0.6796556411418221,0.6796556411418221,0.7201465445708871,0.730688935281837,0.7212776919113859,0.7324414715719059,0.7241813602015109,0.7194372807509329,0.7466981596008221,0.711734693877551,0.7270408163265308,0.7222222222222221,0.744634253175646,0.7317073170731708,0.7397959183673469,0.7083977331272541,0.7320111343075849,0.7476784729412259,0.752224630544212,0.747317126587823,0.7567849686847601,0.7510529482551139,0.7386363636363641,0.726807888970051,0.7523284584591959,0.748663101604278,0.7390944881889759,0.7525510204081629,0.759612127371274,0.7525510204081629,0.7428115015974441,0.7525510204081629,0.7383966244725741,0.7292862369578279,0.7664884410668159,0.7664884410668159,0.7598039215686271,0.76271186440678,0.7621121393576479,0.766294731983574,0.765886287625418,0.765281574991791,0.713121434392828,0.741586717133023,0.7397959183673469,0.749211356466877,0.740481760638448,0.7456160792021089,0.7551175836030201,0.76835515082527,0.771674988651838,0.762257931602802,0.776124450456544,0.765886287625418,0.77461396958148,0.805555555555556,0.850609756097561,0.7913765439691591,0.7852874217416049,0.772144207989603,0.842835388500966,0.7975,0.806682577565632,0.810131139504244,0.8368781915347,0.8244903851478019,0.8353789278467779,0.833622785689476,0.8459687597932359,0.8167321698997622,0.79556412729026,0.8187772925764191,0.839882472884869,0.819672131147541,0.8349753694581279,0.8550408551944458,0.8765743073047858,0.8914276338719599,0.8757525998905309,0.9408602150537629
32807,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886047921537263,0.8815479053574291,0.9256354849203029,0.995,1.00200803212851,0.9779951100244499,0.9444612968040921,1.0185369577483498,0.950050746701464,0.988520408163265,0.954032957502168,0.962494888972762,0.9800965018094091,0.930884184308842,1.01892285298399,1.03428040490978,1.02843315184513,1.03305785123967,1.1056293485136002
32817,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8999076006270699,0.925563173359451,0.8934707903780071,0.921216794503687,0.899016464932055,0.9105909603887751,0.9678988326848249,1.01020408163265,0.9678988326848249,0.9685750847916099,0.988218509709333,1.00844807366546,1.01355166572558,0.9678988326848249,0.9678988326848249,0.9688784497944799,0.947541201132465,0.9793247733848259,1.03888146167558,1.0443864229764999,1.03338054510345
32806,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13988202944006,1.1532250403723798,1.13077524476822,1.15989561724076,1.13788031696578,1.22262236312999,1.23604465709729,1.2841410334383798,1.2133891213389099,1.2148555473246299,1.22506105408687,1.1425,1.171875,1.1816340310600901,1.1764705882352902,1.20100502512563,1.22031662269129,1.30448543301366,1.3036164844407099
32803,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,1.0129659643436,0.983796296296296,0.9904371584699448,0.976331360946746,1.04064525956037,1.03540414161657,1.00506879073135,1.09378060095513,1.04011887072808,1.08128046987103,1.1,1.0840534171249,1.10922308217326,1.1685552407932,1.08530083777609,1.1093502377179099,1.14533856180272,1.09320001245989,1.0943180918234399,1.06547619047619,1.05555555555556,1.09474500439174,1.12888052681091,1.1457334611696999,1.1574074074074099,1.10391460533071,1.09574000878349,1.11568159316023,1.0922586141069899,1.0887772194304899,1.12413759830173,1.14559712773998,1.1693056047894799,1.15646258503401,1.1667932923809399,1.1627467936616203,1.15429339053606,1.1524822695035501,1.1267874381148602,1.12143474503025,1.16129032258065,1.17977528089888,1.15374985391721,1.2021857923497299,1.25417594654788,1.2401832460733,1.21217601353752,1.1874081650292398,1.23595505617978,1.1802575107296103,1.2,1.2114967941839798,1.24028997465669,1.2480064129374,1.2632135306553898,1.25,1.23546074690716,1.24555160142349,1.31795716639209,1.20702267739576,1.22257511074673,1.17219078415521,1.2671999856666798,1.3093503544373999,1.30130597014925,1.2997317120428,1.2793280471688502,1.3326300984528798,1.27927515911008,1.35917909442649,1.4067398119122299,1.40388768898488,1.3529411764705903,1.33333333333333,1.33064516129032,1.3960323291697299,1.4234693877551001,1.4644351464435101,1.39092643629425,1.45590551181102,1.4
32832,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,0.686813186813187,0.7470535844449301,0.7385950379828671,0.737046091266634,0.74798927613941,0.733795802104148,0.7304749154135759,0.731377846391355,0.735759493670886,0.777363184079602,0.7714127616662549,0.745028414937668,0.789299867899604,0.77843093929434,0.7733812949640291,0.8142848713712529,0.7854821235102929,0.8125709958349109,0.807617828913098,0.8186077277364979,0.829169462480299,0.7622811970638059,0.806777946383409,0.7934978045799251,0.847378277153558,0.824598192542886,0.8186524609843941,0.8288564850345358,0.845843343697004,0.8302583025830258,0.8321775312066569,0.8321775312066569,0.8343262773846669,0.8332520552338409,0.8403577789567421,0.829457808626578,0.83278628593677,0.8288564850345358,0.83955223880597,0.8625817965496729,0.87308606124604,0.87308606124604,0.858753315649867,0.83955223880597,0.8516432689247891,0.8588957055214721,0.8591060223054481,0.8400585635205999,0.8414133775281981,0.863970588235294,0.860607497592213,0.859010270774977,0.889146854351328,0.8768554150632221,0.875,0.8695652173913041,0.8693513197484559,0.8693513197484559,0.899903695678343,0.87507292882147,0.8751458576429408,0.875,0.8649544078651121,0.8695652173913041,0.875,0.8553971486761709,0.935016362786349,0.9427828348504549,0.932704589006396,0.935125657510228,0.923531584780199,0.908248716153128,0.9326788218793829,0.875,0.9086711353572909,0.9347446486296421,0.9326788218793829,0.9326788218793829,0.919241912119749,0.946729957805907,0.9433962264150941,0.960076190582891,0.978584176085663,0.980392156862745,0.9844740562502791
32804,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18371212121212,1.19168356997972,1.18951612903226,1.26818181818182,1.25448028673835,1.25448028673835,1.33487506711016,1.2950385387377399,1.20945574491479,1.23719646086283,1.2816406404038,1.27704717400979,1.30212553761765,1.27041622760801,1.25,1.24068147415244,1.3825448613376798,1.34875886524823,1.3733995956873302
32826,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,0.754716981132076,0.756014869112519,0.755681818181818,0.7455656649205041,0.7401315789473679,0.7003785830178479,0.682976971194313,0.696798493408663,0.7195038433453309,0.7216985727507429,0.7195953574275179,0.7369255150554681,0.7659313725490201,0.828125,0.78125,0.7611241217798591,0.731578947368421,0.738108255877529,0.7516756752881801,0.754721688748867,0.7513949985929731,0.7783018867924529,0.7548633427022009,0.7895719935068589,0.7982259692134631,0.817940889834722,0.79582875960483,0.7884299752725141,0.7988001847494408,0.7793263528471959,0.775842776829137,0.771538791255894,0.76222435282838,0.766794549393283,0.771491550330639,0.772330423102754,0.81190798376184,0.8605798889574342,0.836374695863747,0.811611500543282,0.8037184685452091,0.796687607081668,0.801411290322581,0.781657113079729,0.819838056680162,0.8024691358024691,0.8025934003119041,0.8072417611762119,0.8605798889574342,0.857327925131972,0.85,0.828125,0.8442056792018421,0.836713995943205,0.8217068275122859,0.845898624880077,0.831402052346362,0.83065010732904,0.8430913348946141,0.877136930818342,0.9108126021147379,0.90009842519685,0.922590771041647,0.8605798889574342,0.892857142857143,0.8523927840796379,0.8188775510204079,0.8442726509216759,0.8537886872998929,0.8605798889574342,0.911789635217216,0.981062293913198,1.00109420479102,0.975126299485882,0.953591862682772,0.932169773899246,0.91393504753637,0.886408404464872,0.916666666666667,0.958333333333333,0.9226854745112041,0.925818066292492,0.9536990437846,1.01347797424796,1.05502225766521,1.0422131502467702
32829,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7913998170173829,0.797546012269939,0.8096343586767271,0.839928057553957,0.822995469199467,0.821713147410359,0.886404305894146,0.8715862870424169,0.8309932812556271,0.8434847407298269,0.8747563352826508,0.8738772556707409,0.904004006665958,0.8556307330196351,0.87582176771366,0.8956790590327671,0.91922845087402,0.866050808314088,0.895712793314047
32827,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04960135804499,1.02049180327869,1.03212605378882,1.04166666666667,1.0590313302867,1.09271062161583,1.0481181515007099,1.04972375690608,1.03825136612022,1.0314875135722,1.05079920680227,1.04166666666667,1.03298312350934,1.02851941747573,1.04371584699454,1.0174418604651199,1.06784223579941,1.09942638623327,1.0958904109589
