Zip,city,state,metro,county,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
78212,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2195121951219499,1.20975609756098,1.1652298850574698,1.1593137254902,1.1627906976744198,1.25925925925926,1.29770992366412,1.18914431673052,1.23571428571429,1.28607918263091,1.27586206896552,1.30097029937286,1.30970724191063,1.2962962962963,1.2998366013071898,1.32777777777778,1.35,1.3125,1.3386581469648602,1.2375,1.2138461538461498,1.1745406824147
78215,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16183035714286,2.14666666666667,2.17108108108108,2.10384615384615,2.18110236220472,2.1055753262159,2.19271623672231,2.22817764165391,2.24507222683129,2.22982255758943,2.2360656869699502,2.2333333333333303,2.17932204604925,2.18553459119497,2.12477106227106,2.12068965517241,2.08778173190985,2.2824536376604905,2.2824536376604905,2.31598264391715,2.2887323943662,2.2727272727272703,2.2727272727272703,2.2179200077054597,2.22324159021407,2.2727272727272703,2.21112696148359,2.21112696148359,2.22054794520548,2.20227567667779,2.1563342318059298,2.1563342318059298,2.20689655172414,2.18534482758621,2.16216216216216,2.1261261261261297
