Zip,city,state,metro,county,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
78212,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09856859013824,1.01190476190476,1.03333333333333,1.1,1.04748258391387,1.13751263902932,1.16569525395504,1.1987951807228898,1.10378207360966,1.11749680715198,1.08467459762071,1.10045146726862,1.0539629005059001,1.06166191674254,1.13207547169811,1.1199551569506698,1.10022573363431,1.12575301204819,1.09838709677419,1.1705882352941201,1.1671428571428601,1.16666666666667,1.17840095465394,1.20192307692308,1.1705882352941201,1.1787610619469,1.16040354656944,1.2,1.2062523683213302,1.25984251968504,1.20145312654984,1.16233433671976,1.09375,1.0958904109589,1.09375,1.09375
78215,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9709375324015803,1.8495170351039198,1.8373771693943501,1.84791843670348,1.98446601941748,1.88388625592417,1.9768888888888898,2.13392941635714,2.1186057159894403,2.12457551578233,2.14140386571719,2.12221304706854,2.1168849005729697,2.08622222222222,2.11117037411527,2.13369963369963,2.01241493357396,2.32142857142857,2.32142857142857,2.27192276749799,2.30704534373476,2.32142857142857,2.2727272727272703,2.20440881763527,2.20440881763527,2.21216850217491,2.30236816121533,2.4882629107981202,2.07404637247569,2.2352378362101604,2.30046948356808,2.2453222453222503,2.2275610155014802,2.2018739352640497,2.00029096044548,2.07009345794393
