Zip,city,state,metro,county,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
98052,Redmond,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,1.5225988700565,1.7138810198300298,1.73168808111673,1.7487046632124401,1.8104003112212699,1.80769230769231,1.8119040519144898,1.78761580596443,1.75775821726223,1.71071176422297,1.71567186420472,1.7787868191541898,1.8413597733711,1.8092307692307699,1.848,1.8102683504341,1.94019122609674,1.901242738006,1.88819744357339,1.8209150326797399,1.88848085464627,1.86285977670798,1.9168,1.9287581699346399,1.91647314755499,1.93559393142935,1.92946058091286,2.04366812227074,2.13333333333333,2.16,2.20384546646015,2.02307692307692,2.07225097499908,2.06008010680908,2.05411937351785,2.0102726897253897,2.0480109739368997,2.0725450239576997,2.07313432835821,2.09358288770053,2.17785080393013,2.2661870503597097,2.2179696293152795,2.25,2.27446161048689,2.27692307692308,2.2738782051282,2.25841184387618,2.37602027907151,2.4646983311938397,2.4480519480519503,2.43790849673203,2.46338215712384,2.4005652049661803,2.34375,2.34667629137386,2.30298507462687,2.26970954356846,2.25127551020408,2.2746331236897297,2.4196627514971802,2.47706422018349,2.4940462180378704,2.576,2.54925373134328,2.53020268113629,2.47256777625257,2.38311688311688,2.3437908496732,2.34251968503937,2.28531073446328,2.35398043879639,2.3431348425196896,2.46596051998074
98012,Bothell,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93096153846154,1.9510475275605,2.07416417786627,2.11846153846154,2.15038833715304,2.04658385093168,2.1512466440994498,2.09782608695652,2.09042887049305,2.0802139037433203,2.0124883054229,1.93167701863354,1.91304347826087,2.11152020200061,2.14285714285714
98103,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85066312997347,2.9193617476975797,2.84974093264249,2.87757731958763,2.8672413793103395,2.5696969696969703,2.61758909342111,2.7840818306322794,2.95926966292135,2.90968976495292,2.82456140350877,2.84626234132581,2.93343653250774,2.9552356849098396,2.99742133320565,2.79464285714286,2.7336860670194,2.65833333333333,2.71565495207668,2.84250960307298,2.8729837514084102,2.86806883365201
98115,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28772189349112,2.42718446601942,2.63157894736842,2.5745700485470198,2.59579728059333,2.5592417061611403,2.62793914246196,2.7504045307443397,2.73744319506771,2.55334281650071,2.40683229813665,2.6765444015443998,2.5745700485470198,2.42045454545455,2.4726159368648903,2.52106741573034,2.36719290030548,2.39,2.59160493400296,2.6767100192678197,2.70503983496296,2.7727272727272703,2.71055753262159,2.8046875,2.67679853621482,2.6576576576576603,2.51580278128951,2.46302816901408,2.55842558425584,2.75361408457004,2.7192474674384903
98133,Shoreline,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9088435374149701,1.87780561326327,1.93936553172341,2.09774436090226,2.1140350877193,1.9956458635703898,2.12298682284041,2.16751918158568,2.12538230030909,2.03047895500726,2.0043731778425697,1.97878359264498,1.9375,2.02465608465608,2.07826086956522
98122,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3693017127799703,2.31729055258467,2.45425415871284,2.37451946504954,2.35223160434258,2.2916666666666696,2.45170693859455,2.46620213209457,2.5,2.28227242944959,2.26917057902973,2.2916666666666696,2.3116438356164397,2.4141604010025097,2.47915760475569,2.42463958060288,2.3005952380952404,2.25895316804408,2.4007220216606497,2.3901464713714997,2.3935124776032595,2.46666666666667,2.49223602484472,2.66836086404066,2.69502197430696,2.6937202396525604,2.6937202396525604,2.68822674418605,2.69502197430696,2.6939655172413794,2.68255588673621,2.7508333333333304,2.7043960110445897,2.79393173198483,2.7938830143546496,2.7938342967244703,2.8244274809160297,2.8457599202978505,2.93290192694852,2.90561959654179,2.84211864093463,2.8408758361203996,2.8289473684210495,2.9186991869918706,2.9201127819548898,2.94346911505947,2.9297679237161405,2.8595890410958904,2.79386371324773,3.0035379874362897,2.90513833992095,2.96863786630806,3.0152632017324703,2.92012054557679,2.91423001949318,2.9132301176602597,2.94504231099879,2.9718062862538797,2.9884805183009906,3.22569444444444,3.23817292006525,3.23439878234399,3.2641165755919905,3.2210031347962405,3.1896921680283903,3.18032786885246,3.15689655172414,3.1188118811881202,3.1188118811881202
98208,Seattle Hill-Silver Firs,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71451612903226,1.6387096774193501,1.73591624508151,1.75,1.80474934036939,1.87270283479961,1.8596774193548402,1.8758064516128998,1.8638888888888898,1.8475806451612902,1.8636363636363602,1.83600713012478,1.845,1.8333333333333302,1.88166666666667
98034,Kirkland,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60714285714286,1.63425925925926,1.7784265010352,1.8001591642754702,1.91851851851852,1.93481481481481,1.76678959627329,1.94891325536062,1.9314285714285702,1.84594222833563,1.9166369047619,1.97652716466788,1.92074074074074,1.92648148148148,1.95734597842612,1.9920634920634899,2.0562962962963,2.09714285714286,2.1024894998090904,2.01185185185185,2.04615384615385,2.00468933177022,2.0321637426900603,2.05080831408776,2.07355021216407,2.01185185185185,2.2213521194896297,2.1185446009389697,2.2171052631578902,2.05900621118012,2.0614648033126297,2.09071949947862,2.07373271889401,2.05277777777778,2.0711111111111102,2.06789250353607,2.1748826291079797,2.2026800775315603,2.29960317460317,2.2062161454240696,2.21732531500573,2.2220496894409902,2.1785714285714297,2.17954815087547,2.09193776520509,2.0714285714285703,2.08800750117206,2.11454753722795,2.1458333333333304
98125,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8879310344827602,2.04767726161369,2.05,2.0858957219251297,2.1041666666666696,2.11904761904762,2.0808823529411797,2.1041666666666696,2.15115766047165,2.0808823529411797,2.14513788098694,2.0592,2.0833333333333304,2.19730699297263,2.14918759231905
98109,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,1.8156084881944998,1.9306586061201498,2.03488372093023,2.01838503198591,2.07454289732771,2.02247191011236,1.98554533508541,2.0181803995006202,2.0291376559327,2.06333973128599,2.00553250345781,2.05645161290323,2.11184498795037,2.11693548387097,2.12732514395965,2.20150741202017,2.20382338439625,2.2258064516129,2.31645569620253,2.26628895184136,2.3801169590643303,2.4417549167927404,2.31314432989691,2.28761904761905,2.28496851340834,2.26841017640377,2.40490818989623,2.46960486322188,2.4483870496327795,2.5531914893617,2.54621504621505,2.4347378155623303,2.5444880756394,2.53918258444674,2.5415512465374,2.42520532427074,2.43356643356643,2.4488722406039103,2.35849056603774,2.5096030729833503,2.44050751929067,2.47836011497456,2.5681492109038704,2.6007109004739304,2.6007109004739304,2.64650283553875,2.6654593735322796,2.64073471375122,2.67227986700298,2.6398611054783396,2.6398611054783396,2.6123595505618,2.6329787234042596,3.0274837792571496,3.00847457627119,3.0989583333333304,3.1023717595146203,3.06084823309855,3.11643835616438,2.91898307775064,3.0687830687830697,2.79340082079343,2.6655341087915803,2.8899564902103,3.22374447205984,3.27870879120879,3.3057324840764304,3.44827586206897,3.50862068965517,3.45802919708029,3.36752136752137,3.31955294079354,3.2579787234042596,3.16804407713499,3.3373786407767003,3.2982791586998097,3.26813388609109,3.32801597734857
98105,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2953605015673997,2.3076923076923097,2.45664739884393,2.59067357512953,2.52666666666667,2.7,2.7375,2.7375,2.65555555555556,2.6584229390681,2.65555555555556,2.65756501182033,2.89103908206652,2.74224479391349,2.74084302325581,2.6326732673267297,2.5198791379956202,2.84012437689375
98204,Paine Field-Lake Stickney,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56617647058824,1.5226960110041299,1.6338880484115,1.6121045392022,1.7066666666666699,1.75781628264209,1.6019257221458,1.6589861751152097,1.64580467675378,1.70827067669173,1.6469038208168603,1.5884180650301298,1.65263157894737,1.70196671709531,1.6902255639097699
98004,Bellevue,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35048678720445,2.4082821300563197,2.5731979884522302,2.68123667377399,2.7862913603908197,2.8,2.80058055152395,2.93508500772798,2.8670449673179705,2.9636667695790897,2.8717647266812794,2.75225075945871,2.6947654933036,2.64866907915171,2.75648148148148,2.7517217231720297,2.8375114353673
98102,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,1.62961011591149,1.66167664670659,1.6666666666666698,1.75882352941176,1.9645390070922,1.99375,1.9645390070922,2.08886191132401,2.02357320099256,2.0856847253574102,2.09297074415865,2.25258323765786,2.34477743884138,2.20376712328767,2.3556231003039505,2.15267175572519,2.17543859649123,2.08052054794521,2.0614035087719302,2.14408233276158,2.09503239740821,2.23203769140165,2.2123893805309702,2.16312056737589,2.11330935251799,2.30109204368175,2.2471910112359597,2.3325817361894,2.21774193548387,2.2916666666666696,2.35419440745672,2.51272015655577,2.51272015655577,2.6744186046511604,2.45900537634409,2.55633021603811,2.49812531265633,2.4903846153846203,2.54253308128544,2.58064516129032,2.6797385620915,2.53690036900369,2.59025862068966,2.66773162939297,2.5425531914893598,2.64557670772676,2.65399737876802,2.5955941911594502,2.59668508287293,2.52282554246091,2.4311457349701002,2.49454545454545,2.62649458067644,2.6904887193317095,2.76224856615941,2.79,2.6108452950558196,2.60869565217391,2.53404915616632,2.54791780821918,2.5192096597146003,2.53846153846154,2.70873786407767,2.68595041322314,2.56198347107438,2.67068965517241,2.9904109589041097,3.03947368421053,3.02232854864434,3.0054469871041203,2.8201437694554103,2.8,2.7263157894736803,2.72192885123358,2.7263157894736803,2.80637254901961,2.75800255236307
98107,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45372863104052,2.41599306126829,2.43386243386243,2.4458204334365297,2.31119652512956,2.40890412581119,2.48129279315851,2.5145505412036697,2.57085020242915,2.54247572815534,2.5452016689847,2.4918875370510802,2.39776951672862,2.4,2.47540390914331,2.5116744853587,2.5,2.4885496183206097,2.50771661321533,2.56409465438162,2.67271967315143,2.68540829986613,2.6973058637084,2.63595839524517,2.64285714285714,2.63595839524517,2.53875012468828,2.59046185641118,2.68921095008052,2.6735744618651203,2.69299363057325,2.7405552662153,2.6045714285714303,2.76261943163875,2.76153846153846,2.60769230769231,2.64424410540915,2.49166666666667,2.60769230769231,2.7057597247472103,2.71818181818182,2.7339925625422596,2.90620871862616,2.99166666666667,3.0316684179088904,3.0506172839506203,2.94910179640719,2.82722868217054,2.7994011976047903,2.6484375,2.70300995475113,2.7720207253886002,2.7546916890080397
98032,Kent,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8803738317757,2.03333356929481,1.96267190569745,1.98703534218968,2.10576923076923,2.10576923076923,2.0,2.04698795180723,1.9642145989603599,2.02824667485487,2.00170558477818,1.9458948476424398,1.93880597014925,1.88888888888889
98059,Renton,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20405862457723,2.36753965878479,2.44494078417845,2.2739187418086497,2.16760563380282,2.19803420690416,2.24215246636771,2.28267045454545,2.22923076923077,2.12257100149477,2.1332520393575,2.09639124338793,2.0936800250506598
98121,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,2.31362467866324,2.30532786885246,2.22298660135427,2.21455033597312,2.27802963290579,2.25035161744022,2.16311546213648,2.31379731379731,2.4153461956986897,2.29639687098431,2.36935866983373,2.3407022106632005,2.35714285714286,2.2822422932427595,2.33759578734217,2.28792134831461,2.18160377358491,2.2333090032403304,2.35294117647059,2.39860950173812,2.47319034852547,2.7903726708074506,2.8059071729957794,2.77702702702703,2.7272458153952903,2.61770680037173,2.54413291796469,2.6122448979591804,2.6118060127276697,2.6152570480928703,2.60263461357148,2.60263461357148,2.6292532285232997,2.7166437414030296,2.7048273133945204,2.66105423850575,2.70891015609325,2.64541501383607,2.65378421900161,2.69776026662148,2.67910447761194,2.7391304347826098,2.7391304347826098,2.7584770114942505,2.91044776119403,2.91528239202658,2.9207317073170698,2.95911949685535,2.95911949685535,2.9615384615384603,2.8921568254161696,2.85,2.86290322580645,2.8633985092914,2.91439717314488,2.91282105374189,3.0155038759689905,3.06863999836181,3.1044776119403,2.87401060012268,3.22966507177033,3.28151986183074,3.1520467836257304,3.03947192381852,2.93280516431925,3.2130777903044,3.3378016085790896,3.4042218238646798,3.60915520783942,3.6434108527131803,3.5772110499673904,3.4848966613672503,3.73451661157839,3.67571855426999,3.68181818181818,3.6560726447219105,3.64812834224599,3.8751829027076696,3.98076923076923,3.8071065989847703
98116,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42194092827004,2.56410256410256,2.54172015404365,2.6385035729297996,2.5842839036755403,2.65638002773925,2.85987261146497,2.7989726027397297,2.78571428571429,2.7613293051359507,2.7979452054794502,2.7965261195593,2.83050847457627,2.7979452054794502,2.7998396635015803,2.7598097502972596
98007,Bellevue,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17914463521358,2.4223602484472,2.4223602484472,2.59528261793455,2.4526666666666697,2.52133333333333,2.32094202898551,2.34,2.29419889502762,2.24585635359116,2.25130890052356,2.19109947643979,2.39009203336209
98011,Bothell,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00204939919893,2.07642857142857,2.07428571428571,2.08526418786693,2.0833333333333304,2.19112988384372,2.09573091849935,2.1345407503234197,2.1045576407506696,2.13178294573643,2.11038961038961,2.11038961038961,2.13178294573643,2.11886304909561
98405,Tacoma,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44781144781145,1.44781144781145,1.5833333333333302,1.62834190231362,1.48780487804878,1.51524390243902,1.6066838046272502,1.5833333333333302,1.56578947368421,1.54545454545455,1.57468336572826,1.50877337056199,1.4916666666666698
98112,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5833333333333304,2.58823529411765,2.59,2.55813953488372,2.5,2.7348148148148104,2.57596153846154,2.55260469867211,2.55032467532468,2.56795422031474,2.578125,2.44166666666667,2.46720333929636,2.6505853094855296
98106,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3611149647694503,2.4025069637882996,2.4583333333333304,2.45571658615137,2.43310391698893,2.50838926174497,2.47181964573269,2.33692307692308,2.4246794871794903,2.28440366972477,2.25230769230769,2.17538461538462,2.2110017889087703,2.30163461538462,2.29800498753117
98101,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,2.40863787375415,2.5488565488565498,2.46082468655426,2.42424242424242,2.49221183800623,2.42004545008665,2.5323838378821404,2.45016421645292,2.49360613810742,2.567259334279,2.55244029075805,2.5317220543806602,2.47314814814815,2.46245919477693,2.51060606060606,2.5,2.67319096844396,2.55306427503737,2.60554089709763,2.76848249027237,2.7408637873754196,2.69101123595506,2.63185108583247,2.6017687669473397,2.54816955684008,2.59978741496599,2.58282524002509,2.58274231678487,2.6639647586025097,2.75910641020815,2.83096926713948,2.76848249027237,2.68506227909059,2.77044854881267,2.8212962962962997,2.6960784313725497,2.7812741704562303,2.7649752334767097,3.00179211469534,2.94842445461891,2.9900332225913595,2.9810298102981,3.16920812410762,3.07418353035464,2.9984510695726097,2.88557949417409,2.90119245372568,2.9535864978902997,3.33758865248227,3.3849921165252597,3.4253502589058398,3.32258064516129,3.23141486810552,3.0775736139866603,3.1097560975609797,3.0911160013304104,2.6062992125984303,2.9535864978902997,3.00179211469534,2.9624889576577598,2.99144518272425,3.06923076923077,3.15827338129496,3.4606741573033704,3.50394548063128,3.59439460003354,3.29237889849334,3.5439276485788103,3.6324344677305604,3.5225048923679103,3.50719424460432,3.48069476373932,3.44696234365004,3.4340140991084396,3.40607210626186,3.2785581500399603,3.29505481140447
98104,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1008645533141204,2.38888888888889,2.39684444444444,2.40683760683761,2.37179487179487,2.38562091503268,2.4559859154929597,2.3981900452488705,2.4724186704384703,2.64158392187027,2.64640623716976,2.76198347107438,2.65359477124183,2.82905982905983,2.74038461538462,2.53602376467179,2.53602376467179,2.4552763819095498,2.5261317085818,2.53957451099012,2.5690235690235697,2.66620164581457,2.73404255319149,2.6411695533883903,2.65,2.68330766772235,2.6211634054363198,2.8936170212766004,2.68718801996672,2.77104874446086,2.7551020408163303,3.12341772151899,2.72232304900181,2.80713342140026,3.0852467195529596,2.655,2.91895877518558,2.97475861944735,2.7637997432605896,2.6271186440678,2.7473958333333304,2.76095022989433,2.7066597702789505,2.9109589041095902,3.0619972153465302,3.328125,3.30577772442802,3.27127358321484,3.22885433984325,3.2287950021647696,3.03966909373011,3.037444447644,2.9987129987129997,2.92426187419769,2.93057607090103,3.08184523809524
98402,Tacoma,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08747933330354,2.10371564265027,2.20907599963974,2.08310871518419,1.9039156626506,2.07119700174745,2.07025411061286,1.95748531480103,2.0205479452054798,2.2,2.18267146787377,2.18832891246684,2.33601286173633
