Neighborhood,city,state,metro,county,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
Oakbrook,Lakewood,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.480185259766,125.237536162961,130.14521782674,129.437869822485,125.882000782748,118.85838150289,124.935556396696,126.01999186293001,128.96672252186198,128.20996978852,131.672597864769,131.672597864769,140.02333722287,142.804232804233,143.34203655352502,141.486810551559,133.219954648526,133.219954648526,134.233998211991,138.415672913118,132.670881057072,131.897202665194,125.65386809038999,124.506483292528,124.506483292528,125.15455950541,138.713980789755,138.706311945749,142.304270462633,140.236785329018,137.30569948186502,131.79447582634398,130.675049371113,130.949781659389,140.446630136111,139.751364834228,142.80401636296003,143.154274042507,151.465798045603,153.84190683514,156.98884448884502,161.42972566424402,156.349712827058,149.679487179487,146.154825459714,142.950676560454,157.73946654379802,161.339598974908,168.262653898769
Mirror Lake,Federal Way,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.755153821757,182.228666114333,174.589705100541,173.738232648583,173.18840579710098,174.20814479638,180.790960451977,181.349107142857,179.268292682927,179.913558106169,189.518309859155,209.65504978662898,212.083333333333,198.726708074534,202.32142857142898,211.726200659905,211.726200659905,204.54545454545502,204.669286060109,206.55991735537202,223.55105377907,212.4375,193.54758064516102
Hilltop,Arlington,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.625978667447,166.09489563780198,167.647058823529,166.22508076589702,163.992737230623,161.476355247982,151.41668489033998,152.32899706252599,150.19128223301598,142.055989541967,150.742115027829,142.505999362096,154.335916744535,167.633931117212,166.835245046924,165.76865109269,168.984760926165,174.592549476135,168.80519480519501,172.153018214662,168.40171463564,167.624944714728,160.473251028807,164.106921143092,166.959578207381,172.923172702851,180.70334982727502,182.547096487023,189.189189189189,189.189189189189,189.189189189189,199.530516431925,201.26861555432998,174.804262722923,176.92588693712102,191.116684099759,195.526138209238,195.526138209238,195.134575569358,200.991189427313,199.530516431925,201.343986713681,204.373059006211,203.500877805406,203.500877805406,206.93135935396998,206.93135935396998,228.364042434394
Twin Lakes,Federal Way,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.99624294282499,118.889389614942,119.84227129337499,124.007130449811,127.986348122867,128.779395296753,129.12924689988898,130.523380033375,131.35032894736798,129.3265993034,130.65276381909501,130.595040850792,131.063640409435,130.605504587156,130.605504587156,127.380952380952,130.825242718447,134.363374049008,138.036196319018,136.612021857924,134.395042828101,137.798404907975,136.684774746101,129.061599281788,119.612403100775,132.65306122449,136.86182731530099,138.194444444444,140.376213592233,144.986114364105,146.326804915515,148.148148148148,143.564356435644,141.666666666667,140.0,136.768867924528,135.670042139663,145.715534829496,148.880597014925,157.284768211921,156.964125560538,165.15837104072398,167.358610818897,168.081896551724,164.741111829347,164.258241758242,163.768115942029,162.9218908308,164.29577464788701,164.197080291971,174.80274556843898,176.793248945148,180.055687499527,180.89613817758598,183.375209380235,182.979452054795,179.77340823970002,182.149248389406,187.41197183098598,191.13877156561,190.884842209517,186.66619352576302,189.69072164948503,200.456621004566
West Campus,Federal Way,WA,Seattle,King,145.74889778748502,140.96185737976802,135.057471264368,135.057471264368,135.14424718333902,136.20661324607,139.16393641548402,134.009913999044,132.065555827487,132.304299889746,127.329192546584,118.947003329634,110.096815415139,104.912411919852,106.084905660377,102.380952380952,106.531514104184,107.31270275750201,110.36446469248301,108.695652173913,106.524466750314,102.232558139535,100.154320987654,91.7391304347826,92.8176795580111,89.8914518317503,94.9710741559622,99.7892023786439,100.589227075315,101.039272443052,101.887858134545,112.68320180383301,108.20895522388099,105.210526315789,110.797046446471,108.05152979066,111.906893464637,108.695652173913,108.695652173913,112.147742981076,111.370716510903,116.459627329193,116.459627329193,116.07142857142901,113.86455404138701,109.56693492982599,109.765875471061,113.689125530786,109.314359637775,112.30126096491199,110.90030574361201,111.842105263158,122.015851795264,130.73038869258002,126.21359223301,125.62893081761001,132.109164420485,126.23345935727801,129.256648993491,124.857954545455,124.06419739851299,121.197314933676,118.221546901893,113.748763600396,119.968591425441,131.072874493927,145.764348785872,137.5,137.017573565041,139.574367501304,135.581395348837,136.05442176870702,136.05442176870702,136.05442176870702,150.74114837017598,153.697916666667,152.101769911504,154.028436018957,153.647740736751,155.822036843935,156.573116691285,157.142857142857,156.944444444444,156.659574218658,155.482115085537,151.898734177215,156.114073415784,167.004048582996,175.548589341693,185.397522110001,185.131195335277,181.54017857142898,180.536148590689,180.16236189907397,173.64440993788799,176.743557011312,169.125993189557,167.332917385255,182.987141444115
Peacock Hill,Gig Harbor,WA,Seattle,Pierce,213.603632815695,213.58858858858898,205.848465100034,201.680672268908,201.396875471666,195.14568544569,198.655256723716,199.142929165616,198.948948948949,196.498054474708,196.498054474708,190.931989924433,187.647723267892,187.312312312312,182.13994010345797,178.96551724137902,174.05879319236698,179.36056838365897,174.86338797814201,171.217880917554,171.066321027176,167.835569013322,164.78021978022,164.78021978022,164.109589041096,165.72344322344298,166.949838187702,166.666666666667,171.365530767345,173.13802640338403,183.098591549296,183.098591549296,182.176183992171,178.25501541665,185.634975711312,185.634975711312,186.532309619258,185.634975711312,188.0676313806,190.49271339347698,194.242998180171,194.55804749340402,195.407914020518,193.927948866938,197.454219681983,197.100175746924,200.33649683898201,198.49688031764,200.33649683898201,202.68199233716498,202.165783655995,205.78910686457297,195.9121169378,203.941289159342,201.308552395509,204.042715484363,206.862068965517,208.182476466329,210.572872788543,197.84105858136797,198.49688031764,207.42590742590698,209.310344827586,209.310344827586,211.873769942237,212.430121670503,216.72988478458302,210.373880989995,209.370904325033,216.923850825288,220.538182144367,221.537396121884,220.784549531684,223.801179736294,213.31528259940498,223.801179736294,216.13751614466,216.13751614466,212.463005590266,209.92837737713,213.968871595331,212.78035934398997,204.72625175479598,202.58986527432302,211.34615384615398,201.87338501292,207.5,207.5,218.250503693754,231.843575418994,234.253285262635,235.383068737505,237.089881375589,237.837919398675,237.573640168224,238.350216030554,240.149386377753,232.70653784147498,235.30447025695202
Rosedale-Hunt,Gig Harbor,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.830409356725,201.666142722414,204.724661933397,207.51707256943698,211.29415447475898,214.678154460885,214.137010676157,214.455646240951,215.21929824561403,217.89123940072898,219.73309608540902,219.73309608540902,219.73309608540902,220.89762606148102,218.843416370107
Issaquah Highlands,Issaquah,WA,Seattle,King,234.615384615385,234.228187919463,231.06318290809398,230.60885608856097,226.74542449773202,223.529046133191,223.140495867769,222.54335260115602,219.780363731633,217.36231884057997,218.461538461538,217.007512520868,214.974114296432,217.602321246016,216.959115715475,212.616459627329,213.21585903083698,208.02919708029202,207.347931873479,205.592105263158,205.592105263158,202.061476164182,200.0,197.980496453901,197.183098591549,202.083333333333,204.223030682095,209.645161290323,211.46950598919602,214.647758921828,214.82421875,216.60357860062302,216.071540913886,216.160576428204,220.645269140756,225.59005518566102,225.903614457831,225.669472073451,228.31050228310502,230.12552301255198,231.458333333333,239.10733262486698,237.83783783783798,243.734541811465,243.18181818181802,246.9654199012,247.47491638796,246.78837052062198,247.524752475248,247.524752475248,255.376344086022,261.986899563319,254.044715447154,263.514644351464,262.464722483537,259.803921568627,261.540937665682,260.48505722383703,259.23525599481496,259.259259259259,259.02939270329,264.051288323549,267.14479180002604,269.973615048023,271.96373588778704,273.093801729422,275.746713413339,275.44217687074797,276.842105263158,277.777777777778,274.081315177501,282.66830849751597,284.560402684564,298.93924783028,294.213223140496,302.63838592860805,303.628445320937,310.61282830087504,306.085872114748,306.919280269899,311.03612360902804,312.032630863358,312.30479267636,303.680426548288,309.52380952381003,316.897347174164,323.75440800661596,335.46325878594297,350.116398949084,360.16597510373396,367.965367965368,355.378386675877,343.34027055150904,353.667625822652,342.350113907874,333.443197812063,333.930609597925,361.63522012578596,372.92817679558
Klahanie,Sammamish,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.042735042735,245.098039215686,246.96216514774898,243.682310469314,263.374485596708,255.44884393063597,246.09230871767502,242.700729927007,259.550561797753,259.009009009009,253.718397997497,255.31914893617,257.985611510791,261.792452830189,262.46719160105,264.008620689655,273.63184079602,279.584924531733,278.735753503399,273.02734375,278.015397775877,280.188405797101,280.973451327434,284.717573826222,285.809128630705,292.977793073036,302.679372197309,304.867256637168,304.867256637168,303.235294117647,309.613461538462,309.635712492468,311.125916055963,309.657963446475,309.635712492468,313.66821963665797,314.880650211498,316.742081447964,325.141046562228,337.359954751131,343.081517554901,343.12218811561297,344.55972434915805,349.142803517803,356.783932135729,352.845759817871,369.126991796997,366.11031508411696,377.155172413793,378.295577693611
Tyee Park,Lakewood,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.209259021446,165.950334288443,169.961602870032,171.945566712645,171.945566712645,164.472882388787,178.680183199285,185.06493506493499,183.186490455213,183.186490455213,179.95,198.433147632312
