Zip,city,state,metro,county,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
98052,Redmond,WA,Seattle,King,246.88271604938302,244.493392070485,244.52658733959,240.40069686411098,237.794948234545,235.465494200379,232.016241299304,231.21262458471801,229.737373737374,227.86483805517398,226.666,226.247735588283,221.517883979561,215.450847583551,215.748031496063,210.57891343741298,208.140262993112,207.62342082669,205.77920916085202,205.77920916085202,205.37262072846198,202.334630350195,200.92695134938597,200.44642857142898,195.742343938013,197.12324766355098,206.177368811073,211.409395973154,214.015151515152,217.023505157686,215.56344506891497,215.71808510638303,216.90384615384602,215.408805031447,223.07692307692298,222.296511627907,226.30754869281398,228.95216645216598,231.78807947019902,233.88312690803102,236.820742956869,242.537313432836,246.408450704225,246.408450704225,251.515829868884,256.012412723041,253.61956521739103,253.60913419371002,252.7303465765,254.166303995399,257.217867666818,258.432203389831,256.320580395008,262.393126248634,262.645914396887,262.544202973186,264.61149867692995,266.05042016806703,264.032795997777,261.021637907423,270.433305012744,274.323323754789,278.16574905824405,286.254450519317,288.109756097561,286.528326745718,285.712885154062,287.084870848708,289.382636655949,290.644867118291,292.688153208384,294.26048565121397,297.991679951702,309.661290322581,309.52380952381003,305.263157894737,314.082317665614,319.27110599636103,316.696832579186,320.620886353664,325.90756919206,327.959977765425,332.323232323232,327.848988291629,327.848988291629,332.706734216187,340.37558685446,350.726552179657,363.40909090909105,370.66137566137604,372.54901960784304,365.16853932584297,364.37141366718805,377.631578947368,381.59629574727404,381.94444444444395,387.14065361883695,386.71797629677695,397.191525829524
98012,Bothell,WA,Seattle,Snohomish,179.68481779483298,178.310298707089,177.39726027397302,178.84775374376,176.565008025682,174.466397263986,172.517251725173,170.50123253902998,167.487684729064,163.811206434756,157.412790697674,156.33882888004499,153.101071975498,150.09622786759,149.128686327078,148.234200743494,150.438549428189,151.162790697674,148.143518518519,148.387096774194,148.756218905473,148.665912945167,148.602264685067,145.85060540688698,150.167224080268,155.369597681259,155.051710421639,155.164538382504,155.52380952381,158.183480646144,159.807589524319,160.72266113950002,161.616161616162,161.04461615954,167.829193472132,167.60777227008302,169.71900490983802,170.650956145339,173.08995107263803,175.88607594936698,182.75669969898,185.860650120403,187.791621524016,187.872628726287,188.865816475699,189.46132369378103,186.443838108231,187.20802813760702,187.48197288722199,190.494788249599,191.112368343648,193.897149938042,191.36535113174702,195.153743315508,194.285237813125,195.699761715647,199.026296027118,198.869752421959,197.48516599435501,194.18612457940603,196.49064171123,200.427927927928,202.163087237861,205.059496062043,205.24041058887101,203.766982297242,203.766982297242,204.83151684483997,207.348972197575,208.262204482653,208.22864322493302,208.42426581890498,207.466804979253,209.21113243762002,213.617556204793,214.855371900826,218.052792654935,221.21014964216,224.30956205963298,226.54479917610698,229.164583333333,232.14285714285703,233.092781241767,233.95868465430001,240.66757493187998,245.597625869832,249.224167924706,252.010262481361,254.421119592875,257.314974182444,264.24870466321204,266.206482593037,266.240681576145,268.214571657326,266.240681576145,270.695020746888,278.01041481629903,286.82012854719,286.02628527251596
98103,Seattle,WA,Seattle,King,310.29661837172597,302.914285714286,308.988764044944,313.33333333333303,306.063154949101,303.967479674797,294.444444444444,294.104716227018,293.735640857943,290.878787878788,292.782116328426,282.547169811321,276.86099439775904,272.92576419214,276.548672566372,273.287671232877,274.493100322321,270.872331691297,268.249466950959,264.204545454545,271.041975308642,267.327447833066,269.99941587647703,271.571079024495,265.442477876106,268.487103174603,269.25300049078703,271.12676056337995,276.17461410455,275.91973244147204,276.842105263158,269.711328976035,265.243902439024,262.589928057554,281.818181818182,279.893889498719,279.893889498719,288.284518828452,296.476669389422,303.110236220472,308.33333333333303,314.285714285714,307.97101449275397,311.486412059985,319.376603990991,321.357142857143,319.884486359896,310.37037037037004,313.40389185977403,313.676470588235,319.603165374677,319.438888888889,327.611940298507,337.92103109396703,351.44421172886496,337.628296430932,349.74619289340103,352.517345399698,347.889651665395,346.697853604843,363.63636363636397,372.21431958274104,371.621621621622,376.28787878787904,379.71518987341796,375.0,385.62091503268,391.54229129115896,387.064516129032,388.948924731183,389.344262295082,389.344262295082,409.09090909090895,405.95238095238096,407.80141843971603,419.098913674039,422.835820895522,440.677966101695,434.72826086956496,434.466019417476,425.531914893617,438.94593061259695,444.978632478632,463.33750782717595,466.6,466.6,474.011437908497,460.0,477.12424346539103,493.16326530612196,489.33802683802696,484.375,480.295566502463,517.301038062284,520.9424083769629,529.4701986754969,538.869963369963,530.426396727593,549.488945753622
98115,Seattle,WA,Seattle,King,273.949771689498,284.034090909091,276.29437369262996,266.558276075693,269.49541837230703,263.42592592592604,262.53424657534197,260.99706744867996,264.76821192052995,255.13482199283797,256.337314679049,256.598240469208,249.781659388646,250.36743281390702,256.87054880603296,253.562801932367,243.93109775949299,239.79591836734699,241.99247691781602,241.93548387096803,235.490101506841,226.29310344827599,221.99170124481302,224.22680412371102,217.453531598513,233.333333333333,234.597034171502,238.055555555556,238.779395829673,236.652539009794,244.714058735663,245.089285714286,240.355081865925,246.381578947368,257.447022532189,258.094515524594,257.471264367816,259.122649714566,274.77064220183496,277.439024390244,271.73913043478296,274.450023912004,270.967741935484,274.390243902439,269.516728624535,270.751364141195,268.001233262861,272.68041237113397,274.797760531036,280.66037735849096,288.894663894664,298.611111111111,294.554455445545,300.356771915247,301.40345768578,308.392181967312,302.245099509951,301.19782703471697,292.347640218878,294.343487394958,305.791185492602,312.138728323699,321.141466952764,321.783304776183,327.334112149533,324.96875,336.291979633107,339.749722952425,342.58114374034,336.42523364486,338.324478748998,353.061224489796,341.417910447761,385.174418604651,368.378648233487,361.298427621981,360.716557470899,359.43775100401604,378.90494487136704,379.17538992986505,392.432493958603,387.32394366197195,393.294460641399,398.56573086156305,406.571428571429,419.354838709677,432.45260613257597,446.871496636771,431.818181818182,437.5,434.705113848451,432.69230769230796,428.32681017612504,432.283464566929,426.303317535545,450.407350209271,464.147286821705,470.127459810584,484.53443877550995
98133,Shoreline,WA,Seattle,King,221.052631578947,218.809849521204,226.14048647419898,226.34657398212502,223.642994329614,221.91011235955102,215.625,215.47413793103402,211.76470588235298,207.677865008021,202.70270270270302,198.617357554417,187.943071965628,187.943071965628,184.94219653179198,171.666666666667,174.79357195416802,175.03805175038102,173.845521954056,172.680412371134,166.819324712644,162.518402736817,162.291302594435,155.544372003405,148.79227053140102,158.333333333333,158.333333333333,157.494247111371,161.368994989685,164.80769230769198,171.557993218123,167.5,167.672413793103,167.426168683974,180.66774556712602,189.189189189189,183.840169731259,188.62226277372298,184.994637658955,196.779519022275,204.488636363636,206.684980608767,208.488319856244,211.21212121212102,211.57551197763198,212.05600482498699,208.02919708029202,203.311746987952,199.2304668368,201.031746031746,206.06870229007598,211.351755041075,218.12840544871798,229.211121858632,235.140415140415,230.30303030302997,231.114551083591,225.78991022638598,222.713968561805,215.741859168502,230.650154798762,231.349846762618,235.714285714286,245.049019607843,243.68072033148,245.098039215686,252.70542635658902,253.23255539839698,255.038759689922,255.070400253124,251.39424808355201,255.175408213756,260.736196319018,262.154432793136,269.261436121742,272.69886363636397,277.308553810478,286.881147540984,300.0,299.49812959222,299.19698586648497,290.878787878788,293.20987654321,299.317406143345,313.836477987421,312.884353741497,314.39393939393904,312.131264906654,334.133808724832,340.463645943098,341.40254022180596,334.375,337.836148648649,351.766904519198,350.23628235152603,358.606557377049,368.37860296532995,363.736415199112,367.44666329124
98122,Seattle,WA,Seattle,King,296.143899226869,312.712585034014,322.58064516128997,321.4585182993,314.951197870453,311.806031230046,320.336391437309,314.137529137529,312.388392857143,301.871183255911,303.6,298.87005649717497,283.867200533867,294.66262645543,284.957585322549,275.898462711964,278.53059639489896,281.288846899707,281.065088757396,281.78389773792003,290.48642830545,280.289330922242,276.07361963190203,275.715421776291,283.068783068783,283.597342871742,281.709764830099,294.36619718309896,300.803212851406,300.803212851406,297.10144927536203,293.625285605484,294.465297327356,292.670157068063,296.574770258981,297.10144927536203,319.343065693431,319.343065693431,321.38836179633097,320.196078431373,314.569083447332,315.38461538461496,321.310362660805,332.408972558602,336.446540880503,336.538461538462,317.307692307692,321.05504587156,314.903846153846,312.91666666666697,353.11969342328695,354.13513580246905,358.37245696400595,364.22178538390403,368.30676195711897,369.877166045185,376.923076923077,374.375,368.327036793693,371.428571428571,394.5543626071201,394.5543626071201,388.41737288135596,394.793156038509,402.416356877323,401.19706732755094,403.862820669685,408.888888888889,416.149068322981,421.432354024682,424.27887607848396,424.187725631769,426.829268292683,429.65510366826203,433.333333333333,443.05555555555605,455.840830141623,462.301587301587,460.161408657373,472.692365194857,482.456140350877,467.242990654206,465.610687022901,465.62970396387396,480.89612601106904,464.87603305785103,493.006993006993,504.528502930208,535.975609756098,503.800501408826,534.188034188034,532.374100719424,536.3894429083,531.967213114754,535.570469798658,519.668844318686,531.1316037802279,522.785234899329,548.382128846092
98208,Seattle Hill-Silver Firs,WA,Seattle,Snohomish,164.1508360184,163.85719473623502,163.50442012595698,163.557410169327,160.456151418816,160.549645390071,162.205014749263,161.61625708884702,158.535940803383,153.619456750614,151.448403508679,145.563486664841,142.90830945558702,139.295871932391,137.76837923744802,130.773606370876,132.669616519174,134.816612729234,130.203745372143,130.606209955643,132.09474684456302,132.190807337468,129.56746499149298,127.762915129151,131.20931732351002,134.969325153374,136.395308123249,135.42335811290002,136.622705786177,134.080762987013,133.87931034482799,133.928571428571,132.90196743555,132.10228892437598,146.43808255659098,146.56187728832398,143.464803759851,146.931377279126,152.37226277372298,156.990403071017,161.57319391635,165.798611111111,168.307956500091,168.954754252831,171.419938559834,170.229110773109,171.910430839002,171.064797271694,169.072204647855,172.798283154837,172.632794457275,176.34927154677501,176.486765319407,184.79546574667302,184.451140135924,184.644346605238,180.81180811808102,176.91882121807498,169.172075640657,167.828525641026,172.775735294118,178.929824561404,184.18351796139703,182.64,184.620756492076,186.763129689175,189.781591263651,193.467741935484,193.672383205204,191.37931034482799,189.964749694183,189.77337110481602,190.480475945658,193.975353719763,197.954245490541,201.003519577651,205.75763893092,205.37548945021,204.029692470838,207.059233595424,209.279616724739,215.017414405654,212.84756591676398,210.65135960044398,209.34332304980202,213.94984326018798,217.109027678272,223.945788750196,229.02179450138402,229.658792650919,238.095238095238,242.067762684042,240.066225165563,238.573905948099,244.835861347654,246.668845837075,251.98497086903402,252.140410958904,259.546410620629
98034,Kirkland,WA,Seattle,King,225.433526011561,220.504055318706,218.38417147568,216.666666666667,214.26215993404801,213.27593851611,213.000442834138,206.0,204.324324324324,197.981691504983,192.275641025641,191.451057820191,182.91364807212398,179.79178785286598,178.0625,171.544117647059,168.036170817157,170.82099741305,166.84118673647498,163.55140186915898,156.545209176788,155.504587155963,152.77982191478398,143.74165554072098,147.87444368367,151.75233644859802,157.81779661016898,159.645008307948,175.508382426928,175.991950774478,177.97220672987498,176.405733186329,173.585296379142,172.985059559863,198.840090264746,191.850961538462,198.256389625142,200.48944974874402,210.150697266373,220.49689440993802,226.583420119431,225.48611311499099,223.119686510057,223.069730162971,219.809789036795,221.414285714286,223.069730162971,223.069730162971,229.221706533381,230.306623119025,226.28865979381402,227.24747474747502,229.738655944859,231.691772885284,231.273050579557,233.369008551307,235.29411764705898,233.285797700323,231.738410596026,212.454212454212,221.54345745032,235.08871101937999,242.78350515463902,248.17518248175202,250.0,250.41806020066898,250.41806020066898,253.56640546514,257.854630715123,251.796128181254,253.66643671447002,250.90779731127202,252.918287937743,262.089616343756,271.875,276.72901126224997,284.144084753016,291.901049256776,292.759706190976,287.288946382612,284.606171440346,282.878289473684,288.562434417629,296.048630136986,300.368745730016,294.322960470984,308.301205807563,317.890173410405,323.102678571429,321.617647058824,326.347498361372,335.035218671152,331.124669926011,340.425531914894,350.40794580975097,340.909090909091,334.26598837209303,353.78784617349,357.142857142857
98125,Seattle,WA,Seattle,King,225.13440860215098,229.80769230769198,228.899082568807,231.629392971246,233.540145985401,227.18506493506501,219.45781486463798,216.908212560386,211.756669881067,205.221888337253,204.731861198738,200.87335291814,194.773657718121,195.204645093946,192.211538461538,190.86079817833198,190.343256039368,192.163235825208,185.54216867469898,186.95652173913,183.002599789916,181.407407407407,175.284974093264,174.63235294117598,171.85402197574402,177.510632895322,171.051925615888,177.11864406779702,176.470588235294,184.261104641254,193.491124260355,184.57692307692298,192.67259123275502,190.267087342247,210.31746031746002,211.309523809524,202.055288461538,212.4375,209.540740740741,222.35294117647098,225.298965740142,222.551511299435,220.839469808542,219.786538809949,220.094339622642,231.448763250883,228.10679611650502,221.55016361484402,223.72881355932202,215.2,228.913882488479,225.17482517482497,233.050847457627,232.543942247332,229.724128073185,234.63796477495097,241.208791208791,238.541666666667,240.614973262032,240.647482014388,249.375,246.752699055331,251.861044785751,272.79100709607,266.12903225806497,266.76829268292704,263.33133610564397,264.497354497354,265.31791907514497,265.371725495019,269.192307692308,272.727272727273,273.030303030303,269.688796680498,298.663522012579,302.173913043478,302.29907773386003,304.455445544554,306.584702157134,313.124938124938,313.24775040117,311.91222570532904,301.432061068702,296.592418458429,298.726114649682,304.16666666666697,316.551265822785,333.41417967907904,335.526315789474,342.46575342465803,347.222222222222,354.961832061069,349.607366422211,364.804432961212,358.461538461538,364.181862298168,379.06976744186005,393.202247191011,397.744360902256
98003,Federal Way,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.469879518072,132.039636663914,129.115727056449,123.60248447205,128.250401284109,128.828125,134.496402877698,133.330303030303,132.22440152136602,137.723919915701,138.071428571429,141.98443579766501,132.01257861635202,126.08695652173901,130.386473429952,135.088326983027,135.088326983027,140.25738916256202,142.39886702011802,143.417047909518,146.073776479182,143.267651888342,143.582860581056,146.15229199788,147.046568627451,147.058823529412,147.861018762658,149.350649350649,158.002038735984,160.242474916388,166.290458937198,168.494664580755,171.107382550336,171.431070678796,170.454545454545,171.298357425288,169.473870056497,169.766976744186,171.538461538462,175.695408314182,179.487179487179,182.37391773148602,190.918854415274,191.71232876712298,190.51782111634202,191.009165427533,190.972247720458,191.994720965309,190.51782111634202,195.42238751557,195.984336609337,201.316965605598,198.002922899951
