Zip,city,state,metro,county,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
98146,Burien,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359475.0,375000.0,395200.0,418250.0,400000.0,390847.5,386950.0,389975.0,399950.0,424950.0,445000.0,399000.0,395000.0,399250.0,399000.0,413650.0,449950.0,419975.0,411244.0,424975.0,444400.0,449950.0,439950.0,449475.0,484350.0,497838.5
98271,Marysville,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287195.0,288097.5,243400.0,239945.0,246500.0,249974.5,262250.0,250000.0,279000.0,269950.0,275000.0,269950.0,242450.0,214854.0,239900.0,269000.0,269950.0,267000.0,259975.0,260000.0,265000.0,274925.0,275000.0,282450.0,292500.0,290000.0,280000.0,289475.0,298500.0,299999.0,299950.0,299995.0,300000.0,300000.0,299900.0,299900.0,295000.0,295000.0,280000.0,289950.0,307475.0,300000.0,305000.0,319974.5,325000.0,325000.0,325000.0,329475.0,325000.0,324950.0,325000.0,335000.0,349950.0
98040,Mercer Island,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986000.0,1750000.0,1750000.0,1649000.0,1599000.0,1550000.0,1645000.0,1850000.0,1750000.0,1800000.0,1800000.0,1799500.0
98405,Tacoma,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146150.0,143495.5,145000.0,145000.0,149900.0,145000.0,149950.0,149950.0,159950.0,153000.0,149950.0,158250.0,139500.0,129999.5,149900.0,159925.0,169975.0,173600.0,168000.0,175450.0,174950.0,179975.0,182950.0,175500.0,175000.0,175000.0,174970.0,171800.0,169975.0,189950.0,199900.0,218000.0,219900.0,219950.0,218250.0,211000.0,211000.0,215000.0,212475.0,219900.0,224500.0,229000.0,229500.0,238750.0,239970.0,245000.0,232499.5,245000.0,252450.0,235000.0,234950.0,254975.0,255000.0
98037,Lynnwood,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316975.0,309950.0,309950.0,310000.0,314950.0,305000.0,311080.0,349950.0,359900.0,339975.0,354950.0,359950.0,374977.0,345000.0,374975.0,399950.0,437000.0,439900.0,445000.0,432475.0,399950.0,394425.0,372500.0,352000.0,349950.0,390000.0,399000.0,359900.0,359900.0,375000.0,395000.0,400000.0,410000.0,399950.0,398000.0,375000.0,399950.0,400000.0,399950.0,424250.0,469950.0,477000.0,462450.0,464975.0,479000.0,479950.0,479000.0,498500.0,509950.0,506155.0,509950.0,492450.0,517757.0
98112,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150000.0,1012475.0,967475.0,899900.0,949000.0,994950.0,880000.0,861000.0,895000.0,861000.0,850475.0,809950.0,875000.0,997500.0,1087000.0,1151500.0,1250000.0,1250000.0,1099000.0,1136500.0,1128000.0,1175000.0,1149000.0,1124500.0,1140000.0,1099800.0,1295000.0
98106,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000.0,224995.0,220000.0,220000.0,235000.0,246133.0,239950.0,249900.0,244444.0,250000.0,255500.0,262475.0,262475.0,260000.0,279000.0,299950.0,305000.0,299880.0,319950.0,319950.0,317000.0,309500.0,315000.0,310750.0,319990.0,327000.0,330000.0,329700.0,330000.0,329900.0,339990.0,359900.0,359900.0,359900.0,359900.0,339990.0,330000.0,330000.0,350000.0,350000.0,350000.0,359950.0,364950.0,369925.0,384900.0,386000.0,399999.0,399974.5,399950.0,404995.0,475000.0,427450.0,449875.0,450000.0,459000.0,450000.0,444975.0,459900.0,472472.5,489950.0,506000.0,539000.0,485000.0,488000.0
98072,Woodinville,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662000.0,679000.0,699950.0,628900.0,621950.0,620000.0,644499.0,674977.0,722500.0,704975.0,699950.0,682000.0,675000.0,675000.0,680000.0,699950.0,699990.0,675000.0,726500.0,850000.0,864000.0,917990.0,999995.0,934990.0
98409,Tacoma,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157130.0,159900.0,159900.0,159900.0,170000.0,169925.0,179950.0,180500.0,185000.0,180630.0,183225.0,185000.0,187500.0,189950.0,200000.0,209000.0,219950.0,220000.0,216500.0,220000.0,217950.0,219950.0,226500.0,226500.0,224975.0,229900.0,239925.0
98375,South Hill,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229000.0,229950.0,228950.0,235500.0,235000.0,239500.0,235000.0,241200.0,249000.0,244950.0,245000.0,249500.0,249500.0,249950.0,244950.0,249950.0,250000.0,259950.0,257500.0,256250.0,254950.0,258475.0,259950.0,259950.0,262950.0,259950.0,259999.0,259950.0,263950.0,264900.0,264950.0,269950.0,275565.0,274925.0,274925.0,270000.0,269950.0,269950.0,269000.0,274900.0,284949.5,289950.0,294475.0,289950.0,294950.0,289950.0,289950.0,285000.0,285000.0,285000.0,284950.0,285000.0,289950.0
98126,Seattle,WA,Seattle,King,357475.0,349950.0,349950.0,349950.0,335000.0,329000.0,319972.5,320000.0,319950.0,302495.0,295000.0,279950.0,265000.0,259500.0,275000.0,269000.0,254900.0,262475.0,252450.0,269000.0,245000.0,250000.0,254975.0,248500.0,225000.0,236000.0,245000.0,259950.0,249000.0,259962.5,269000.0,269950.0,275000.0,274975.0,312475.0,307475.0,299999.0,321225.0,329900.0,325000.0,336750.0,338950.0,339925.0,341995.0,349950.0,350000.0,341250.0,350000.0,369900.0,356950.0,356950.0,350000.0,344500.0,372450.0,379925.0,374950.0,379000.0,379500.0,379950.0,386500.0,369825.0,385000.0,399950.0,399950.0,410000.0,420000.0,425000.0,420000.0,410000.0,431975.0,444975.0,434950.0,429950.0,425000.0,429475.0,432500.0,435000.0,453888.5,457777.0,452500.0,449950.0,470000.0,450000.0,462000.0,469900.0,500000.0,495000.0,509475.0,525000.0,540000.0,549700.0,549950.0,549950.0,615000.0,628000.0,628975.0,560000.0,540000.0,549000.0
98338,Graham,WA,Seattle,Pierce,220000.0,224450.0,232950.0,230000.0,229990.0,229990.0,229950.0,229990.0,239950.0,224950.0,215000.0,215000.0,203000.0,207425.0,214950.0,219950.0,219990.0,225975.0,224990.0,227725.0,229950.0,229950.0,228745.0,219950.0,224925.0,220500.0,224950.0,219925.0,224950.0,227445.0,229950.0,229950.0,229950.0,229475.0,262950.0,263975.0,261950.0,249972.5,254950.0,254950.0,259900.0,249925.0,257225.0,259950.0,264950.0,264950.0,257950.0,255129.0,256475.0,249994.5,249990.0,260475.0,256488.5,269970.0,269970.0,275950.0,270900.0,265000.0,249950.0,252000.0,274950.0,279950.0,265000.0,270950.0,275475.0,270000.0,269500.0,269950.0,284950.0,278450.0,270000.0,269975.0,269000.0,272500.0,284975.0,294974.5,307425.0,321000.0,321000.0,319725.0,312500.0,310000.0,314950.0,310000.0,314950.0,311250.0,319900.0,315000.0,337225.0,332450.0,319950.0,324950.0,320475.0,324999.5,327950.0,318450.0,319900.0,326475.0,339950.0
98372,Puyallup,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369450.0,364950.0,364500.0,369950.0,366975.0,357500.0,374950.0,394950.0,389950.0,409950.0,425000.0,409950.0
98188,Seatac,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292383.0,295000.0,336500.0,339950.0,349950.0,300000.0,309999.0,344975.0,349975.0,334500.0,337000.0,337000.0,339000.0
98272,Monroe,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302500.0,309950.0,299999.0,305000.0,313450.0,319950.0,319950.0,325000.0,324975.0,325000.0,329950.0,329950.0,310000.0,279475.0,314950.0,332500.0,350000.0,349900.0,360000.0,362500.0,359950.0,349974.5,354950.0,342450.0,350000.0,344900.0,359000.0,356975.0,385000.0,399950.0,394950.0,387000.0,395000.0,439925.0,424950.0,399900.0,402475.0,410000.0,409950.0,459325.0,444950.0,487490.0,495000.0,490000.0,474975.0,439950.0,449925.0,479900.0,505000.0,500495.0,558757.5,558757.5,539990.0
98371,Puyallup,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274950.0,269200.0,259949.5,249999.0,276225.0,260000.0,275000.0,277000.0,279950.0,269900.0,269900.0,265000.0,284999.5,279000.0,274999.0,279450.0,249950.0,232000.0,249950.0,255000.0,259950.0,267000.0,269475.0,269000.0,295000.0,307000.0,301995.0,303495.0,324000.0,315000.0,318100.0,329995.0,344995.0,339995.0,327475.0,319950.0,329975.0,339950.0,349996.5,348000.0,348500.0,349996.0,349975.0,325000.0,350000.0,335000.0,389975.0,399500.0,424900.0,424995.0,419950.0,434450.0,431995.0,439900.0,439900.0,439995.0,439900.0
98199,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825000.0,849000.0,889000.0,850000.0,869950.0,872475.0,918000.0,918000.0,949500.0,840000.0,949500.0,1089000.0
98406,Tacoma,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252472.5,249925.0,259950.0,250000.0,260000.0,275000.0,280000.0,279950.0,275000.0,265000.0,267900.0,270000.0,268425.0,245450.0,269950.0,274500.0,275000.0,296900.0,299475.0,294950.0,285000.0,299900.0,307475.0,315000.0,289950.0,275000.0,294950.0,299000.0,295000.0,299777.0,299999.5,304975.0,309975.0,309950.0,298500.0,299950.0,315000.0,309999.0,304974.5,299950.0,331250.0,337000.0,350000.0,360000.0,367000.0,354945.0,339925.0,349925.0,359725.0,369000.0,365000.0,354975.0,369000.0
98008,Bellevue,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000.0,524975.0,499950.0,492475.0,499999.5,499965.0,495450.0,485000.0,497450.0,489500.0,495000.0,495000.0,495000.0,545000.0,569450.0,599999.0,575000.0,550000.0,549450.0,542000.0,530000.0,499475.0,549000.0,544950.0,549900.0,550000.0,599000.0,584975.0,585000.0,591500.0,599890.0,629000.0,635000.0,675000.0,655000.0,649950.0,655000.0,668500.0,664000.0,672000.0,675000.0,684950.0,699000.0,687000.0,647900.0,649800.0,729997.5,742475.0,725000.0,740000.0,768000.0,790000.0,824000.0,849900.0,835000.0,835000.0,829950.0,799000.0,824888.0,808000.0,829000.0
98055,Renton,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264900.0,263500.0,257475.0,264900.0,262250.0,269925.0,274975.0,280000.0,279000.0,289550.0,287475.0,299950.0,272475.0,250000.0,276750.0,285000.0,255888.0,255888.0,280000.0,284950.0,299950.0,310450.0,294975.0,299950.0,309925.0,309900.0,299500.0,280000.0,309500.0,314900.0,314900.0,325000.0,324450.0,309000.0,309000.0,314999.5,314999.5,315000.0,287500.0,325000.0,349950.0,368000.0,389975.0,419950.0,409950.0,399950.0,395000.0,382450.0,397500.0,387500.0,367499.5,330000.0,362475.0
98028,Kenmore,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000.0,347000.0,342475.0,339950.0,388850.0,400000.0,400000.0,425000.0,419000.0,397000.0,395000.0,397000.0,399000.0,439000.0,413500.0,449000.0,442250.0,429995.0,445000.0,450000.0,475000.0,475000.0,477500.0,450000.0,449974.5,494950.0,520000.0,532470.0,532475.0,541990.0,549950.0,550000.0,550000.0,575000.0,550000.0,572250.0,579000.0,599000.0,499975.0,532450.0,527450.0,500000.0,530000.0,525000.0,549975.0,534925.0,540000.0,550000.0,550000.0,575000.0,554500.0,570000.0,594500.0,632000.0,655100.0,677000.0,665000.0,662700.0,637250.0,625000.0,634875.0,632475.0,619500.0,624950.0
98178,Bryn Mawr-Skyway,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259975.0,260000.0,232000.0,245000.0,260000.0,271500.0,269950.0,287450.0,292500.0,299990.0,299965.0,299950.0,269400.0,229975.0,265500.0,269000.0,274950.0,283000.0,305700.0,312475.0,315000.0,329925.0,334475.0,326400.0,329250.0,326500.0,328000.0,328500.0,327000.0,358000.0,360000.0,359500.0,369000.0,370000.0,375000.0,389475.0,395000.0,399950.0,419900.0,419700.0,420000.0,422500.0,419900.0,429000.0,445000.0,449000.0,449950.0,449950.0,449000.0,450000.0,475000.0,449990.0,447919.0
98275,Mukilteo,WA,Seattle,Snohomish,442475.0,439950.0,439950.0,429500.0,429937.5,435000.0,429950.0,429888.0,429950.0,414950.0,384975.0,379925.0,369000.0,379379.0,379925.0,394500.0,389950.0,398500.0,389250.0,364750.0,350000.0,369950.0,369750.0,368475.0,359750.0,385000.0,392725.0,384950.0,387475.0,399950.0,399950.0,399950.0,399950.0,409950.0,439950.0,439950.0,444950.0,449950.0,437450.0,449962.5,454950.0,454950.0,454950.0,475000.0,482450.0,459950.0,459975.0,464950.0,469950.0,472475.0,522437.5,524462.5,539000.0,564000.0,553975.0,527000.0,522437.5,515000.0,515000.0,499900.0,499925.0,489950.0,488475.0,474999.0,484975.0,485000.0,481975.0,475000.0,474999.5,479000.0,473450.0,455000.0,444975.0,448975.0,490000.0,504900.0,517250.0,499950.0,499950.0,500000.0,514950.0,515000.0,500000.0,499950.0,504925.0,474475.0,499900.0,522412.5,549923.0,555000.0,559900.0,560000.0,534950.0,550000.0,549975.0,524950.0,524950.0,511975.0,559950.0
98166,Burien,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000.0,402475.0,382500.0,389000.0,442200.0,429250.0,445000.0,454000.0,459400.0,429950.0,409500.0,419000.0,414000.0,427475.0,449000.0,440000.0,470000.0,478950.0,488950.0,479450.0,498950.0,499950.0,499950.0,507425.0,499500.0,512475.0,584000.0,535000.0,540000.0,529500.0,523000.0,530000.0,475000.0,549497.5,557250.0,579950.0,579975.0,524475.0,509475.0,529000.0,549000.0,499950.0,525000.0,529000.0,504475.0,530000.0,595000.0,595000.0,595000.0,599000.0,597475.0,631500.0,635000.0
98292,Stanwood,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292500.0,299970.0,309000.0,299970.0,320000.0,329000.0,335000.0,324200.0,320950.0,299975.0,317500.0,334970.0,334990.0,332445.0,334990.0,339475.0,349925.0,342450.0,348750.0,330000.0,299975.0,314500.0,304950.0,320000.0,344475.0,329950.0,346000.0,359875.0,349990.0,339950.0,339925.0,329975.0,329000.0,325000.0,329950.0,339950.0,349950.0,349950.0,354950.0,359950.0,369975.0,374925.0,376975.0,369950.0,374950.0,372900.0,385000.0,424975.0,435000.0,447000.0,449975.0,435000.0,442500.0,429950.0,429450.0,424950.0,422450.0,448375.0,442425.0,439000.0,459000.0
98020,Edmonds,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599250.0,628888.0,599999.0,598500.0,587000.0,554975.0,585000.0,570000.0,582400.0,550000.0,595000.0,570000.0,595000.0,637400.0,640000.0,587000.0,627000.0,599450.0,619950.0,599950.0,589200.0,589950.0,578975.0,565000.0,599972.5,649950.0,680000.0,729475.0,729950.0,650000.0,674500.0,735000.0,722475.0,717090.0,764950.0,815000.0,768975.0
98074,Sammamish,WA,Seattle,King,527950.0,550000.0,550000.0,538000.0,545000.0,555950.0,545000.0,529900.0,519990.0,500000.0,500000.0,499950.0,489900.0,489450.0,499000.0,498000.0,499900.0,499900.0,498000.0,499000.0,475000.0,477500.0,480000.0,473813.0,475000.0,477450.0,509975.0,499950.0,529475.0,518000.0,525000.0,519950.0,497500.0,499250.0,525000.0,535000.0,549150.0,555000.0,590000.0,599950.0,599950.0,618000.0,635000.0,639975.0,649250.0,644750.0,688000.0,670000.0,724997.5,724500.0,690000.0,649000.0,644500.0,650000.0,650000.0,650000.0,660000.0,670000.0,699925.0,699950.0,670000.0,689000.0,698800.0,730000.0,735000.0,730000.0,724950.0,704500.0,700000.0,709000.0,745000.0,764497.5,728972.5,689250.0,699975.0,760000.0,795000.0,849000.0,857995.0,825000.0,825000.0,873995.0,934745.0,863995.0,923997.5,925000.0,945000.0,945000.0,925000.0,899950.0,900000.0,878975.0,894000.0,941500.0,1099995.0,1142995.0,1111995.0,1047997.5,1087997.5
98022,Enumclaw,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299950.0,299000.0,285000.0,284500.0,285000.0,279500.0,289000.0,299950.0,312250.0,300000.0,299995.0,300000.0,299000.0,285000.0,285000.0,287000.0,298475.0,322200.0,329000.0,334000.0,329000.0,329000.0,325000.0,329000.0,337500.0,317000.0,300000.0,300000.0,299995.0,336975.0,345000.0,359975.0,350000.0,359000.0,349950.0,358000.0,338500.0,336500.0,332000.0,338950.0,354500.0,359000.0,359990.0,399950.0,404475.0,404475.0,395500.0,389950.0,399500.0,399250.0,379950.0,389925.0,399990.0
98043,Mountlake Terrace,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255000.0,255000.0,250000.0,274900.0,279500.0,269950.0,270000.0,285000.0,289000.0,290000.0,275000.0,260000.0,265000.0,255000.0,260000.0,260900.0,265000.0,272000.0,274975.0,282475.0,299950.0,319975.0,322475.0,319975.0,317500.0,317500.0,301500.0,299950.0,320000.0,334975.0,366500.0,364950.0,350000.0,361950.0,350000.0,372500.0,378725.0,404975.0,357438.0,362475.0,365000.0,365000.0,372450.0,375000.0,366900.0,364500.0,374950.0,394975.0,402475.0,409500.0,399950.0,389000.0,417500.0
98296,Snohomish,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395000.0,379950.0,382500.0,395000.0,399950.0,399950.0,419950.0,446475.0,443000.0,449975.0,435000.0,444950.0,422500.0,439950.0,419000.0,409000.0,427450.0,409000.0,459950.0,459000.0,459500.0,475000.0,479450.0,465000.0,432500.0,459000.0,479950.0,449475.0,465000.0,471500.0,485000.0,499000.0,512500.0,517000.0,514950.0,509950.0,524950.0,539000.0,530000.0,560000.0,569995.0,575000.0,589900.0,574375.0,538975.0,525000.0,534000.0,525000.0,540000.0,549000.0,544500.0,549000.0,549000.0,549500.0,549990.0,587000.0,595000.0,587497.5,596725.0,598000.0,598225.0,599900.0,599175.0,599175.0
98104,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615950.0,599000.0,580900.0,569900.0,569900.0,599000.0,629900.0,622450.0,629900.0,650450.0,650450.0,659000.0,666900.0,671900.0,689900.0
98005,Bellevue,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995000.0,917500.0,875000.0,817500.0,925000.0,916000.0,930000.0,935000.0,900000.0,888000.0,835000.0,859990.0,881000.0,902000.0
98053,Redmond,WA,Seattle,King,549222.0,549950.0,549000.0,549900.0,567495.0,579990.0,579990.0,549450.0,535000.0,514970.0,489000.0,479000.0,459000.0,470000.0,475000.0,494500.0,499000.0,509925.0,519900.0,545949.5,549000.0,534990.0,519950.0,504900.0,494500.0,499975.0,499475.0,509900.0,523500.0,525000.0,550000.0,529990.0,510000.0,529395.0,574990.0,582490.0,559000.0,598888.0,619000.0,619000.0,639950.0,649925.0,648495.0,648490.0,654950.0,622400.0,624900.0,526500.0,557475.0,599950.0,660000.0,688800.0,700000.0,735000.0,699000.0,685000.0,684475.0,699950.0,629000.0,599475.0,587000.0,635000.0,619000.0,699000.0,715000.0,715000.0,699950.0,695000.0,697419.0,677000.0,671750.0,630000.0,655000.0,700000.0,750000.0,747500.0,759000.0,727000.0,725000.0,722000.0,715000.0,725000.0,730000.0,712500.0,700000.0,717000.0,798975.0,789990.0,799950.0,789970.0,799000.0,797500.0,759000.0,772500.0,759250.0,746200.0,758750.0,726250.0,799890.0
98075,Sammamish,WA,Seattle,King,637495.0,622000.0,629990.0,625000.0,628995.0,649950.0,629900.0,639950.0,645000.0,635000.0,639950.0,625000.0,625000.0,629975.0,642475.0,649950.0,639950.0,639950.0,632475.0,627990.0,619900.0,619950.0,622450.0,632000.0,639950.0,641970.0,649970.0,649950.0,669950.0,676450.0,683725.0,685000.0,694900.0,679945.0,683725.0,669900.0,669950.0,699700.0,714949.5,714999.0,745000.0,759900.0,766500.0,768975.0,772950.0,799750.0,808990.0,824995.0,846475.0,852990.0,849950.0,829975.0,789925.0,800000.0,825000.0,829000.0,799950.0,869950.0,884950.0,884950.0,897950.0,888700.0,878950.0,859500.0,849000.0,839900.0,829950.0,832475.0,829950.0,827475.0,862450.0,872400.0,889900.0,899950.0,918000.0,959000.0,939000.0,910000.0,925000.0,949950.0,955000.0,975450.0,995000.0,1025000.0,998925.0,986975.0,959000.0,969000.0,999000.0,992495.0,980000.0,983995.0,1020000.0,1006813.5,1050000.0,1025000.0,1145000.0,1149950.0,1195000.0
98422,Tacoma,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339947.5,334995.0,327000.0,324975.0,324950.0,329950.0,339995.0,353000.0,349950.0,350000.0,341750.0,335000.0,300000.0,299725.0,300000.0,339950.0,359925.0,359450.0,359925.0,374970.0,359000.0,359450.0,350000.0,354950.0,349000.0,350000.0,349000.0,370000.0,372450.0,389000.0,374900.0,369925.0,369000.0,374950.0,385000.0,394950.0,385000.0,375000.0,377000.0,380450.0,381000.0,399950.0,414898.0,420000.0,429950.0,419000.0,425000.0,449950.0,449000.0,449000.0,429975.0,425000.0,443000.0
98136,Seattle,WA,Seattle,King,499450.0,497000.0,475000.0,474950.0,488500.0,469225.0,439950.0,439950.0,400000.0,385000.0,385000.0,379950.0,364850.0,350000.0,350000.0,335000.0,349900.0,352500.0,350000.0,394475.0,399475.0,399000.0,344475.0,339000.0,305000.0,349000.0,349500.0,364975.0,394250.0,404000.0,400000.0,437450.0,467000.0,449000.0,449000.0,435000.0,421500.0,425000.0,450000.0,450000.0,459490.0,459980.0,455000.0,455000.0,459000.0,459000.0,454500.0,459950.0,474500.0,425000.0,410000.0,435000.0,459900.0,507475.0,459000.0,500000.0,519000.0,514900.0,519900.0,492450.0,489950.0,509000.0,498888.0,475000.0,518000.0,516500.0,487000.0,497000.0,549950.0,579725.0,576975.0,596000.0,535000.0,545000.0,497500.0,585000.0,599950.0,599975.0,599950.0,585000.0,583950.0,588450.0,581475.0,592950.0,579000.0,579000.0,619975.0,675000.0,659750.0,649450.0,675000.0,649949.5,694500.0,675000.0,699000.0,759950.0,799950.0,725000.0,722475.0
98408,Tacoma,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149000.0,143450.0,129900.0,129900.0,137500.0,148200.0,144950.0,149900.0,149700.0,149250.0,145000.0,143100.0,133705.0,129850.0,139500.0,142000.0,143550.0,146375.0,154974.5,166500.0,159950.0,160000.0,165000.0,165000.0,164950.0,166750.0,169000.0,164900.0,174900.0,172400.0,174900.0,182450.0,189950.0,199000.0,195975.0,199000.0,189950.0,196000.0,189900.0,189995.0,200000.0,200000.0,214950.0,215000.0,220000.0,220000.0,219950.0,225000.0,223175.0,225000.0,224500.0,235483.0,239500.0
98332,Gig Harbor,WA,Seattle,Pierce,467250.0,450000.0,422500.0,412200.0,400000.0,410000.0,449900.0,450000.0,449250.0,399250.0,385000.0,377190.0,325950.0,327025.0,335000.0,334950.0,339950.0,359250.0,389000.0,374900.0,410000.0,362903.0,319900.0,306450.0,302507.5,300000.0,297950.0,303900.0,334990.0,339000.0,359990.0,379000.0,359950.0,329450.0,349000.0,339000.0,329000.0,332000.0,324200.0,350000.0,362475.0,379000.0,380550.0,398950.0,399999.0,407000.0,429500.0,427225.0,399950.0,399000.0,399950.0,409500.0,413900.0,424975.0,427450.0,418750.0,421900.0,437900.0,450000.0,437900.0,431792.0,449500.0,449500.0,463900.0,475000.0,495950.0,479000.0,474888.5,479450.0,489925.0,504900.0,459900.0,459450.0,539950.0,539950.0,559925.0,549950.0,539900.0,539450.0,539900.0,549900.0,510475.0,515000.0,521708.0,524950.0,523220.5,533425.0,535000.0,549950.0,565000.0,569900.0,569950.0,599500.0,569900.0,584950.0,559900.0,592425.0,615984.0,635425.0
98467,University Place,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284950.0,280000.0,299950.0,279500.0,292474.5,295000.0,275000.0,296950.0,328475.0,327000.0,327000.0,319000.0,324900.0,318475.0,309950.0,293000.0,275000.0,322500.0,339950.0,360000.0,355000.0,335475.0,329950.0,329950.0,336975.0,339000.0,339475.0,334900.0,339550.0,349250.0,349950.0,349725.0,339000.0,355000.0,354900.0,337500.0,349000.0,363450.0,375000.0,382000.0,399995.0,415000.0,415000.0,416497.5,410000.0,415000.0,422250.0,412499.5,409997.0,389250.0,399995.0,414995.0,414995.0,435000.0,442495.0,449995.0
98321,Buckley,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364975.0,364975.0,370000.0,376732.5,359925.0,365000.0,361732.5,329950.0,299000.0,299900.0,332450.0,329900.0,348950.0,353900.0,359250.0,363900.0,363900.0,366450.0,359900.0,341900.0,329925.0,339925.0,349975.0,359900.0,378900.0,379950.0,385925.0,399450.0,400949.5,399950.0,402900.0,415950.0,422950.0,432900.0
