Zip,city,state,metro,county,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
98059,Renton,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395.0,2447.5,2599.0,2600.0,2600.0,2750.0,2775.0,2650.0,2697.5,2547.5,2650.0,2722.5,2600.0,2545.0,2495.0
98031,East Hill-Meridian,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.0,1854.0,1922.5,1950.0,1945.0,2162.5,2195.0,2195.0,2175.0,2086.5,2100.0,2100.0,2100.0,2100.0,2072.5
98116,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0,2850.0,2997.5,3095.0,3000.0,2797.5,2962.5,2900.0,2747.5,2722.5,2950.0,3095.0
98144,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722.5,2750.0,2795.0,2800.0,2947.5,2995.0,2945.0,2950.0,2800.0,2795.0,2800.0,2772.5,2800.0,3000.0,2950.0
98119,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.0,3297.5,3400.0,3400.0,3450.0,3725.0,3650.0,3475.0,3500.0,3300.0,3150.0,2997.5,2995.0,3000.0,3300.0
98038,Maple Valley,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,2122.0,2197.5,2300.0,2325.0,2350.0,2300.0,2295.0,2250.0,2200.0,2237.5,2200.0,2250.0,2225.0
98029,Issaquah,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.0,2775.0,2800.0,2650.0,2972.5,2650.0,2800.0,2600.0,2812.5,2600.0,2757.5,2712.0,2650.0,2900.0,2950.0,2995.0,2850.0,2800.0,2795.0,2795.0,2850.0,2872.5,2800.0,2850.0
98445,Parkland,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.0,1475.0,1475.0,1450.0,1547.5,1550.0,1595.0,1600.0,1653.0,1674.0,1650.0,1650.0,1597.5,1695.0
98040,Mercer Island,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4097.5,4200.0,4397.5,4395.0,4147.5,3675.0,3500.0,3650.0,3700.0,3500.0,3500.0,3875.0
98405,Tacoma,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.0,1512.5,1400.0,1582.5,1569.5,1647.5,1695.0,1695.0,1550.0,1580.0,1595.0,1600.0,1695.0,1697.5
98112,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3590.0,3885.0,3750.0,3575.0,4200.0,4000.0,3950.0,3497.5,3495.0,3450.0,3200.0,3497.5,3500.0,3700.0
98106,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247.5,2300.0,2200.0,2300.0,2400.0,2295.0,2225.0,2225.0,2200.0,2295.0,2300.0,2325.0,2200.0,2100.0
98375,South Hill,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,1395.0,1395.0,1417.5,1450.0,1435.0,1412.5,1442.5,1400.0,1450.0,1450.0,1450.0,1500.0,1525.0,1495.0,1472.5,1495.0,1495.0,1550.0,1550.0,1535.0,1512.5,1500.0,1495.0,1495.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1525.0,1507.5,1500.0,1572.5,1545.0,1550.0,1545.0,1525.0,1570.0,1595.0,1595.0,1550.0,1525.0,1545.0,1570.0,1595.0,1550.0,1612.5,1625.0,1599.0,1595.0,1595.0,1599.0,1623.0,1675.0,1675.0,1675.0,1650.0,1675.0,1662.5,1695.0,1695.0,1687.5,1640.0,1662.5,1700.0,1695.0,1795.0,1856.0,1727.0,1850.0,1870.0,1875.0,1850.0,1830.0,1820.0,1845.0,1847.5,1857.5,1895.0
98199,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895.0,2972.5,3200.0,3250.0,3200.0,3450.0,3400.0,3225.0,3100.0,2995.0,3000.0,3000.0,3000.0,2995.0,3000.0
98008,Bellevue,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0,2497.5,2670.0,2600.0,2650.0,2847.5,2800.0,2995.0,2999.5,2800.0,2800.0,2700.0,2700.0,2750.0,2750.0,2822.5,2800.0
98074,Sammamish,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,2800.0,2500.0,2700.0,2825.0,2797.5,2650.0,2895.0,2847.5,3000.0,3047.5,2950.0,2800.0,2800.0,2850.0,2825.0,2770.0,2800.0,2697.5
98075,Sammamish,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3197.5,3200.0,3275.0,3275.0,3200.0,3100.0,3272.5,3292.5,3297.5,3295.0,3000.0,3295.0
98327,Dupont,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,1750.0,1750.0,1800.0,1725.0,1775.0,1745.0,1700.0,1750.0,1750.0,1700.0,1777.5,1815.0,1785.0,1795.0,1848.5
