Zip,city,state,metro,county,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
98052,Redmond,WA,Seattle,King,,,,,,,,,,,,,1.23584867407347,1.40330188679245,1.3732097725358001,1.35443037974684,1.43218197135636,1.4161459280513502,1.51076876709788,1.4737018333083898,1.5270164447924799,1.5704036062773898,1.61984392419175,1.5596432552954298,1.53254767557632,1.50806451612903,1.4779705320959398,1.5058319039451102,1.5168183958562198,1.5848406546081,1.59198113207547,1.61777868220375,1.57132917122318,1.64292497625831,1.6759072942867401,1.62914691943128,1.5643679944435802,1.55668358714044,1.56707043157388,1.5686777243183898,1.59166666666667,1.63066085370596,1.65353481803095,1.7070796460176998,1.7514395393474098,1.79857925144845,1.85377898998216,1.8154761904761898,1.71834631331958,1.67452391329858,1.69117647058824,1.6908263305322098,1.70670836899651,1.76526717557252,1.79290255636538,1.8084840243931202,1.82380952380952,1.850084222347,1.8880208333333302,1.84652464065708,1.8045814896755201,1.82260024301337,1.8551716941143102,1.8512315270936,1.87777777777778,1.9667794190775099,2.05288845758648,2.0718347639485,2.05891712030724,2.08700102354145,2.203125,1.9154255487255702,1.96839364035088,1.8563357546408399,1.8845990892581002,1.9845634920634898,1.949,1.96406579002071,2.02306273062731,2.08828789310298,2.12660944206009,2.1534256631104998,2.1305899628010203,2.01190476190476,2.0,1.9724770642201799,1.97297297297297,1.9269098558533302,1.96744578015801,1.9700603097822198,2.00381679389313
98012,Bothell,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,1.16508337990059,1.19750889679715,1.26382978723404,1.2976678858947701,1.29982206405694,1.26569037656904,1.2851941747572801,1.27982646420824,1.3079615048119,1.33907857262523,1.3389328063241102,1.30339805825243,1.2895256916996,1.2994071146245099,1.32820019249278,1.33750041351802,1.3818133889308302,1.38348888029704,1.3451957295373702,1.33831016375304,1.4234734337827097,1.25471142811201,1.25385527876631,1.31449459784595,1.27675840978593,1.28280542986425,1.28280542986425,1.3079615048119,1.38113570741097,1.4136170212766002,1.3664839467502001,1.40528634361233,1.3869731800766298,1.4034382667068002,1.41343126967471,1.40595315131453,1.39697950377562,1.3920715324261101,1.42304832713755,1.4073170731707298,1.42942109436955,1.4353687549563798,1.4824675423527398,1.4797630799605102,1.4840304761504701,1.4992354740061202,1.5397390272835099,1.55859391395593,1.5603687635574799,1.56,1.61802853437095,1.76225526578456,1.6601409553641298,1.6055,1.6666666666666698,1.70937790157846,1.62,1.55457264957265,1.60171578064704,1.5583398590446398,1.6159157206177601,1.64184008762322,1.7670961347869198,1.7524696053658602,1.8205430932703701,1.78461364014535,1.7873469868173302,1.7518157781269101,1.7310195227765701,1.72544878563886,1.7114227779655302,1.62808510638298,1.6826033842567198,1.70373665480427,1.7319876873004199
98103,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32906105990783,2.07059565080366,2.35042735042735,2.24440298507463,2.25,2.0227272727272703,2.03475544922913,2.1410256410256396,2.4,2.30215827338129,2.3157894736842097,2.37549603174603,2.3880597014925398,2.51524390243902,2.31818181818182,2.30384615384615,2.3269689737470203,2.35089018658311,2.31818181818182,2.28113261473134,2.2645833333333303,2.29224217311234
98115,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,1.54929577464789,1.5705128205128203,1.7048778483786202,1.6919642857142903,1.73936170212766,1.75882352941176,1.8279359761771798,1.6857142857142902,1.775,1.79708614864865,1.87747940189197,1.8121118012422401,1.708984375,1.61434741579559,1.689453125,1.5990990990991003,1.86126893939394,1.93375673402776,2.06729094076655,1.94075587334014,1.88399187719419,1.94075587334014,1.9530019685039397,1.96850393700787,2.09617918313571,1.9375,1.9010416666666698,2.1117647058823503,2.1117647058823503,2.2399122807017497,2.00502512562814,1.9918781391674,2.06817750642452,2.0723494109802196,1.94285714285714,2.05270045965271,2.09765625,2.0768229166666696,2.11875,2.2633489349508102,2.28314370050478,2.26906023424428,2.27068361086766,2.3333333333333304,2.36317878028404,2.26785114952173,2.19123505976096,2.15638655462185,2.20794392523365,2.23571428571429,2.1945432977461397,2.2622322137000803
98133,Shoreline,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8529411764705903,1.8427009547274398,1.7577790618044902,1.84381789452894,1.84516959659217,1.86746987951807,1.8208092485549099,1.8,1.7842598577892699,1.81489898989899,1.80602409638554,1.85916829450347,1.89195519348269,1.93802521008403,1.9129287598944598
98122,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32948695950583,2.3255813953488396,2.4468085106383,2.30532786885246,2.18542355817633,2.36836080586081,2.5,2.4012806830309503,2.38716896680343,2.59459459459459,2.66202134641662,2.6533781424581,2.61904761904762,2.62328767123288,2.5902211874272405,2.6014492753623197,2.5341796875,2.58292604283338,2.64057705363793,2.63901979264844,2.7074401008827205,2.67997967552919,2.68550295857988,2.7490108727000897,2.5833333333333304,2.61306532663317,2.6097972972972996,2.66041530767558,2.6231104960613196,2.72379912663755,2.4501515360242503,2.46981837606838,2.5285977859778597,2.65063251694402,2.6316721735133703,2.65149544863459,2.9990375481225895,3.01504751137312,3.07915835812953,3.1367986841423603,2.98895899053628,2.9296875,2.95454545454545,2.77857878475798,2.7880088335897004,2.8
98208,Seattle Hill-Silver Firs,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34979838709677,1.4072164948453603,1.4251758911819898,1.45237274655355,1.48134782608696,1.5506809449537802,1.57368421052632,1.56706834769478,1.47826086956522,1.43490566037736,1.4405451156421203,1.44346871569704,1.46341463414634,1.4826287371498599,1.5477903860409399
98034,Kirkland,WA,Seattle,King,,,,,,,,,,,,,,,,1.17526594829728,1.2118524708371798,1.22663551401869,1.20401390712563,1.24352331606218,1.2091503267973898,1.22912902858285,1.2523453430403402,1.29464874126796,1.3076171875,1.31458333333333,1.27492130115425,1.26979166666667,1.27068557919622,1.31578947368421,1.38509968520462,1.46028037383178,1.4093500570125401,1.4019571832406101,1.4029380902413402,1.43517312415815,1.45026315789474,1.45,1.41151588530092,1.4082352941176497,1.42105263157895,1.43646408839779,1.43823204419889,1.45474137931034,1.52732253511018,1.53678756476684,1.61736842105263,1.57894736842105,1.55789473684211,1.5528947368421102,1.5398190045248898,1.51882352941176,1.49472865278928,1.56448197500258,1.66352941176471,1.6042780748663101,1.6414709371293,1.67321964128198,1.7214986256871598,1.7613636363636398,1.77047413793103,1.7043421052631598,1.75903614457831,1.7167063274218701,1.74703066658505,1.7426541744630801,1.78866750669397,1.7929998694005502,1.94493871095295,1.8432432432432402,1.90783791893337,1.8069362111769798,1.87809523809524,1.8,1.7452012886807298,1.7624750499002,1.75058823529412,1.83582089552239,1.8839378238342,1.9526543909830099,2.03361793634506,2.0106761565836297,1.93299081213903,1.88332053251408,1.8799603174603199,1.88812980358668,1.86460554371002,1.78741865509761,1.82665895163199,1.8150060914243302,1.84941176470588
98125,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7976047904191599,1.7990000000000002,1.80990899898888,1.90452261306533,1.8680811808118103,1.8662361623616202,1.8090405904059,1.88929889298893,1.88888888888889,1.8764880952381,1.78075396825397,1.7692307692307698,1.7529296875,1.7692307692307698,1.7761279069767402
98109,Seattle,WA,Seattle,King,,,,,,,,,,,,,,1.8181818181818201,1.5902712815715603,1.7325451515445802,1.8527686101943501,1.8776573622058002,1.9163763066202097,1.97649572649573,1.91125954198473,1.92307692307692,1.8668012108980803,1.97918834547347,2.02429278574568,2.0411700975081297,1.96251378169791,1.93809429053034,2.025691165707,2.11095153500677,2.1308021031598403,2.18055001327139,2.12616822429907,2.19677918782476,2.24088291746641,2.1857506361323202,2.2106822267861803,2.2517892401552997,2.14726062538641,2.1953896816685,2.14566284779051,2.15897939156035,2.28328264002922,2.29846449136276,2.35572429906542,2.43704474505723,2.5787700084246,2.53163444639719,2.45737231739584,2.4324324324324302,2.47784810126582,2.36068702290076,2.37166513339466,2.3909531502423302,2.3824471856295295,2.5028625954198502,2.51768746034801,2.54861111111111,2.55258420441347,2.5811559778305604,2.55164034021871,2.55164034021871,2.60386250983538,2.6157754602505,2.5066073403003197,2.48214285714286,2.80962933777011,2.8726968174204397,2.89812646370023,2.7805118110236204,2.7926530612244904,2.66253524737247,2.66621409478552,2.6466340700512205,2.66632016632017,2.39179954441913,2.6472457627118597,2.7197426148907202,3.09621289662231,3.1216799468791496,3.2019064124783396,3.1428652701045494,3.0895008605852,2.99541682463457,2.8902229845626097,2.90861259649495,2.84468438538206,2.7982017982018,2.86127167630058,2.82392026578073,2.8902229845626097
