Zip,city,state,metro,county,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
98105,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.0,1429.0,1212.5,1250.0,1195.0,1295.0,1520.0,1577.5,1540.0,1484.0,1397.0,1495.0,1499.0,1534.0,1559.0,1499.0,1395.0,1528.0,1295.0,1500.0,1500.0,1486.5,1595.0,1597.5,1550.0,1638.0,1675.0,1671.0,1584.0,1575.0,1495.0,1597.5,1528.0,1550.0,1595.0,1593.5,1511.0,1695.0
98118,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.0,1612.0,1750.0,1895.0,1807.0,1822.5,1784.0,1779.5,1726.0,1734.0,1709.0,1708.0,1709.0
98204,Paine Field-Lake Stickney,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0,1075.0,1100.0,1131.0,1169.0,1159.5,1128.5,1120.5,1175.0,1181.0,1128.0,1110.0,1165.0,1195.0,1160.0
98004,Bellevue,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.5,1852.0,1937.5,2092.5,2160.0,2107.5,2105.0,2100.0,2096.0,2070.0,2040.0,2045.0,1996.0,1925.0,2000.0,2035.0,2094.0
98102,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,1350.0,1385.0,1400.0,1550.0,1525.0,1495.0,1495.0,1530.0,1535.0,1450.0,1497.5,1522.5,1550.0,1462.5,1395.0,1475.0,1420.0,1550.0,1450.0,1420.0,1395.0,1462.5,1500.0,1485.0,1397.5,1485.0,1495.0,1537.5,1582.0,1500.0,1512.5,1650.5,1600.0,1650.0,1670.0,1625.0,1773.5,1727.5,1725.0,1751.0,1795.0,1775.0,1775.0,1700.0,1775.0,1685.0,1740.0,1750.0,1775.0,1775.0,1848.5,1685.0,1695.0,1700.0,1600.0,1650.0,1625.0,1734.5,1650.0,1695.0,1650.0,1772.5,1950.0,1975.0,1995.0,1985.0,1795.0,1795.0,1750.0,1725.0,1700.0,1795.0,1785.0
98107,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.5,1802.5,1822.5,1758.0,1790.0,1680.0,1795.0,1845.0,1770.0,1827.5,1770.0,1635.0,1700.0,1787.5,1783.5,1750.0,1740.0,1705.0,1680.5,1725.0,1750.0,1752.0,1702.0,1697.5,1715.0,1700.0,1775.0,1750.0,1720.0,1701.0,1722.0,1752.0,1795.0,1805.0,1686.5,1698.5,1605.0,1749.5,1794.0,1798.5,1829.5,1915.0,1973.5,1975.0,1986.5,1995.0,1877.5,1859.0,1769.0,1725.0,1730.0,1735.0
98032,Kent,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.0,1161.0,1195.0,1272.5,1179.5,1291.0,1322.5,1340.0,1349.0,1298.0,1287.0,1279.0,1210.0,1299.0,1275.0
98059,Renton,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.0,1695.0,1585.0,1540.5,1535.0,1550.0,1560.0,1500.0,1427.0,1499.0,1472.5,1449.0
98121,Seattle,WA,Seattle,King,,,,,,,,,,,,1600.0,1507.5,1482.5,1460.0,1580.0,1500.0,1500.0,1474.0,1481.5,1485.0,1650.0,1610.0,1625.0,1557.5,1582.5,1535.0,1500.0,1465.0,1478.5,1527.5,1580.0,1799.0,1850.0,1782.5,1792.0,1682.5,1669.5,1700.0,1695.0,1673.0,1670.0,1692.0,1758.5,1823.5,1780.0,1825.0,1778.0,1752.5,1746.0,1746.0,1746.0,1746.0,1746.0,1800.0,1930.0,1868.5,1926.0,2014.5,2085.5,2100.0,2015.0,1958.5,1840.5,1913.0,1920.0,2017.0,1995.0,2056.0,2062.0,1950.0,2184.0,2183.5,2096.5,2006.0,2065.0,2189.0,2187.5,2297.5,2565.0,2597.5,2416.0,2408.0,2769.5,2694.0,2700.0,2688.0,2630.0,2750.0,2855.0,2745.0
98116,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.0,1695.0,1703.0,1969.0,1850.0,1849.0,1869.0,1874.0,1837.0,1825.0,1824.0,1814.5,1824.0,1822.0,1800.0,1797.0
98007,Bellevue,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.0,1656.5,1773.0,1765.0,1748.0,1750.0,1622.0,1636.0,1656.0,1641.5,1646.5,1633.0,1696.0
98011,Bothell,WA,Seattle,Snohomish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.0,1481.0,1490.0,1531.0,1570.0,1625.0,1605.0,1589.0,1505.0,1625.0,1627.0,1625.0,1650.0,1640.0
98040,Mercer Island,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.5,1966.0,1994.0,1997.0,1991.0,1991.0,2040.0,1950.0,2125.0,1947.0,1842.0,1956.0,2057.0
98405,Tacoma,WA,Seattle,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.5,899.5,999.0,1070.0,999.5,1067.5,999.0,1020.0,995.0,1094.5,1092.5,1099.5,1099.5
98112,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.0,1722.5,1695.0,1625.0,1695.0,1695.0,1675.0,1600.0,1600.0,1595.0,1500.0,1595.0,1597.5,1595.0
98106,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.0,1650.0,1650.0,1535.0,1589.5,1585.0,1595.0,1550.0,1595.0,1550.0,1585.0,1570.0,1552.0,1535.0,1550.0
98101,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.0,2241.0,2288.5,2230.0,2290.0,2283.0,2645.0,2645.0,2725.0,2385.0,2610.0,2605.0,2585.0,2500.0,2495.0,2472.0,2457.5,2423.5,2375.0,2359.5
98104,Seattle,WA,Seattle,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.0,1850.0,1818.0,1750.0,1857.0,1987.0,2000.0,1953.0,2151.5,2150.0,2183.5,2120.0,1967.0,1861.0,1824.5,1835.0,1835.0,1886.5,1999.5
