,zipcode,city,state,metro,county,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
50,33446,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.097222222222,143.773383217531,125.233644859813,125.17779803966299,127.490662009357,127.441362580193,131.526768010575,136.655011655012,140.059127864006,151.90258751902599,154.361452983282,152.93217746047898,155.90405904058997,173.541666666667,167.457809453372,170.49706039551,154.273354018356,156.449553001277,159.48575399583,169.83532326578302,172.10209145693,165.06550218340598,165.771678260899,166.805787423484,164.907855900318,164.981665793609,159.064736008283,158.82072628796,157.557013314385,156.819839533187,160.401002506266,158.43714609286502,158.422405223506,159.59163144631398,157.314814814815,157.64620863171302,158.795795741772,161.158786329597,157.37775248289302,150.0,150.276048007674,147.75974402121702
51,33461,Palm Springs,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6060606060606,69.04761904761911,67.6957831325301,65.51293103448279,67.7005710704088,68.8087774294671,71.9962785752259,71.3945172824791,73.5789473684211,72.99903718177441,71.3323522753,77.35399284862929,78.74247185127,84.4155844155844,80.64516129032259,83.5164835164835,84.7701149425287,79.1104247250058,79.4445595284811,77.7777777777778,78.99096385542171,79.2768959435626,83.68606701940041,82.61800343714859,88.8422818791946,89.94382022471909,87.0253164556962,93.94703656998742,94.06888720179121,94.7368421052632,96.6850828729282,100.732907106276,100.17964205816601,103.033980582524,105.523343373494,116.70124481327801,116.70124481327801,112.852664576803,109.00686204915002,106.69553571428601,102.043941629775,102.66042295284402,110.46444024210399,113.63555194805201,106.514793719212,115.18248175182501,115.079365079365,117.654220779221,123.236331569665,127.435064935065,127.612257945555,122.44941510535101,119.047619047619,121.62673392181601,125.750554824922,125.791139240506
52,33130,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,247.390349284729,254.47310089825,254.684838160136,268.802293251719,270.380434782609,279.715116825252,280.56426332288396,270.910780669145,274.541411895498,275.023051972706,290.691927512356,294.117647058824,294.584837545126,308.1876724931,309.28013577884104,332.936034962257,312.095198399872,333.33333333333303,339.543269230769,344.927587638401,351.390347603786,358.31960461285,364.815177638454,374.117065449675,367.98536135885496,377.755362466178,374.904361132364,378.70826004022797,377.969762419006,379.40964722822196,376.840723295977,377.79653987439303,384.95782456540803,390.438247011952,395.764063897938,391.638225255973,391.476709613479,391.539153915392,391.356508171372,399.492749114834,400.763358778626,411.161731207289,407.951365756163,401.21375590020205,399.239543726236,397.37248920982694,391.638225255973,392.657068062827,393.77136823328595,399.809160305344,401.03945568605303,400.784419916099,404.58015267175597,407.608695652174,414.573593334282,414.568232707017,408.469945355191,406.25,414.127423822715,406.193592057762,401.748839328947,398.648648648649,400.363967242948,399.441340782123,399.441340782123,396.89578713969,397.286760653407,401.891252955083,398.648648648649,396.82539682539704,394.81268011527396,399.22657261366896,406.702898550725,419.19703539845904,424.283853722733,425.894209246997,428.510221569348,435.780669144981,439.366952643816,438.282647584973,437.547027269394,437.19151120034303
53,33134,Coral Gables,FL,Miami-Fort Lauderdale,Miami-Dade,288.793103448276,280.0,271.309523809524,266.9523947017,266.626609576605,264.0,262.86836935167,263.592407201439,260.033667372784,249.866808737347,243.74319912948897,240.015360983103,238.161234940512,239.807424335321,244.163623673027,244.113029827316,246.913580246914,251.004016064257,249.26686217008802,250.333188898417,245.012863301349,246.617513364583,245.294763822776,239.306645761855,237.592985258647,244.10784313725497,243.00441826215,244.113029827316,246.99804523876,252.679220925586,256.56689065363497,261.934938741022,265.591839615084,227.450980392157,263.607594936709,264.751774346967,266.45837749194,267.313734656824,273.239436619718,273.343974461293,290.45431342521704,292.32405455349897,301.989385682224,298.957761930883,299.815498154982,307.46032445776797,312.956681996124,305.568130375736,312.5,324.365099321096,318.630359120392,322.504276832335,313.888888888889,309.548406139315,313.627450980392,314.055820970581,327.865469824047,333.481168446026,339.540281353258,333.853607924611,334.95736906211897,336.91401949819,345.201559490242,351.29604365620696,348.307291666667,348.920826629908,352.976298348263,353.337844564144,358.470525756771,357.667142018287,359.87261146496803,360.08573655494905,358.53468433359296,365.51345062110704,369.94897959183703,372.09781994814796,370.268787712562,370.537382595481,377.704579215914,385.36826383441,384.615384615385,383.08414311484296,378.179393220887,373.110740596595,372.60616153205706,375.61205273069703,377.464788732394,379.567709816579,369.077070586258,369.674185463659,366.5,367.647058823529,367.619103305238,369.51792414162804,371.68019595019206,375.28344671201796,374.46351931330497,372.97633872976303,378.163881286516
54,33445,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,113.32417582417601,115.46184738955799,110.180945657215,107.637234428839,101.59010600706699,98.7872701138835,100.092707045735,101.44927536231899,97.88894233338681,89.88764044943821,88.01919328235121,83.1733052677029,80.0502933780386,74.25595238095241,73.56744699631291,74.21237516745829,78.71198568872991,80.5102040816327,77.44107744107741,76.82428355957771,74.090326771826,75.87844254510921,77.0052215450502,71.33928571428571,71.8390804597701,74.0262172284644,72.2215699360622,71.8390804597701,72.89719626168221,69.5993031358885,72.65306122448979,72.407883461868,74.9056179775281,73.8095238095238,77.5261324041812,74.08179292014009,77.4489795918367,83.088954056696,84.23436757069209,91.18039069071881,92.79286783524071,97.5975975975976,102.622576966933,103.13531353135299,103.13531353135299,105.9375,109.883720930233,102.71028037383199,101.83299389001999,105.798405028275,111.458333333333,115.75,113.541666666667,120.525931336742,123.364721043819,123.272254980373,127.521781986068,128.25,128.53470437018,127.303815928407,123.87710507780001,129.127554385286,130.478462461509,132.455330689639,133.039926699245,133.337696862287,132.120218579235,135.416666666667,136.918382913806,136.991312299954,136.937692259297,131.293188548865,134.521851083613,137.39334506747102,136.938888277333,138.344973772064,141.52238456418502,138.344973772064,138.350634371396,140.28705470737899,149.439252336449,140.66145821914,137.458193979933,135.61224489795902,137.724550898204,142.857142857143,139.131875414182,143.316121629375,147.597426422413,145.881006864989,147.679324894515,145.631067961165,145.173453996983,145.210490985807,146.95106698223898,146.635514018692,143.80681818181802,144.95100358847,146.986469864699
55,33196,The Hammocks,FL,Miami-Fort Lauderdale,Miami-Dade,114.81481481481501,114.285714285714,110.070711051638,105.60922787194,100.144114738475,99.3091537132988,97.3127753303965,96.8342644320298,94.91998426598758,92.04607106997992,91.26213592233009,87.14362560516409,86.34953219375471,85.3874458874459,90.46052631578951,89.98559077809799,92.39358872040441,96.84986595174259,99.76327358809601,100.31695721077699,101.091604145166,98.04614515963449,97.0362310345164,92.95368442440642,94.6236559139785,96.1958898119808,97.12257100149479,94.62066240390828,93.1477114041893,97.0695970695971,92.0879579173864,94.9579831932773,103.57142857142901,97.7192568666889,110.393828664231,108.582089552239,105.9670781893,106.90913201404699,110.0,111.18743866535802,114.99090522078998,114.615384615385,118.53295535081499,119.21803362200701,123.873508159454,128.25572217837401,127.997671711292,127.576054955839,130.776649901415,132.975042541123,134.632647424389,136.821833996757,137.236962488564,138.582542794133,137.711086053369,140.095998935307,140.11362465871798,142.463768115942,142.518032026177,144.862385321101,149.52795933188102,153.541749109616,154.93581230633,151.837368677532,149.560618376952,149.61915125136002,152.645861601085,155.725190839695,156.337241764377,155.772755039707,157.609075796563,155.772755039707,157.335512872906,153.323802716226,155.172413793103,156.655844155844,158.86696832579202,160.83722503461598,161.603971962617,163.882186929756,164.76552598225598,166.03235014272101,166.237711868589,166.270783847981,165.423246587772,166.594579008074,166.883966507965,168.23793490460199,169.322512514732,169.03109513036,168.30294530154302,171.97535321981098,173.82966952354198,174.21845883337699,173.42931937172798,174.162419300034,173.852378245492,176.164169616218,176.489995536321
56,33410,Palm Beach Gardens,FL,Miami-Fort Lauderdale,Palm Beach,169.060081735518,164.415584415584,161.542761319173,165.42542988725,166.55948553054702,165.382406445621,164.723264064876,165.861513687601,159.998159624735,159.614105123087,159.188034188034,152.406417112299,146.279057228546,145.196814190793,145.96559381940799,143.949044585987,145.43339150669,151.58801648044098,148.92493572475402,150.0,150.363331470095,148.698884758364,145.289551718123,144.736842105263,150.77365958978,148.698884758364,148.698884758364,149.54954954955,152.229299363057,159.31966925728997,153.791208791209,152.709359605911,159.403669724771,160.80265975247102,177.698800533096,175.26289434151198,175.831320668542,179.569892473118,180.722891566265,178.86482449589198,181.14707552527,177.48890298034198,169.67706622879,176.136327817179,180.385200202737,185.13011152416402,185.13011152416402,180.28811813186798,189.176838279756,192.28210246174302,190.839694656489,188.394246299287,184.311224489796,184.571901315518,188.95233569149602,186.08683560541698,188.762747527296,188.722407578854,186.644658627717,189.07563025210098,195.08105086640597,184.362402368355,192.87610015026402,191.58349241143003,194.010416666667,191.653354632588,188.36956521739103,188.68795552098598,187.439143135346,193.184333983448,196.61667802772098,195.08105086640597,197.24729988419602,205.203371198241,210.08771929824601,210.353535353535,207.18953342206402,206.29298486932598,208.728652751423,210.54953870838298,212.185618136734,215.502724277638,218.30883885497,218.27706635622798,220.424692622951,224.322953230312,226.937720329025,225.0,217.974683544304,221.264367816092,219.322990126939,222.217283950617,221.903403086028,225.083899219751,223.930041820471,222.217283950617,223.930041820471,227.534562211982,227.029290055606
57,33417,Century Village,FL,Miami-Fort Lauderdale,Palm Beach,51.6566088341296,48.4634659848108,46.070460704607,49.63747908533179,50.29387069689339,50.0,51.2483574244415,50.7246376811594,49.5634343760656,49.7714647939013,48.780487804878,50.4065040650407,50.0,49.277266754270705,47.935365792508605,44.846618296635896,44.753363228699506,45.238095238095205,45.8607095926413,44.3056312443233,42.1255695738786,40.8904715210031,40.7657770225243,37.93466807165439,38.1114903299204,38.824763903462795,39.2953929539295,39.312039312039296,40.4115479115479,39.3037161329844,40.324242988225606,40.5149051490515,40.650406504064996,40.4135338345865,44.021024967148506,44.0621095351713,43.495546683046705,44.715447154471505,44.235177865612606,45.9902405772524,48.0769230769231,47.5274725274725,50.912698412698404,49.1277641277641,49.017199017199005,52.0449897750511,54.52701092945,53.205504587156,52.1748807631161,50.98219455703529,51.6470588235294,51.6470588235294,52.457002457002496,52.7027027027027,58.3333333333333,61.3022113022113,63.474729953480995,61.3022113022113,58.0034802784223,56.575963718820894,57.7395577395577,57.7235772357724,57.6558265582656,57.8618413184395,58.25,58.1900406504065,56.3882063882064,56.7479674796748,60.640820179578895,57.0812387513188,57.4199921388527,58.104933437744705,61.3022113022113,63.336409137935895,61.3022113022113,63.4823848238482,64.8238482384824,66.0933660933661,66.39566395663961,73.00813008130079,72.2222222222222,71.2530712530713,73.3789776472703,71.7986967986968,77.8388278388278,81.1653116531165,85.8722358722359,80.945945945946,81.1653116531165,81.30081300813009,80.6164622311867,81.0415196925098,79.7297297297297,81.1382113821138,81.6326530612245,79.85257985257991,81.0904872389791,81.1382113821138,79.85257985257991
58,33484,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,93.00699300699301,94.79409479409479,95.8219178082192,97.1250971250971,94.6100917431193,95.63100132192508,89.9402985434145,91.77679882525699,88.7377775723588,86.0442528735632,84.837962962963,83.63383286935941,83.5443037974684,81.10754985754991,77.90229442562371,76.88873626373629,78.4077201447527,81.60123171670521,75.9803921568627,73.7009544008484,72.0366732154551,69.8575080833145,69.93006993006989,67.144659477731,68.2492581602374,65.7672849915683,65.4878847413229,68.1818181818182,71.4285714285714,68.38150260016211,68.86757140980859,66.0,67.4536256323777,66.1904761904762,69.85236985236979,69.0159433126661,68.9724467358664,68.7453507287605,71.2710765239948,78.83082373782109,76.4292237442922,79.4491525423729,80.463368816531,76.3432091343176,87.22587719298251,92.6005747126437,92.2754789903652,95.47773972602741,92.4630924630925,92.596531394751,91.09714170549249,94.76190476190479,93.44660194174759,95.3905775075988,98.5745614035088,99.4029850746269,100.93240093240101,101.876019575856,102.00119474313,98.1256890848953,97.0464135021097,100.430725053841,101.53744125802,101.137322790437,99.862258953168,100.125234815279,101.791530944625,102.775374691709,104.74090407938299,106.734400656814,109.28270042194099,109.333333333333,108.694782608696,114.224137931034,114.94073275862101,113.785834738617,117.791239322146,118.00947867298599,116.666666666667,113.87240356083099,113.66948425823799,114.762716329925,116.666666666667,114.671179437081,116.16766467065901,118.115850447604,116.08383233532899,117.08455199885799,115.75802837938801,115.32233656174299,121.98142826734801,119.933333333333,120.481127198415,120.374653968827,123.046011058452,125.610499894438,126.01085417007098,127.52698724239401,127.204205436964
59,33016,Hialeah,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,125.970795564412,124.965277777778,126.505291474254,125.0,131.56574761399798,130.909090909091,131.21546961326,129.273242909988,127.252072704082,132.864769179304,137.404363842448,138.297872340426,142.33969993631902,139.525021204411,146.875,145.508729680915,145.21906146179398,141.94119053311002,145.044642857143,148.773748457764,153.315649867374,151.836737083704,156.32364493322902,156.32364493322902,151.88679245283,159.86666666666702,159.86666666666702,160.523607748184,164.827586206897,163.677130044843,164.202906107693,164.421233864265,167.04631738800302,170.951736580965,173.243772739994,173.87616624257802,179.263565891473,184.976076555024,185.01209453213798,184.069611780455,186.950146627566,187.827788649706,187.183239311106,188.848129126926,191.03448275862098,185.611363090232,183.226041200179,185.79586084715697,186.26059322033902,189.69832251082198,191.121951219512,195.43764988009602
60,33428,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.87137794075198,128.162393162393,131.732929678135,128.824600412477,130.070546737213,136.805953062393,141.639846017922,141.61302536917802,140.997830802603,140.954069881256,139.90131578947398,142.918790032495,144.084266747791,143.016788434634,144.64842047930298,144.277519752296,146.676045426997,147.340359578425,145.66472230694401,150.38726913528998,150.578308263448,152.626060862412,153.507075049257,153.473344103393,150.322000934021,151.364470383636,152.523282624151,152.067133019445,161.231347915914,163.432776164492,165.31961792799402,168.629837528292,168.48488348970199,173.38092809790902,168.280453994034,169.704342531253,165.181413112667,164.42313718117398,164.506172839506,165.31961792799402,164.506172839506,165.57734204793002,170.56856187291,176.36457026491402,174.166666666667,175.555555555556,174.93333333333302,172.928399034594,169.384274640089,168.21002191141199,170.78865325978998,174.10864978903,171.848972792893
61,33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.92118582791001,122.529644268775,124.355555555556,128.395061728395,134.510309278351,140.909090909091,141.447368421053,140.0,140.909090909091,141.461187214612,141.161616161616,135.895032802249,140.532544378698,140.909090909091,144.86657620986,151.974540472657,151.54821369537902,155.011933174224,155.58986928104602,156.918687589158,155.0,152.920617554097,150.061728395062,152.984328053587,155.960526315789,155.011933174224,162.142857142857,157.15206648697202,155.930030561748,155.930030561748,157.926829268293,157.276283183874,157.12682379349,162.688185968207,157.90584884467302,167.42339080543698,168.729032258065,170.0,176.16697982974202,175.81513247923098,178.086859688196,181.26888217522702,183.44208809135398,186.60308416424098,186.79150943396198,186.4,189.66190856321998,188.583078491335,187.70189004321702,184.696569920844,183.946488294314,186.627737933708,186.221475268287,185.979600498121,187.15129484038502,187.429004165089,187.680461982676
62,33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,333.33333333333303,327.03488372093,325.131162728185,319.535221496006,328.125,312.5,316.285403050109,323.290845886443,329.16666666666697,315.909090909091,321.983200567868,330.578512396694,333.33333333333303,354.430379746835,348.070262627664,350.0,367.56537562110606,371.58551688629797,371.58551688629797,372.067648663393,370.639534883721,371.77768612085,385.174418604651,391.00522494593696,375.94080569164004,376.260667183863,384.486893315018,392.69020582767797,392.95392953929496,392.97696476964796,400.58530924106697,424.460431654676,443.577004968062,419.847328244275,431.034482758621,441.319107662464,443.808160343593,443.03061524874903,442.069653479369,445.36817102137803,459.60790711586,462.96296296296305,466.101694915254,468.935570071259,480.663450768346,489.103291713961,492.87802840434404,490.074441687345,489.75957257346397,490.074441687345,486.31177893362394,486.802153294197,490.935654620375,494.791666666667,497.46009020280604,501.389757487318,503.730523120525,507.16648291069504,507.599358280438,512.124948049451,507.8125,510.0,498.823529411765,499.112126090965,503.47322720694604,499.489716366762,509.44626293087003,511.189266314551,515.888922888617,511.565836298932,516.0680038089109,515.789473684211,513.483420428409,512.679162072767,506.54588544343596,501.412157267697,496.906449501747,499.039197206399,493.891797556719,494.66223492379095,500.0,494.987468671679,494.99949028365194,493.17905123420405,494.509048649281,488.964944649446,488.128212276959,487.975174553918,490.50632911392404,489.03016204075107,484.731752337386,488.825846905086,490.42145593869697,491.985203452528,493.78666255017,492.04743083004007,490.626722712238,487.07856112015196,491.641101278269
63,33155,Coral Terrace,FL,Miami-Fort Lauderdale,Miami-Dade,179.858590914779,175.79824316787497,174.415780608016,171.865973425765,168.895615442435,164.218606485294,161.141260679314,158.891142663962,153.366259422927,150.769353310241,150.067024128686,149.31740614334498,142.740286298569,137.547746371276,131.348511383538,130.75091078439502,133.214920071048,135.564378899603,140.164899882214,141.975308641975,139.43006993007,135.406260546959,135.650988411725,131.887985546522,128.865979381443,143.820298677755,138.183299389002,138.597119156671,137.59629082778298,137.569249126931,122.728892055575,126.890001818402,140.89304649042802,124.40801457194901,145.49076227908301,151.470079984201,148.724331051649,150.899818357414,154.06162464986,158.533243456745,163.962019853259,168.296795952782,169.338452147931,169.338452147931,175.0,180.14037378533797,184.762492288711,188.505097079501,194.316309719934,186.81992337164797,189.096246485239,191.13782802184897,194.25059008654597,196.649260385301,190.31760413820203,187.98362628378,182.085020242915,188.17714165733503,203.820873240084,198.04737029429901,196.257197696737,210.970134540673,230.10369645850798,225.0,213.368983957219,213.675213675214,224.40191387559798,226.977950713359,231.026361353859,218.71961102107,225.258215962441,223.907182776328,225.39433727622398,232.199941877361,235.662505668363,237.899917965546,240.373044524669,241.82735426008998,249.897624897625,250.0,247.269116186693,247.034071404836,253.227408142999,257.048092868988,256.702795208214,257.224684458556,257.775683317625,257.775683317625,258.379823673941,252.514880952381,254.033936445583,260.056858564321,256.041656707351,252.045185256349,251.56779216186797,257.51503006012,262.080067195999,260.829703414259,263.83319967922995
64,33193,Kendall West,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.778039420897,120.74203187251001,120.74203187251001,121.929026387625,122.838944494995,125.0,123.97653837934999,124.883552935737,124.37185929648199,125.71247625079201,126.84389464609899,128.768844221106,133.964285714286,137.03703703703698,133.964285714286,136.290322580645,136.155736306846,130.335567692817,133.949191685912,134.14634146341498,140.223463687151,146.076009359252,145.87323301413602,147.436989157551,150.943018867925,151.318483346539,152.941176470588,151.325167970548,153.934449108125,154.141883115588,155.01130948102698,157.035175879397,158.150851581509,158.135593220339,158.150851581509,158.27312111647498,159.245320855615,161.400129155128,165.195874651244,164.68356328734302,165.17119244392,166.567937800815,166.756522599691,166.772756206238,169.173728813559,170.289855072464,173.926517245095,171.486878633565,170.128326125406,172.024108488197,174.76788640087398,178.14285686857102,176.405733186329
65,33014,Hialeah,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.764198418404,115.715174129353,123.500452254813,127.041742286751,123.911263306782,128.05122048819499,125.905511811024,123.36160370084801,123.870967741935,123.54021228126301,125.714285714286,135.30266297237,131.192365046227,129.299847792998,134.803921568627,141.237113402062,148.891063274625,147.12962962963002,159.192825112108,156.463246268657,156.511630233433,130.77641752577298,141.322781232335,148.274019114688,157.540322580645,153.793825222397,162.830188679245,165.967265042218,170.588235294118,169.109283653793,168.548387096774,169.57605985037398,175.04182294570998,177.750773309766,180.290636757632,176.312069527178,181.68831168831198,189.81978275181,191.32352941176498,189.970984886715,191.194158075601,188.775510204082,189.475806451613,190.72164948453602,191.780821917808,191.640410958904,194.774193548387,193.54838709677398,197.887931034483,197.722602739726,201.441899915182,201.83533927786,206.51765695937598,204.668202764977,208.65704772475,207.992454749693
66,33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.379275463962,213.826747921339,213.41463414634103,214.285714285714,211.96407225020698,218.997361477573,213.761899437772,211.416503880471,212.914746543779,223.5,217.24387806097,219.683655536028,222.614840989399,223.65728900255797,225.15060240963902,228.703585985118,224.07170294494202,230.080232207892,227.650727650728,224.707259953162,217.503217503218,221.416082948459,221.947194719472,223.214285714286,225.538461538462,233.86240960067101,233.157199471598,232.630272952854,233.67393766017003,238.415129263465,244.561287631231,245.46370967741902,246.384139583252,247.056858695527,243.855606758833,245.384512906944,249.64286221583697,249.5,258.928571428571,263.96648845853804,260.861056751468,258.28326823381803,263.92954225672,263.724808895066,267.120500782473,266.100178890877,269.948158708834,270.135135135135,280.172413793103,280.172413793103,288.579980913933,277.615096795185,276.45502645502603,278.572219848391,281.810418445773
67,33018,Hialeah,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.170432452579,140.228203605374,145.746676891616,147.751905165114,147.766323024055,149.022015241321,155.515960666277,157.22559976123998,160.212591478407,161.042944785276,160.621761658031,160.623911639274,158.009969325153,155.062839984632,155.22349013354602,157.41965390166598,162.852112676056,166.666666666667,161.929734487311,161.47416413373898,161.855194767167,168.10089981862302,168.80474532169399,171.153492888259,174.26273458445,170.818505338078,170.818505338078,178.225493994576,180.69003958026298,180.999806283259,183.42183141469502,184.365781710914,184.81151832460702,193.959731543624,196.350662589195,193.94956274150903,189.322120285423,190.01645711747298,192.369636006119,193.907429963459,194.52289494542998,194.47238989492502,197.239026546228,199.804592085979,199.626709905761,201.03092783505198,203.27475102518997,205.86222910216702,204.931202335915,204.643088303282,203.877022653722,204.02087965636002,200.8173044814
68,33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,310.903426791277,311.46675098962396,303.147432357813,299.6003996004,299.547502047502,297.397769516729,291.02667744543203,279.251170046802,273.754339856969,273.134328358209,271.284495178987,277.03261151911596,277.11065952337003,286.885245901639,279.689746342808,283.489096573209,283.630470016207,280.645161290323,280.693533270853,278.764204545455,270.216934250765,271.71419206817404,272.716199756395,267.916275954454,268.867924528302,268.867924528302,271.17572692793897,276.82246250436003,284.692417739628,294.960995150748,299.51836243227,297.975924633636,303.519061583578,272.87319422150904,310.169275185232,317.977528089888,324.675324675325,334.70648815654,334.61943112862997,344.389514048707,333.86327503974604,343.257944460349,340.983945852212,343.257944460349,343.322093923296,343.257944460349,350.187265917603,346.15384615384596,345.225164574708,344.60052677787496,340.853658536585,349.654136477769,351.062299537252,353.068592057762,358.641739793972,369.135874100154,363.60626128838,356.697819314642,367.57814745543504,372.72727272727303,387.353878852285,385.26570048309196,396.46017699115,382.65432098765405,379.188922532576,382.789317507418,385.75028535443,389.36170212766,400.91400083091,404.880952380952,392.071477514515,400.92156672063,413.481329498159,414.41377456247,413.447782546495,415.217075197341,409.632676722649,413.921360255048,405.22006141248704,414.48275862069,421.191354770691,430.34746573159106,442.11287183201796,440.479686735193,451.61290322580595,442.52996575342496,441.294731539927,437.78801843318,442.277049093974,446.063183930445,445.632798573975,448.75330032726896,448.236196319018,447.570332480818,448.613376835237,448.613376835237,448.654808972986,459.322033898305,459.520911870343
69,33147,West Little River,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.882428207649,141.14627887083,141.14627887083,141.14627887083,145.548654244306,143.840330350998,150.0,155.65939771547198,150.519843510527,159.581718464351,163.23619010316798,162.921348314607
70,33135,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.992045406736,129.805704836709,128.344370860927,124.60984182776801,126.51646447140399,127.11864406779699,133.492664546776,131.074343004351,136.861313868613,140.845070422535,139.906491560854,148.390174225593,150.76071922545,176.540483993408,173.10252996005298,171.120769008232,165.552363203396,159.786950732357,161.192214111922,160.538636656501,166.781289230937,179.196556671449,172.413793103448,173.03448275862098,198.60627177700297,193.628670980587,191.626409017713,190.019193857965,174.417214042068,187.803800265135,194.963346151916,199.85714285714297,196.785832432533,193.385650224215,198.236914600551,199.75639512003102,193.385650224215,198.284083802376,197.368421052632,202.415376591744,200.750821210699,201.495637723307,217.489213040814,205.479452054795,203.225806451613,206.18800188946602,206.99881376038002,207.438361128386,206.99881376038002,213.77578537576198,214.281428571429,217.711687314754,241.28402929090402,229.591836734694
71,33010,Hialeah,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.218174696436,133.51019898734302,132.657717840182,143.3337439435,143.097643097643,141.661740752417,144.039257654794,141.852038671711,141.333333333333,141.333333333333,141.333333333333,144.230769230769,140.97180563887198,138.942493245851,139.034506415812,139.034506415812,138.942493245851,144.334054529553,152.09377372817,150.85421412300698,156.145833333333,159.264891789323,163.095657496272,171.856045289123,167.834215351768,172.92254969156997,175.02358490566002,179.952380952381,175.93997762537103,188.3050432575,180.97419701652998,179.047619047619,182.738158402266,199.92486851991,207.33652312599702
72,33032,Princeton,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.2466124661247,80.4809166262535,81.7214700193424,80.9128630705394,87.90353973985529,89.4097222222222,91.7973786060429,91.1959068895485,96.9018032327385,100.245499181669,102.697297297297,104.54217736121099,106.872972972973,105.438236953874,106.054994388328,107.443820224719,108.494594594595,106.592678850804,103.77948855424499,105.921052631579,108.635265700483,108.550039401103,111.79875251203899,113.030602171767,113.316793273308,113.413044288002,113.28611898017,112.801575998991,114.814149131608,116.711866743218,118.88013136289,118.873052791,121.224009415457,122.538623595506,124.83399734395799,126.916857572127,126.606719264638,127.12221336534901,127.81582952815799,131.828839390387,133.806053302948,135.232907588279,136.946637182911,136.374307647439,139.720394736842,140.78873148737,140.222045507852,143.189920340464,141.451274755106,142.412860734655,142.78927456934,143.74154770849,144.940476190476
